"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"27.12.2025",5.8,-0.4,0.642119444444444,0,0
"28.12.2025",7.8,1.3,4.24368888888889,0,0
"29.12.2025",6.6,-0.3,5.96499444444444,0,0
"30.12.2025",8,2.8,6.62079722222222,0,0
"31.12.2025",6.2,1,0,0.9,0
"01.01.2026",6.8,3.2,3.00958611111111,0.7,0
"02.01.2026",6.2,3.5,1.33893333333333,0,0
"03.01.2026",6.6,3.1,6.19978611111111,0.6,0
"04.01.2026",5.8,5.1,0,1.7,0
"05.01.2026",6.4,3,5.544825,0.7,0
"06.01.2026",6,-1.6,7.15412777777778,0,0
