"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"02.01.2026",8.2,17,3.25344722222222,0,0
"03.01.2026",4,16.3,0.0360305555555556,5.6,5
"04.01.2026",1,15.3,0.737938888888889,17.1,15
"05.01.2026",6.8,15.1,8.9096,0,3
"06.01.2026",8,10.7,9.00019444444444,0,0
"07.01.2026",4.2,13.2,8.970925,1.8,9
"08.01.2026",8.4,15.2,8.25592777777778,0,0
"09.01.2026",8.4,13.1,8.99384722222222,0,0
"10.01.2026",7.8,13.2,8.97375,1.3,0
"11.01.2026",8.2,12.2,8.98443333333333,0,0
"12.01.2026",8.6,14.1,9.0063,0,0
