"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"07.01.2026",1.1,14,0.486333333333333,18.3,10
"08.01.2026",8,9.5,7.96782222222222,0.1,0
"09.01.2026",1.6,13,0.423555555555556,23.9,9
"10.01.2026",1,11.1,0,6.6,15
"11.01.2026",8.4,10.9,8.27339166666667,0,0
"12.01.2026",8.2,12.1,8.29015833333333,0,0
"13.01.2026",5.6,14.5,2.80607777777778,3.3,0
"14.01.2026",5.8,11.2,0.146583333333333,0.1,0
"15.01.2026",3.4,12.2,0.548838888888889,0,9
"16.01.2026",6.2,14.2,7.24689166666667,0,4
"17.01.2026",2.8,14.9,8.37549444444444,0.6,14
