"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"12.11.2025",7.8,7,3.10126388888889,0,0
"13.11.2025",8.2,9.7,4.84335833333333,0,0
"14.11.2025",8.4,12.2,7.80045277777778,0,0
"15.11.2025",6.4,7.8,0,0.4,0
"16.11.2025",6.8,8.7,5.20475555555555,1.4,0
"17.11.2025",6.8,9,7.74921388888889,0.1,0
"18.11.2025",7.4,4.4,7.70598333333333,0,0
"19.11.2025",7.8,2.5,7.679825,0,0
"20.11.2025",7,3.9,4.648125,0.9,0
"21.11.2025",7.2,1.6,6.2943,0,0
"22.11.2025",6.6,2.1,1.99125,0.3,0
