"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"31.03.2026",7.4,8.8,10.8591805555556,1.1,0
"01.04.2026",8.6,9.5,9.83125,0,0
"02.04.2026",9,12,12.2873944444444,0,0
"03.04.2026",8.8,13.8,11.2404416666667,0,0
"04.04.2026",8.4,15.1,9.99495,0,0
"05.04.2026",9.4,18.7,12.3826611111111,0,0
"06.04.2026",9.4,21.3,10.7039138888889,0,0
"07.04.2026",9.2,19.7,12.9305666666667,0,0
"08.04.2026",8.6,13.6,12.9405111111111,0,0
"09.04.2026",8.4,13.8,10.5992055555556,0,0
"10.04.2026",7.8,13.4,4.87938611111111,0,0
