"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"26.03.2026",1,3.6,0,12.9,15
"27.03.2026",3.5,3.5,2.86717222222222,1.1,6
"28.03.2026",8.4,6.8,11.0121611111111,0,0
"29.03.2026",5.8,6.1,5.30520555555556,0.6,1
"30.03.2026",1,4.5,0,15.2,10
"31.03.2026",1,3.9,0,15.9,15
"01.04.2026",1,7.1,2.56228888888889,5.4,15
"02.04.2026",1.4,4.9,6.28919722222222,4.1,15
"03.04.2026",7,2.1,12.7155305555556,1.8,0
"04.04.2026",7.8,4.1,12.8175472222222,0,0
"05.04.2026",7.6,6,12.9029861111111,0,0
