"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",7.4,2.8,4.32791805555556,2,0
"München","Deutschland :de:",6.3,0.3,4.252075,2,0
"Hamburg","Deutschland :de:",7.6,4.9,5.76088333333333,2,0
"Köln","Deutschland :de:",6.4,3,0,1,0.2
"Dresden","Deutschland :de:",6.5,2.65,2.98139583333333,2,0
"Leipzig","Deutschland :de:",6.6,3.3,1.23273333333333,2,0
"Frankfurt am Main","Deutschland :de:",7.5,4.2,3.86979861111111,2,0
"Freiburg im Breisgau","Deutschland :de:",6.5,1.1,4.55050555555556,2,0
"Berchtesgaden","Deutschland :de:",6.5,1.1,7.14944583333333,1,0
"Garmisch-Partenkirchen","Deutschland :de:",7.3,3.7,7.30275694444444,2,0
"Binz (Rügen)","Deutschland :de:",7.5,4.3,5.11265694444444,2,0
"Heringsdorf (Usedom)","Deutschland :de:",7.4,3.5,5.88497083333333,2,0
"Westerland (Sylt)","Deutschland :de:",7.4,7,2.77367638888889,2,0
"Wernigerode (Harz)","Deutschland :de:",6.6,3.2,2.66281388888889,1,0.6
"Cochem (Mosel)","Deutschland :de:",6.7,3.1,0.185684722222222,2,0
"Kempten (Allgäu)","Deutschland :de:",7.2,0.9,7.19598055555556,2,0
"Nürnberg","Deutschland :de:",6.6,1.65,2.37270972222222,1,0.2
"Münster","Deutschland :de:",6.5,4.25,0.243647222222222,1,0.1
"Stuttgart","Deutschland :de:",7.1,2.5,5.15109722222222,2,0
"Norderney","Deutschland :de:",6.7,7.65,0,2,0
"Erfurt","Deutschland :de:",7,2.9,3.349325,2,0
"Bremen","Deutschland :de:",6.8,5.65,1.05485694444444,1,0.6
"Timmendorfer Strand","Deutschland :de:",7.5,3.2,5.75389027777778,2,0
"Karlsbad","Tschechien :cz:",5.5,1.7,0.514513888888889,1,0.3
"Enschede","Niederlande :nl:",6.7,4.65,0.0726097222222222,1,0.1
"Pilsen","Tschechien :cz:",7.4,2.05,4.17326527777778,2,0
"Maastricht","Niederlande :nl:",7,3.55,2.09644444444444,2,0
"Giethoorn","Niederlande :nl:",6.8,5.3,0,2,0
"Groningen","Niederlande :nl:",6.7,7.25,0,2,0
"Eindhoven","Niederlande :nl:",6.8,4.95,0.356640277777778,2,0
"Prag","Tschechien :cz:",7.5,2.65,4.47774166666667,2,0
"Luxemburg","Luxemburg :lu:",7.4,2.5,4.08670694444444,2,0
"Straßburg","Frankreich :fr:",7.2,2.15,5.00824166666667,2,0
"Amsterdam","Niederlande :nl:",6.8,6.4,0,2,0
"Dinant","Belgien :be:",7,3.8,1.94894444444444,2,0
"Rotterdam","Niederlande :nl:",6.8,6.6,0,2,0
"Antwerpen","Belgien :be:",7,5.7,0.0876569444444444,2,0
"Zandvoort","Niederlande :nl:",6.8,6.8,0,2,0
"Český Krumlov","Tschechien :cz:",7.2,0.95,6.51692638888889,2,0
"Terschelling","Niederlande :nl:",6.5,7.45,0,1,1.2
"Noordwijk","Niederlande :nl:",6.7,7.2,0,1,0.1
"Bergen aan Zee","Niederlande :nl:",6.8,7.2,0,2,0
"Nancy","Frankreich :fr:",7.4,2.95,4.77311666666667,2,0
"Brüssel","Belgien :be:",6.9,4.95,0.987029166666667,2,0
"Texel","Niederlande :nl:",6.5,7.35,0,1,1.2
"Scheveningen","Niederlande :nl:",6.6,7.3,0,1,0.7
"Fåborg","Dänemark :dk:",7.6,3.45,5.45157916666667,2,0
"Salzburg","Österreich :at:",6.1,1.7,4.14905416666667,1,0
"Renesse","Niederlande :nl:",6.6,7.3,0,1,0.7
"Linz","Österreich :at:",7.3,1.15,5.26189722222222,2,0
"Zürich","Schweiz :ch:",7.3,0.85,5.88254305555555,2,0
"Basel","Schweiz :ch:",6.8,0.5,4.83440555555556,2,0
"Innsbruck","Österreich :at:",7.5,5.35,7.35072777777778,2,0
"Domburg","Niederlande :nl:",6.5,7.35,0,1,1.2
"Breslau","Polen :pl:",6.2,1.2,3.26895972222222,2,0
"Køge","Dänemark :dk:",7.7,3.55,5.47160555555556,2,0
"Posen","Polen :pl:",7.5,1.25,4.90111666666667,2,0
"Zell am See","Österreich :at:",7.1,3.35,7.3487375,2,0
"Brügge","Belgien :be:",6.8,7.1,0,2,0
"Hallstatt","Österreich :at:",6.9,2.25,7.2433,2,0
"Luzern","Schweiz :ch:",7.3,1.15,6.13322638888889,2,0
"De Haan","Belgien :be:",6.9,7.1,0.148005555555556,2,0
"Ostende","Belgien :be:",6.9,7.2,0.344636111111111,2,0
"Kopenhagen","Dänemark :dk:",7.7,3.55,5.45910277777778,2,0
"Malmö","Schweden :se:",7.6,3.6,5.46156111111111,2,0
"Brünn","Tschechien :cz:",7.5,2.7,4.67062916666667,2,0
"Meran","Italien :it:",8.3,11.7,7.39259583333333,2,0
"Bern","Schweiz :ch:",7.7,2.45,7.25320833333333,2,0
"Bornholm","Dänemark :dk:",7.6,3.1,5.82917222222222,2,0
"Aarhus","Dänemark :dk:",7.6,2.8,5.21061944444444,2,0
"St. Moritz","Schweiz :ch:",7.8,0.1,7.41543333333333,2,0
"Hvide Sande","Dänemark :dk:",7.7,5.7,4.22351111111111,2,0
"Interlaken","Schweiz :ch:",7.6,5.5,7.31885972222222,2,0
"Bozen","Italien :it:",8.3,10,7.42345972222222,2,0
"Wien","Österreich :at:",7.7,2.65,6.92690555555555,2,0
"Dijon","Frankreich :fr:",7.8,3.85,7.27766388888889,2,0
"Ostrava","Tschechien :cz:",3.1,0.8,1.4163875,0,2.2
"Klagenfurt am Wörthersee","Österreich :at:",7.8,3.05,6.46914166666667,2,0
"Riva del Garda","Italien :it:",8.2,9.45,7.51389166666667,2,0
"Graz","Österreich :at:",7.9,2.5,6.92628055555556,2,0
"Le Touquet-Paris-Plage","Frankreich :fr:",7.4,8.1,2.31226944444444,2,0
"Bratislava","Slowakei :sk:",7.7,3.3,7.12191944444444,1,0.3
"Zermatt","Schweiz :ch:",7.9,6.2,7.49444861111111,2,0
"Bled","Slowenien :si:",8,5.4,7.53128472222222,2,0
"Paris","Frankreich :fr:",7.8,3.9,6.158875,2,0
"Norwich","England :gb-eng:",7.4,7.4,3.61307777777778,2,0
"Ipswich","England :gb-eng:",7.7,6.05,4.00673472222222,2,0
"Katowice","Polen :pl:",6.6,0.55,3.29722916666667,1,0.8
"Torri del Benaco","Italien :it:",8.1,8.15,7.55240972222222,2,0
"Genf","Schweiz :ch:",7.9,4,7.42439027777778,2,0
"Sirmione","Italien :it:",8,6.35,7.59045416666667,2,0
"Mailand","Italien :it:",8,6.2,7.57148888888889,2,0
"Danzig","Polen :pl:",7,2.55,5.78286666666667,2,0
"Maribor","Slowenien :si:",7.8,2.65,7.42564583333333,2,0
"Ljubljana","Slowenien :si:",8,3.45,7.53451111111111,2,0
"Annecy","Frankreich :fr:",7.7,3.45,6.00810277777778,2,0
"Venedig","Italien :it:",8,6.9,7.57316388888889,2,0
"Triest","Italien :it:",8.2,9.4,7.32349027777778,2,0
"Cambridge","England :gb-eng:",7.6,5.05,3.930575,2,0
"Krakau","Polen :pl:",6.6,1.15,3.36822777777778,1,0.8
"Skagen","Dänemark :dk:",7.7,5,4.74430138888889,2,0
"London","England :gb-eng:",7.7,5.8,4.47279861111111,2,0
"Göteborg","Schweden :se:",7.6,2.45,4.36393888888889,2,0
"Brighton","England :gb-eng:",8,6.05,5.61413888888889,2,0
"Zakopane","Polen :pl:",4.2,-3.4,3.13483611111111,0,5.6
"Lyon","Frankreich :fr:",7.8,2.95,6.01764861111111,2,0
"Bourges","Frankreich :fr:",7.7,3.65,5.22658194444444,2,0
"Rovinj","Kroatien :hr:",8.1,9.1,7.17122222222222,2,0
