"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"01.12.2025",8,6.3,4.81558611111111,0,0
"02.12.2025",7.8,6.4,5.06592222222222,0,0
"03.12.2025",8,10.2,5.36144722222222,0,0
"04.12.2025",8.2,5.7,6.14488333333333,0,0
"05.12.2025",5.8,3.9,0,2.4,0
"06.12.2025",6,4.5,0,0.5,0
"07.12.2025",6.4,4.4,0,0,0
"08.12.2025",5.8,11.8,0,1.2,0
"09.12.2025",7,11.3,2.66531944444444,0,0
"10.12.2025",7.6,8.2,6.40370555555556,0,0
"11.12.2025",7.2,1.7,6.40386666666667,0,0
