"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",5.51428571428571,0.971428571428571,5.09301031746032,3,6.3
"München","Deutschland :de:",3.45714285714286,3.05714285714286,4.51450119047619,0,34.91
"Hamburg","Deutschland :de:",5.51428571428571,1.71428571428571,5.03749801587302,3,6.05
"Köln","Deutschland :de:",4,6.14285714285714,2.56577817460317,0,22.75
"Dresden","Deutschland :de:",4.84285714285714,1.84285714285714,5.38686031746032,3,8.78
"Leipzig","Deutschland :de:",5.44285714285714,2.6,4.99159603174603,4,9.85
"Frankfurt am Main","Deutschland :de:",5.4,4.08571428571429,4.7136,2,14.8
"Freiburg im Breisgau","Deutschland :de:",3.44285714285714,5.41428571428571,2.82714563492063,1,29.78
"Berchtesgaden","Deutschland :de:",2.7,2.78571428571429,4.73870238095238,0,42.68
"Garmisch-Partenkirchen","Deutschland :de:",3.05714285714286,3.34285714285714,3.79094047619048,1,47.63
"Binz (Rügen)","Deutschland :de:",5.65714285714286,-0.3,4.29901587301587,4,5.9
"Heringsdorf (Usedom)","Deutschland :de:",5.62857142857143,-0.671428571428571,5.15256428571429,3,5.2
"Westerland (Sylt)","Deutschland :de:",5.37142857142857,-0.257142857142857,5.0383123015873,3,8.15
"Wernigerode (Harz)","Deutschland :de:",4.08571428571429,1.42857142857143,5.48628452380952,2,6.43
"Cochem (Mosel)","Deutschland :de:",5.25714285714286,6.5,1.96027817460317,0,13.28
"Kempten (Allgäu)","Deutschland :de:",2.14285714285714,2.37142857142857,3.45732182539683,0,48.36
"Nürnberg","Deutschland :de:",3.88571428571429,3.14285714285714,5.50376666666667,2,12.59
"Münster","Deutschland :de:",4.74285714285714,3.25714285714286,2.62574603174603,1,16.08
"Stuttgart","Deutschland :de:",4.07142857142857,4.45714285714286,2.82237698412698,1,15.8
"Norderney","Deutschland :de:",5.94285714285714,1.81428571428571,4.64704404761905,3,8.75
"Erfurt","Deutschland :de:",5.84285714285714,2.72857142857143,5.73026031746032,3,5.18
"Bremen","Deutschland :de:",6.2,2.95714285714286,4.9150130952381,3,3.55
