"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",7.68571428571429,14.2,6.53704523809524,5,1.7
"München","Deutschland :de:",6.87142857142857,13.0285714285714,5.11166031746032,4,4.4
"Hamburg","Deutschland :de:",7.25714285714286,13.1,6.4098003968254,3,11.7
"Köln","Deutschland :de:",7.44285714285714,14.2857142857143,8.6150376984127,4,8.2
"Dresden","Deutschland :de:",7.77142857142857,14.6571428571429,7.66674563492063,3,2.2
"Leipzig","Deutschland :de:",7.14285714285714,14.0285714285714,6.7281623015873,2,8.4
"Frankfurt am Main","Deutschland :de:",7.82857142857143,15.6285714285714,7.48525912698413,5,5.2
"Freiburg im Breisgau","Deutschland :de:",7.1,15.2142857142857,6.78742063492064,5,7.16
"Berchtesgaden","Deutschland :de:",6.62857142857143,13.2285714285714,6.61636071428571,3,6.1
"Garmisch-Partenkirchen","Deutschland :de:",6.01428571428571,12.1142857142857,5.59642777777778,4,9.9
"Binz (Rügen)","Deutschland :de:",7.85714285714286,9.77142857142857,7.32614841269841,7,0
"Heringsdorf (Usedom)","Deutschland :de:",8.22857142857143,11.9428571428571,9.04293571428571,6,0.3
"Westerland (Sylt)","Deutschland :de:",7.1,8.55714285714286,9.87798015873016,5,5.7
"Wernigerode (Harz)","Deutschland :de:",7.14285714285714,11.6571428571429,6.84806349206349,2,10.1
"Cochem (Mosel)","Deutschland :de:",7.11428571428571,14.5142857142857,7.74072380952381,1,16.3
"Kempten (Allgäu)","Deutschland :de:",6.47142857142857,12.0142857142857,4.98984126984127,4,6.6
"Nürnberg","Deutschland :de:",7.4,13.9714285714286,5.29475198412698,4,4.4
"Münster","Deutschland :de:",7.6,13.9714285714286,8.47887936507937,3,4.9
"Stuttgart","Deutschland :de:",7.22857142857143,13.9857142857143,4.45506706349206,4,1.5
"Norderney","Deutschland :de:",7.17142857142857,9.72857142857143,7.28402341269841,3,8
"Erfurt","Deutschland :de:",7.22857142857143,13.1571428571429,6.86581428571429,2,8.1
"Bremen","Deutschland :de:",7.91428571428571,14,8.22228849206349,5,4.1
"Timmendorfer Strand","Deutschland :de:",6.71428571428571,11.2571428571429,5.86632658730159,2,18.3
"Karlsbad","Tschechien :cz:",7.42857142857143,13.5571428571429,7.20065476190476,4,6.2
"Enschede","Niederlande :nl:",7.68571428571429,13.9571428571429,8.6471753968254,4,5
"Pilsen","Tschechien :cz:",7.5,14.6,7.51225436507936,3,5.4
"Maastricht","Niederlande :nl:",7.6,14.6285714285714,7.15011746031746,2,3
"Giethoorn","Niederlande :nl:",7.97142857142857,12.9857142857143,8.47117777777778,4,3.5
"Groningen","Niederlande :nl:",7.68571428571429,12.0571428571429,7.40566825396825,3,3.5
"Eindhoven","Niederlande :nl:",7.82857142857143,14.4714285714286,6.64022738095238,4,3.4
"Prag","Tschechien :cz:",8.05714285714286,15.0142857142857,9.4513873015873,3,1.6
"Luxemburg","Luxemburg :lu:",6.74285714285714,13,4.71381468253968,1,11.9
"Straßburg","Frankreich :fr:",7.6,15.9428571428571,7.17063492063492,4,6.9
"Amsterdam","Niederlande :nl:",7.65714285714286,13.5857142857143,7.63861626984127,2,6
"Dinant","Belgien :be:",7.54285714285714,14.6142857142857,7.28175634920635,1,4
"Rotterdam","Niederlande :nl:",7.71428571428571,14.0714285714286,8.30286746031746,1,5.3
"Antwerpen","Belgien :be:",7.88571428571429,15.0142857142857,8.10728492063492,3,3.6
"Zandvoort","Niederlande :nl:",7.71428571428571,11.2428571428571,8.23322301587302,5,2.2
"Český Krumlov","Tschechien :cz:",7.65714285714286,13.5428571428571,8.03532777777778,4,5
"Terschelling","Niederlande :nl:",7.97142857142857,10.2285714285714,8.40683968253968,5,1.8
"Noordwijk","Niederlande :nl:",7.62857142857143,12.9,8.24397658730159,2,3.7
"Bergen aan Zee","Niederlande :nl:",7.62857142857143,12.5571428571429,7.55926031746032,2,3.5
"Nancy","Frankreich :fr:",7.57142857142857,15.4571428571429,7.89405912698413,4,8.56
"Brüssel","Belgien :be:",7.7,15,7.64928373015873,4,3
"Texel","Niederlande :nl:",7.85714285714286,11.7428571428571,8.66127896825397,4,3.3
"Scheveningen","Niederlande :nl:",7.65714285714286,13.2428571428571,8.29451825396825,2,4.6
"Fåborg","Dänemark :dk:",7.12857142857143,10.0428571428571,8.72635674603175,5,5.4
"Salzburg","Österreich :at:",6.65714285714286,14.4,6.0951496031746,3,8.73
"Renesse","Niederlande :nl:",7.5,13.2,8.71105317460317,2,6.8
"Linz","Österreich :at:",7.37142857142857,14.8571428571429,8.09633690476191,4,8.4
"Zürich","Schweiz :ch:",7.2,15.2428571428571,6.45638134920635,4,4.1
"Basel","Schweiz :ch:",6.47142857142857,15.4571428571429,7.1032503968254,4,4.25
"Innsbruck","Österreich :at:",6.84285714285714,15.2285714285714,8.01063095238095,4,3.5
"Domburg","Niederlande :nl:",7.52857142857143,13.2857142857143,8.69051865079365,1,8.6
"Breslau","Polen :pl:",8.77142857142857,13.8714285714286,12.5391853174603,7,0
"Køge","Dänemark :dk:",7.68571428571429,9.3,8.3778496031746,5,2.2
"Posen","Polen :pl:",8.71428571428572,13.7142857142857,11.878646031746,7,0
"Zell am See","Österreich :at:",5.84285714285714,13.8714285714286,7.03708333333333,2,12.09
"Brügge","Belgien :be:",7.44285714285714,14.3,8.4161130952381,1,8.6
"Hallstatt","Österreich :at:",6.27142857142857,13.9857142857143,6.72694880952381,2,20.3
"Luzern","Schweiz :ch:",6.52857142857143,15.1285714285714,6.21155396825397,5,4.76
"De Haan","Belgien :be:",7.25714285714286,12.8714285714286,8.33846984126984,1,9.3
"Ostende","Belgien :be:",7.31428571428571,12.9571428571429,8.72678571428571,1,8.9
