"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"17.04.2026",8.2,17.9,3.53349444444444,0,0
"18.04.2026",8.4,15.5,9.61045833333333,0,0
"19.04.2026",6.8,11.7,13.9120166666667,0.3,4
"20.04.2026",6.4,9.4,13.9410333333333,0.6,5
"21.04.2026",8.4,10.4,12.5686388888889,0.7,0
"22.04.2026",8.8,12.3,14.0057333333333,0,0
"23.04.2026",8.8,12,14,0,0
"24.04.2026",8.6,12.2,10.9724527777778,0,0
"25.04.2026",8.4,15.6,11.8543194444444,0,0
"26.04.2026",8.8,15,14.21895,0,0
"27.04.2026",8.4,17.2,14.1470638888889,0.6,0
