"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Bergen","Norwegen :no:",4.57142857142857,-2.45714285714286,0,5,4
"Mostar","Bosnien-Herzegowina :ba:",4.62857142857143,9.9,4.64259087301587,3,10.1
"Uppsala","Schweden :se:",4.62857142857143,-7.18571428571429,1.3147003968254,6,0.3
"Rom","Italien :it:",6.25714285714286,11.9857142857143,5.53669047619048,2,12.3
"Vilnius","Litauen :lt:",4.91428571428571,-14.2714285714286,5.45872698412698,7,0
"Bordeaux","Frankreich :fr:",3.84285714285714,11.7714285714286,5.65619246031746,0,17.5
"Glasgow","Schottland :gb-sct:",4.84285714285714,5.04285714285714,2.2431369047619,3,30.6
"Saaremaa","Estland :ee:",4.54285714285714,-6.94285714285714,2.30476865079365,4,1.1
"Riga","Lettland :lv:",4.68571428571429,-10.4,4.86915158730159,4,1.1
"Brest","Frankreich :fr:",1.71428571428571,10.3,3.24777857142857,0,30.8
"St Ives","England :gb-eng:",2.3,10.0571428571429,4.74951904761905,0,21.3
"Collioure","Frankreich :fr:",8.2,12.9142857142857,7.34284365079365,6,0.9
"Cadaqués","Spanien :es:",8.14285714285714,12.6714285714286,7.4287,6,0.6
"Dubrovnik","Kroatien :hr:",5.17142857142857,10.8428571428571,4.91246111111111,2,16.75
"Belfast","Nordirland :gb-nir:",5.32857142857143,6.62857142857143,2.29691746031746,3,21.9
"Dublin","Irland :ie:",5.91428571428571,8.21428571428571,3.93625992063492,3,18
"Inverness","Schottland :gb-sct:",5.74285714285714,3.7,2.04135992063492,1,14.1
"Olbia","Italien :it:",8.05714285714286,13.1285714285714,8.14599801587302,5,3.05
"Andorra la Vella","Andorra :ad:",6.88571428571429,5.32857142857143,8.09268412698413,3,9
"Kotor","Montenegro :me:",4.65714285714286,12.8857142857143,4.10750674603175,2,15.9
"Sibiu","Rumänien :ro:",6.57142857142857,-0.514285714285714,6.66565,6,0.8
"Budva","Montenegro :me:",4.57142857142857,12.5,4.18906507936508,2,18.65
"Neapel","Italien :it:",5.71428571428571,13.1714285714286,6.846575,1,13.8
"Lloret de Mar","Spanien :es:",8.42857142857143,13.5714285714286,8.32620714285714,5,0.7
"Geiranger","Norwegen :no:",4.65714285714286,-5.08571428571429,1.12083412698413,5,1.6
"Capri","Italien :it:",5.6,13.6285714285714,6.98396507936508,1,19.9
