"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",6.8,0.45,3.44554583333333,2,0
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",3.65,3.65,2.91261111111111,0,2.9
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",6.7,0.9,4.58751944444444,2,0
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",4.7,3.15,0,0,8.9
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",5.7,1.05,3.23614861111111,1,17.1
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",5.2,0.05,3.44405972222222,1,11.4
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",4.9,2.1,0.0210902777777778,0,9.3
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",1.85,8.5,2.44646527777778,0,7.4
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",4.5,4.8,3.86984305555556,1,4.3
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",1.95,4,2.09275,0,1.9
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",7.1,2.65,3.66339722222222,1,0.3
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",7.6,3,5.65264722222222,2,0
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",7.7,3.75,6.38633333333333,2,0
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",5.6,0.05,3.05741388888889,0,1.5
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",4.7,3.4,0,0,10
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",3.6,3.8,3.78787638888889,0,2
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",4.4,1.05,0,0,11.8
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",6.4,1.8,1.77101805555556,1,0.6
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",3.7,4.9,3.75799444444444,0,6.2
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",7.5,3.3,6.17889444444444,2,0
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",4.6,-0.1,2.84262361111111,0,14.9
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",7,1.45,4.02649166666667,2,0
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",7,2.45,3.59353611111111,2,0
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",4.2,0.05,0,0,9.8
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",6.6,2.25,1.60520972222222,2,0
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",4.3,0,0.154694444444444,0,12.1
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",4.7,4.05,0,0,7.6
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",6.9,1.85,3.39931527777778,2,0
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",6.4,0.85,0.436756944444444,2,0
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",5.8,3.2,1.52733472222222,0,4.1
"Prag","Tschechien",50.0874654,14.4212535,"Prag, Tschechien",5,0.05,0,1,8.3
"Luxemburg","Luxemburg",49.6121816191827,6.12761269146448,"Luxemburg",3.7,2.4,0,0,9.3
"Straßburg","Frankreich",48.584614,7.7507127,"Straßburg, Frankreich",1.7,6.75,3.18114722222222,0,3.8
"Amsterdam","Niederlande",52.3730796,4.8924534,"Amsterdam, Niederlande",6.4,2.3,2.52994027777778,1,2.2
"Dinant","Belgien",50.2591813,4.9130588,"Dinant, Belgien",4.6,4.05,0,0,10.9
"Rotterdam","Niederlande",51.9244424,4.47775,"Rotterdam, Niederlande",6.1,3.35,2.33579583333333,1,2.1
"Antwerpen","Belgien",51.2211097,4.3997081,"Antwerpen, Belgien",6,4.2,1.77540555555556,0,2
"Zandvoort","Niederlande",52.3719838,4.5302209,"Zandvoort, Niederlande",6,3.4,1.61387638888889,1,3
"Český Krumlov","Tschechien",48.8106526,14.3150586,"Český Krumlov, Tschechien",5.3,0.2,1.50665555555556,0,4.4
"Terschelling","Niederlande",53.3643463061866,5.21443497127834,"Terschelling, Niederlande",6.7,5.15,1.46703888888889,2,0
"Noordwijk","Niederlande",52.2410856,4.4461969,"Noordwijk, Niederlande",6.1,2.95,1.81560138888889,1,2.9
"Bergen aan Zee","Niederlande",52.6607662,4.6316645,"Bergen aan Zee, Niederlande",5.9,3.1,0.487606944444444,1,2.2
"Nancy","Frankreich",48.6896465492961,6.18236505173213,"Nancy, Frankreich",3.3,7.65,1.1930375,0,9.5
"Brüssel","Belgien",50.8465573,4.351697,"Brüssel, Belgien",5.2,4.65,0,0,3.5
"Texel","Niederlande",53.0543143461686,4.79876535287512,"Texel, Niederlande",6.7,5.2,3.38533472222222,1,0.9
"Scheveningen","Niederlande",52.1067449,4.2736937,"Scheveningen, Niederlande",5.9,3.15,1.17177083333333,1,2.5
"Fåborg","Dänemark",55.097087,10.2428246,"Fåborg, Dänemark",7.6,2.9,6.30856666666667,2,0
"Salzburg","Österreich",47.7981346,13.0464806,"Salzburg, Österreich",4.4,4.85,3.83596388888889,0,4.1
"Renesse","Niederlande",51.7311823,3.7719799,"Renesse, Niederlande",6,5.35,1.93519444444444,0,1.9
"Linz","Österreich",48.3059078,14.286198,"Linz, Österreich",5.8,2.55,2.51775694444444,1,2.2
"Zürich","Schweiz",47.3744489,8.5410422,"Zürich, Schweiz",1.6,3.35,2.96572361111111,0,3.3
"Basel","Schweiz",47.5589680548118,7.58875075727046,"Basel, Schweiz",3.3,7.6,1.01186527777778,0,5.7
"Innsbruck","Österreich",47.2654296,11.3927685,"Innsbruck, Österreich",3.7,5,3.93613194444444,0,1.1
"Domburg","Niederlande",51.5632141,3.4967277,"Domburg, Niederlande",5.8,5.4,1.91269444444444,0,1.6
"Breslau","Polen",51.1082644352883,17.0337679840311,"Breslau, Polen",5.7,0.3,3.49448333333333,1,9
"Køge","Dänemark",55.4565009,12.1818964,"Køge, Dänemark",7.4,3.5,4.3461875,2,0
"Posen","Polen",52.4082663,16.9335199,"Posen, Polen",5.1,-0.75,3.51928888888889,1,5.2
"Zell am See","Österreich",47.3239636,12.7963165,"Zell am See, Österreich",3.7,5.05,3.66213472222222,0,4.9
"Brügge","Belgien",51.2085526,3.226772,"Brügge, Belgien",5.6,5.7,3.52244027777778,0,4.5
"Hallstatt","Österreich",47.5621698,13.6486697,"Hallstatt, Österreich",4,6.6,3.87455833333333,1,2.8
"Luzern","Schweiz",47.0505452,8.3054682,"Luzern, Schweiz",1.5,4.85,2.81041666666667,0,3.1
"De Haan","Belgien",51.2671194,3.0408427,"De Haan, Belgien",4.3,6.6,3.739,0,5.4
"Ostende","Belgien",51.2258565,2.919496,"Ostende, Belgien",4.5,6.8,3.8242,0,2.9
"Kopenhagen","Dänemark",55.6867243,12.5700724,"Kopenhagen, Dänemark",7.7,2.5,6.14506944444444,2,0
"Malmö","Schweden",55.6052931,13.0001566,"Malmö, Schweden",7.7,3,6.15357083333333,2,0
"Brünn","Tschechien",49.1944262292563,16.6077238664507,"Brünn, Tschechien",5.6,2.5,0,1,1.9
"Meran","Italien",46.6695547,11.1594185,"Meran, Italien",5.9,3.7,3.01610833333333,0,9.9
"Bern","Schweiz",46.9484742,7.4521749,"Bern, Schweiz",1.75,5.9,0.364670833333333,0,6.4
"Bornholm","Dänemark",55.1431224,14.9226297,"Bornholm, Dänemark",7.4,3.1,6.32069583333333,2,0
"Aarhus","Dänemark",56.1496278,10.2134046,"Aarhus, Dänemark",7.6,3.7,6.10021944444444,2,0
"St. Moritz","Schweiz",46.4978958,9.8392428,"St. Moritz, Schweiz",4.1,-1.05,3.9147125,0,4.4
"Hvide Sande","Dänemark",56.0057884,8.1288435,"Hvide Sande, Dänemark",7.8,4.05,6.21837638888889,2,0
"Interlaken","Schweiz",46.6855231,7.8585139,"Interlaken, Schweiz",1.45,5.55,0,0,5.5
"Bozen","Italien",46.4984781,11.3547399,"Bozen, Italien",5.6,4.45,2.89560694444444,0,7.2
"Wien","Österreich",48.2083537,16.3725042,"Wien, Österreich",5.5,1.75,0.199855555555556,1,0.1
"Dijon","Frankreich",47.3306482417266,5.04637916570386,"Dijon, Frankreich",2.1,5.25,0.052225,0,19.3
"Ostrava","Tschechien",49.8357051466446,18.2847749462072,"Ostrava, Tschechien",5.6,1.65,0.711575,1,8.6
"Klagenfurt am Wörthersee","Österreich",46.623943,14.3075976,"Klagenfurt am Wörthersee, Österreich",2.6,5.05,5.65428194444444,0,5.2
"Riva del Garda","Italien",45.8847708,10.8396942,"Riva del Garda, Italien",5.5,8.75,4.01588888888889,1,17.4
"Graz","Österreich",47.0708678,15.4382786,"Graz, Österreich",5.15,3.5,0.874186111111111,1,0
"Le Touquet-Paris-Plage","Frankreich",50.519693648444,1.5869973052921,"Le Touquet-Paris-Plage, Frankreich",4.5,9.75,0.0456152777777778,0,17.6
"Bratislava","Slowakei",48.1516988,17.1093063,"Bratislava, Slowakei",5.8,3.65,0.251336111111111,1,0.5
"Zermatt","Schweiz",46.0212076,7.749254,"Zermatt, Schweiz",3.9,1.45,2.57301111111111,0,9.5
"Bled","Slowenien",46.3684202,14.1100595,"Bled, Slowenien",1.3,3.2,2.51207361111111,0,31
"Paris","Frankreich",48.8534951,2.3483915,"Paris, Frankreich",4.3,6.45,0,0,16.8
"Norwich","England",52.6303076934772,1.29532126502049,"Norwich, England",6.6,7.65,0.925172222222222,2,0
"Ipswich","England",52.0570559966874,1.15209854040659,"Ipswich, England",6.4,7.25,0,1,0.3
"Katowice","Polen",50.264663446807,19.0188489472198,"Katowice, Polen",7,0.55,6.059975,1,1.8
"Torri del Benaco","Italien",45.6094493,10.6873869,"Torri del Benaco, Italien",5.5,9.6,4.01132083333333,0,12.2
"Genf","Schweiz",46.2017559,6.1466014,"Genf, Schweiz",1,2.3,0,0,38.1
"Sirmione","Italien",45.465106341539,10.6074284600272,"Sirmione, Italien",5.2,6.55,2.98247083333333,0,9.9
"Mailand","Italien",45.4641943,9.1896346,"Mailand, Italien",5.9,4.85,4.02288888888889,1,14.5
"Danzig","Polen",54.3706858,18.6129831,"Danzig, Polen",6.1,0,3.72841666666667,1,0.5
"Maribor","Slowenien",46.5536194239738,15.6470952284808,"Maribor, Slowenien",3.5,5.55,0.455847222222222,0,1.3
"Ljubljana","Slowenien",46.0500268,14.5069289,"Ljubljana, Slowenien",2.25,7.7,2.58545833333333,0,25.1
"Annecy","Frankreich",45.8992348,6.1288847,"Annecy, Frankreich",1,6.25,0,0,26.4
"Venedig","Italien",45.4371908,12.3345898,"Venedig, Italien",5.4,8.45,2.64578611111111,1,17.3
"Triest","Italien",45.651996855795,13.7625166166528,"Triest, Italien",2.1,14.65,2.62353194444444,0,43.7
"Cambridge","England",52.2039079652867,0.123678265263848,"Cambridge, England",6.6,6.9,2.42352083333333,0,0.9
"Krakau","Polen",50.0619474,19.9368564,"Krakau, Polen",6.3,-1,4.66910277777778,1,0.4
"Skagen","Dänemark",57.7259703,10.5844602,"Skagen, Dänemark",7.7,5.6,5.86469305555556,2,0
"London","England",51.4893335,-0.1440551,"London, England",6.9,7.55,2.28082361111111,2,0
"Göteborg","Schweden",57.7072326,11.9670171,"Göteborg, Schweden",7.6,2.5,5.92745,2,0
"Brighton","England",50.8214626,-0.1400561,"Brighton, England",6.2,8.5,0,1,0.6
"Zakopane","Polen",49.2969114,19.9504753,"Zakopane, Polen",3.8,0.5,7.39986111111111,0,2.4
"Lyon","Frankreich",45.7578137,4.8320114,"Lyon, Frankreich",1.3,8.85,1.55685138888889,0,6.5
"Bourges","Frankreich",47.0816637770149,2.3971472645533,"Bourges, Frankreich",2.6,8.95,0.0196194444444444,0,33
"Rovinj","Kroatien",45.0807411,13.6417282,"Rovinj, Kroatien",1.6,14.9,3.44201666666667,0,21.6
"Balaton","Ungarn",46.8839313,17.8476796,"Balaton, Ungarn",5.6,7.05,2.65332361111111,1,12.2
"Zagreb","Kroatien",45.8130967,15.9772795,"Zagreb, Kroatien",4.4,8.45,3.09204027777778,1,0.4
"Deauville","Frankreich",49.3575767556172,0.0714877491844544,"Deauville, Frankreich",1,9.15,0,0,47.7
"Warschau","Polen",52.2319581,21.0067249,"Warschau, Polen",7.2,0.7,4.49181805555556,2,0
"Hohe Tatra (Tatranská Lomnica)","Slowakei",49.13815,20.21931,"Hohe Tatra (Tatranská Lomnica), Slowakei",3,-2.55,1.70947777777778,0,5.2
"Pula","Kroatien",44.8702281,13.8455311,"Pula, Kroatien",1.4,15.55,2.93179027777778,0,15.1
"Budapest","Ungarn",47.4970637896166,19.0389974414942,"Budapest, Ungarn",2.5,3.5,0,0,15.2
"Kristiansand","Norwegen",58.1471572706719,7.9950701511758,"Kristiansand, Norwegen",7.5,3.55,5.48445416666667,2,0
"Oxford","England",51.7521094440644,-1.25943310722207,"Oxford, England",6.9,7,2.91396666666667,2,0
"Cinque Terre","Italien",44.1222144,9.7132501,"Cinque Terre, Italien",4.65,12.9,4.11014305555556,0,40.7
"Isle of Wight","England",50.6985908387884,-1.29460617388774,"Isle of Wight, England",7,8.3,3.15085555555556,2,0
"Le Mans","Frankreich",48.0040247155424,0.196846381986147,"Le Mans, Frankreich",4.9,9.4,0,0,20.9
"Clermont-Ferrand","Frankreich",45.7775124600661,3.08329535096197,"Clermont-Ferrand, Frankreich",3.2,7.05,3.95969305555556,0,11.9
"York","England",53.9613991992233,-1.08076703662315,"York, England",7.5,6.65,4.75462777777778,1,0.3
"Plitvicer Seen","Kroatien",44.8654878218141,15.5820762694377,"Plitvicer Seen, Kroatien",2.5,6.7,2.04651666666667,0,7
"Rimini","Italien",44.0594531009706,12.5690522641146,"Rimini, Italien",5.9,13.5,4.10620694444444,0,0.3
"Viareggio","Italien",43.8672392,10.2506055,"Viareggio, Italien",2.9,14.7,4.11729861111111,0,44.2
"Birmingham","England",52.4788842342774,-1.89786812579122,"Birmingham, England",6.9,5.5,3.42784027777778,1,0.6
"Florenz","Italien",43.7697955,11.2556404,"Florenz, Italien",1.95,12.25,4.07592361111111,0,28.8
"Bournemouth","England",50.7214920062153,-1.87307077668799,"Bournemouth, England",7,7.3,3.59605694444444,2,0
"Sanremo","Italien",43.8198253,7.7748827,"Sanremo, Italien",6.6,11.15,4.18959027777778,1,2.8
"Monaco","Monaco",43.7334413733639,7.41993669279883,"Monaco",6.6,12.65,4.19412777777778,1,3.8
"Bath","England",51.3780084716059,-2.35965660980024,"Bath, England",7.4,6.25,7.1039375,1,0.6
"Klaipėda","Litauen",55.7127529,21.1350469,"Klaipėda, Litauen",6.3,3.05,2.84511944444444,1,0.9
"Visby (Gotland)","Schweden",57.6348041245621,18.2943388532952,"Visby (Gotland), Schweden",6.8,4.8,4.18624583333333,1,1.7
"Nizza","Frankreich",43.7009358,7.2683912,"Nizza, Frankreich",6.6,12.65,4.19412777777778,1,3.8
"Manchester","England",53.4794892,-2.2451148,"Manchester, England",7.6,6.95,6.26946805555556,2,0
"Newcastle upon Tyne","England",54.9730244812033,-1.60861921007895,"Newcastle upon Tyne, England",6.5,7.25,3.080225,1,4.5
"Zadar","Kroatien",44.1168594,15.2353257,"Zadar, Kroatien",1.8,15.65,4.50859027777778,0,11.2
"Cannes","Frankreich",43.5515198,7.0134418,"Cannes, Frankreich",6.2,9.25,4.19851527777778,1,7.1
"Saint Helier","Jersey",49.2167,-2.13753,"Saint Helier, Jersey",3.7,9.45,3.06560972222222,0,10.5
"Avignon","Frankreich",43.9492493,4.8059012,"Avignon, Frankreich",6.7,12.7,5.54823333333333,0,7.2
"Saint-Malo","Frankreich",48.649518,-2.0260409,"Saint-Malo, Frankreich",3.4,8.6,2.82373611111111,0,33
"Liverpool","England",53.4071991,-2.99168,"Liverpool, England",6.4,6,2.32368611111111,1,0.9
