"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",8.6,12.85,9.78871296296296,5,0.4
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",8.33333333333333,10.8666666666667,8.46226712962963,5,0.9
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",8.46666666666667,11.7666666666667,8.15789953703704,6,0
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",8.23333333333333,14,8.26919259259259,3,1.2
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",8.46666666666667,12.4,8.73468981481481,5,1.5
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",8.53333333333333,11.8166666666667,9.16812685185185,5,0.3
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",8.03333333333333,12.8666666666667,7.26532268518519,5,4.65
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",8.73333333333333,13.5666666666667,10.4101898148148,5,0.16
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",7.65,10.2,9.51098564814815,5,0.6
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",7.93333333333333,9.75,7.75551990740741,4,1.46
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",8.43333333333333,8.81666666666667,9.51741851851852,5,0.2
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",8.5,9.61666666666667,9.74873009259259,6,0
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",7.86666666666667,6.46666666666667,6.5027087962963,4,0.6
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",8.3,10.0833333333333,8.79564675925926,5,0.6
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",8.43333333333333,13.9333333333333,8.70351064814815,4,0.7
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",8.3,9.93333333333333,8.13382314814815,5,0.9
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",8.3,12.1666666666667,7.8748212962963,5,2.2
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",8.03333333333333,12.4166666666667,6.74653564814815,3,1.3
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",8.43333333333333,12.8666666666667,8.61661666666667,5,0.46
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",7.8,7.23333333333333,6.54515,5,1.1
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",8.26666666666667,10.7833333333333,8.23181111111111,4,1.2
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",8.3,11.6833333333333,7.48990231481481,6,0
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",8.43333333333333,10.1833333333333,8.66540972222222,5,0.1
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",8.2,10.3,8.41062546296296,4,2.7
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",8.06666666666667,12.3666666666667,7.07491481481481,3,0.7
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",8.4,11.75,9.57187638888889,4,2.4
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",8.56666666666667,14.2166666666667,8.98565185185185,5,0.6
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",8.33333333333333,12.0666666666667,7.82746851851852,6,0
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",8.2,11.1833333333333,7.31593194444444,5,0.3
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",8.46666666666667,13.8833333333333,8.60692731481481,4,0.6
