"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"24.03.2026",8.8,16,6.89311388888889,0,0
"25.03.2026",1.2,12.8,3,5.1,14
"26.03.2026",3.2,7.1,9.18657777777778,4.03,8
"27.03.2026",7.6,7.8,5.75847777777778,0,0
"28.03.2026",1,7.9,0,3.4,12
"29.03.2026",7.8,9.8,5.79018055555556,0,0
"30.03.2026",5.8,9.5,1.41843611111111,1.2,0
"31.03.2026",6.8,12.5,4.29551111111111,0.6,0
"01.04.2026",7.2,10.8,10.8113444444444,0.9,0
"02.04.2026",4.7,8.9,12.1294388888889,3.2,6
"03.04.2026",6.4,8.6,6.39469444444445,2,0
