"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"05.12.2025",7.4,5.3,2.25688888888889,0,0
"06.12.2025",4.6,7.9,0,2.95,3
"07.12.2025",3.5,10.3,0,1.7,7
"08.12.2025",7,13.8,0.366894444444444,0,0
"09.12.2025",6.6,11.3,0,0,0
"10.12.2025",6,11.6,0,0.9,0
"11.12.2025",7.4,12,6.04123888888889,0.1,0
"12.12.2025",7.8,7.7,6.80188611111111,0,0
"13.12.2025",7.8,9.4,6.75009722222222,0,0
"14.12.2025",7.8,10.4,4.71288888888889,0,0
"15.12.2025",5.8,9.9,0,1.6,0
