"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"29.12.2025",8.6,13.7,7.60574722222222,0,0
"30.12.2025",8.4,14.4,7.99671111111111,0,0
"31.12.2025",8.2,12.1,7.89189444444444,0,0
"01.01.2026",8.2,13.1,7.63424444444444,0.2,0
"02.01.2026",7.4,17.2,7.87547222222222,0.5,0
"03.01.2026",8,18.9,7.65064166666667,0,0
"04.01.2026",5,18.7,0,15.3,0
"05.01.2026",4.8,15,0,5.7,0
"06.01.2026",5.8,11.2,4.66423333333333,3,0
"07.01.2026",7.4,8.5,7.97086944444444,0,0
"08.01.2026",4.8,6.4,0,9.5,0
