"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",6.05,5.46666666666667,2.57188518518519,2,11.9
"München","Deutschland :de:",6.23333333333333,6.73333333333333,6.2323787037037,2,8.2
"Hamburg","Deutschland :de:",6.26666666666667,6.08333333333333,4.36301157407407,1,2.9
"Köln","Deutschland :de:",5.31666666666667,7.28333333333333,2.49511759259259,0,16.9
"Dresden","Deutschland :de:",6.93333333333333,6.41666666666667,4.89920416666667,3,1.5
"Leipzig","Deutschland :de:",6.86666666666667,6.1,4.57796296296296,3,4.1
"Frankfurt am Main","Deutschland :de:",6.93333333333333,8.16666666666667,4.7499662037037,3,5.4
"Freiburg im Breisgau","Deutschland :de:",6.33333333333333,8.16666666666667,4.40329907407407,2,17.3
"Berchtesgaden","Deutschland :de:",6.26666666666667,7.21666666666667,6.26624722222222,2,13.3
"Garmisch-Partenkirchen","Deutschland :de:",5.86666666666667,6.71666666666667,3.95578703703704,2,15.4
"Binz (Rügen)","Deutschland :de:",6.73333333333333,5.98333333333333,4.03455092592593,1,3.8
"Heringsdorf (Usedom)","Deutschland :de:",6.76666666666667,5.61666666666667,2.96043564814815,3,2.4
"Westerland (Sylt)","Deutschland :de:",6.1,7.48333333333333,5.46446157407407,1,14.2
"Wernigerode (Harz)","Deutschland :de:",6.06666666666667,4.6,3.58266018518519,4,7.2
"Cochem (Mosel)","Deutschland :de:",5.96666666666667,8.6,2.66977546296296,1,6.1
"Kempten (Allgäu)","Deutschland :de:",5.93333333333333,6,3.90276759259259,2,10.1
"Nürnberg","Deutschland :de:",7.26666666666667,7.88333333333333,6.51211759259259,3,3.2
"Münster","Deutschland :de:",5.83333333333333,5.5,2.38903981481482,2,8.6
"Stuttgart","Deutschland :de:",6.76666666666667,8.03333333333333,5.19898240740741,4,3.4
"Norderney","Deutschland :de:",5.76666666666667,7.75,5.04855416666667,0,20.1
"Erfurt","Deutschland :de:",6.76666666666667,5.85,4.95217962962963,2,8.1
"Bremen","Deutschland :de:",6.03333333333333,6.61666666666667,4.0418125,2,10.7
"Timmendorfer Strand","Deutschland :de:",6.76666666666667,6.53333333333333,4.69481666666667,2,3.6
"Karlsbad","Tschechien :cz:",7.1,5.78333333333333,5.90196898148148,3,1.4
"Enschede","Niederlande :nl:",6.03333333333333,5.65,2.78493240740741,2,9
"Pilsen","Tschechien :cz:",7.03333333333333,6.05,5.4979837962963,2,2.8
"Maastricht","Niederlande :nl:",5.63333333333333,7.41666666666667,2.38695324074074,0,9.3
"Giethoorn","Niederlande :nl:",6.1,6.2,3.49368009259259,1,10.8
"Groningen","Niederlande :nl:",6.1,6.26666666666667,4.73623472222222,0,12
"Eindhoven","Niederlande :nl:",5.83333333333333,6.58333333333333,2.6257537037037,1,19
"Prag","Tschechien :cz:",7.43333333333333,6.66666666666667,5.35806990740741,5,0.1
"Luxemburg","Luxemburg :lu:",5.56666666666667,6.81666666666667,2.02725925925926,1,7
"Straßburg","Frankreich :fr:",5.95,8.05,4.82617777777778,2,8.1
