"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"17.04.2026",9.8,20.3,13,0,0
"18.04.2026",10,22.2,13,0,0
"19.04.2026",6.6,18.9,11.2451027777778,1.2,4
"20.04.2026",9,16.4,13.4046138888889,0,0
"21.04.2026",8.8,14.5,13.0559083333333,0,0
"22.04.2026",7.2,8.7,8.73473611111111,0.7,0
"23.04.2026",8.4,10.6,13.4649805555556,0,0
"24.04.2026",7.6,14.4,4.41933055555556,0,0
"25.04.2026",7.4,16.5,5.55912222222222,0.3,0
"26.04.2026",9,21,13.7211444444444,0,0
"27.04.2026",8.8,24.4,13.8273083333333,0.3,0
