"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",6.2,5.5,1.47487407407407,2,4
"München","Deutschland :de:",8.2,8.56666666666667,6.25037962962963,3,0
"Hamburg","Deutschland :de:",6.13333333333333,5.7,2.20633240740741,0,4.2
"Köln","Deutschland :de:",5.96666666666667,10.2666666666667,1.82177685185185,2,2.1
"Dresden","Deutschland :de:",5.96666666666667,6.83333333333333,2.02237777777778,1,1.7
"Leipzig","Deutschland :de:",7,8.36666666666667,2.85346759259259,1,1
"Frankfurt am Main","Deutschland :de:",7,10.1,3.86834166666667,1,1.5
"Freiburg im Breisgau","Deutschland :de:",8.13333333333333,12.2333333333333,6.44375833333333,2,0.2
"Berchtesgaden","Deutschland :de:",7.93333333333333,5.4,6.1457962962963,3,0
"Garmisch-Partenkirchen","Deutschland :de:",8.06666666666667,6.16666666666667,6.64200925925926,3,0
"Binz (Rügen)","Deutschland :de:",5.36666666666667,3.33333333333333,0.618046296296296,2,5.4
"Heringsdorf (Usedom)","Deutschland :de:",5.16666666666667,2.73333333333333,0.230173148148148,2,6.7
"Westerland (Sylt)","Deutschland :de:",5.6,5.03333333333333,0.0733611111111111,0,0.55
"Wernigerode (Harz)","Deutschland :de:",6.23333333333333,8.46666666666667,3.66920740740741,2,1.5
"Cochem (Mosel)","Deutschland :de:",5.86666666666667,9.33333333333333,0.631510185185185,0,3.03
"Kempten (Allgäu)","Deutschland :de:",7.93333333333333,5.16666666666667,6.17631296296296,3,0
"Nürnberg","Deutschland :de:",6.73333333333333,7.56666666666667,3.57318148148148,1,2.1
"Münster","Deutschland :de:",6.66666666666667,9.93333333333333,2.94227314814815,2,2.2
"Stuttgart","Deutschland :de:",8,11.4,5.11408055555556,2,0.1
"Norderney","Deutschland :de:",6.4,5.53333333333333,2.27100462962963,1,1.7
"Erfurt","Deutschland :de:",7.13333333333333,9.26666666666667,4.26845925925926,2,1.5
"Bremen","Deutschland :de:",6.4,8.36666666666667,2.13448333333333,0,2.6
"Timmendorfer Strand","Deutschland :de:",6.26666666666667,6.06666666666667,1.96758518518519,1,1.9
"Karlsbad","Tschechien :cz:",6.73333333333333,2.86666666666667,1.31508333333333,2,0.6
"Enschede","Niederlande :nl:",6.6,8.96666666666667,2.80087777777778,0,1.9
"Pilsen","Tschechien :cz:",6.6,3.1,0.512826851851852,2,0.5
"Maastricht","Niederlande :nl:",6.26666666666667,10.3333333333333,2.12361388888889,1,4.9
"Giethoorn","Niederlande :nl:",6.66666666666667,7.06666666666667,3.83005648148148,0,0.8
"Groningen","Niederlande :nl:",6.73333333333333,7.66666666666667,3.00811018518519,0,1
"Eindhoven","Niederlande :nl:",6.46666666666667,9.96666666666667,1.52999907407407,1,1.3
"Prag","Tschechien :cz:",6.33333333333333,3.9,0.000928703703703704,1,1.1
"Luxemburg","Luxemburg :lu:",5.36666666666667,8.1,0.741231481481482,1,4.61
