"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",5.31666666666667,0.766666666666667,2.6624412037037,2,2.9
"München","Deutschland :de:",3.93333333333333,5.36666666666667,4.85860462962963,1,18.97
"Hamburg","Deutschland :de:",5,0.516666666666667,3.25949768518519,4,9.9
"Köln","Deutschland :de:",4.65,6.75,3.18096064814815,1,12.4
"Dresden","Deutschland :de:",3.56666666666667,2.83333333333333,2.57423981481482,0,8.58
"Leipzig","Deutschland :de:",5.73333333333333,3.06666666666667,3.73001388888889,2,3.46
"Frankfurt am Main","Deutschland :de:",5.2,5.65,3.32289351851852,1,14.46
"Freiburg im Breisgau","Deutschland :de:",3.58333333333333,6.76666666666667,3.34453842592593,1,31.55
"Berchtesgaden","Deutschland :de:",3.55,4.85,4.729375,1,23.54
"Garmisch-Partenkirchen","Deutschland :de:",3.6,4.88333333333333,3.43084259259259,1,26.49
"Binz (Rügen)","Deutschland :de:",5.7,-0.766666666666667,3.08819490740741,4,4.8
"Heringsdorf (Usedom)","Deutschland :de:",6.2,-0.45,4.01608888888889,3,3.4
"Westerland (Sylt)","Deutschland :de:",5.58333333333333,0.616666666666667,4.20611990740741,3,4.3
"Wernigerode (Harz)","Deutschland :de:",3.66666666666667,2.23333333333333,4.53824583333333,2,4.38
"Cochem (Mosel)","Deutschland :de:",6.1,7.1,4.33497407407407,0,7.8
"Kempten (Allgäu)","Deutschland :de:",3.26666666666667,4.23333333333333,3.30419305555556,0,25.87
"Nürnberg","Deutschland :de:",2.96666666666667,4.1,2.39168194444444,2,17.29
"Münster","Deutschland :de:",5.43333333333333,5.31666666666667,3.33306898148148,1,8.2
"Stuttgart","Deutschland :de:",3.76666666666667,6.66666666666667,4.66888333333333,2,21.81
"Norderney","Deutschland :de:",5.63333333333333,2.18333333333333,6.06781574074074,2,2.9
"Erfurt","Deutschland :de:",5.4,3.51666666666667,3.14645509259259,1,4.54
"Bremen","Deutschland :de:",4.53333333333333,1.38333333333333,1.97176944444444,3,9.5
"Timmendorfer Strand","Deutschland :de:",5.41666666666667,0.0166666666666667,2.80441712962963,3,4.8
"Karlsbad","Tschechien :cz:",3.93333333333333,1.95,4.34432824074074,1,11.7
"Enschede","Niederlande :nl:",5.21666666666667,5.35,3.68171898148148,1,7.9
"Pilsen","Tschechien :cz:",5.48333333333333,2.81666666666667,3.97795694444444,2,8.64
"Maastricht","Niederlande :nl:",3.98333333333333,6.66666666666667,3.27410740740741,0,11.3
"Giethoorn","Niederlande :nl:",5.26666666666667,4.38333333333333,4.21034768518519,1,6.3
"Groningen","Niederlande :nl:",6.03333333333333,3.85,5.33298842592593,1,4.4
"Eindhoven","Niederlande :nl:",5.61666666666667,6.33333333333333,5.05932361111111,2,5.8
"Prag","Tschechien :cz:",5.76666666666667,3.4,4.47765185185185,2,7.49
"Luxemburg","Luxemburg :lu:",4.48333333333333,5.75,4.0916412037037,0,17.6
"Straßburg","Frankreich :fr:",3.93333333333333,7.78333333333333,3.58253657407407,1,25.38
"Amsterdam","Niederlande :nl:",5.15,5.65,4.63404027777778,2,9.5
"Dinant","Belgien :be:",4.36666666666667,6.56666666666667,3.6523287037037,0,10
"Rotterdam","Niederlande :nl:",5.13333333333333,6.35,5.21855972222222,1,10.5
"Antwerpen","Belgien :be:",4.95,6.68333333333333,3.81226018518519,1,8.1
"Zandvoort","Niederlande :nl:",5.06666666666667,5.16666666666667,4.84688981481481,2,4.63
"Český Krumlov","Tschechien :cz:",5.93333333333333,3.31666666666667,5.40709490740741,0,3.35
"Terschelling","Niederlande :nl:",5.48333333333333,3.93333333333333,4.39139722222222,1,6.2
"Noordwijk","Niederlande :nl:",5,5.56666666666667,5.20015,2,12.83
"Bergen aan Zee","Niederlande :nl:",4.68333333333333,4.88333333333333,4.29399351851852,1,28.3
"Nancy","Frankreich :fr:",3.36666666666667,6.96666666666667,2.948,0,26.58
"Brüssel","Belgien :be:",4.31666666666667,6.86666666666667,3.79901851851852,1,15
"Texel","Niederlande :nl:",5.28333333333333,4.58333333333333,4.0228162037037,2,17.83
"Scheveningen","Niederlande :nl:",4.8,5.68333333333333,5.18562314814815,1,23.93
"Fåborg","Dänemark :dk:",6,-0.633333333333333,4.17727453703704,3,3
"Salzburg","Österreich :at:",3.55,5.56666666666667,4.31263981481481,1,21.73
"Renesse","Niederlande :nl:",5,6.3,4.58906712962963,2,9.31
"Linz","Österreich :at:",4.73333333333333,5.3,4.50509027777778,0,5.09
"Zürich","Schweiz :ch:",3.31666666666667,6.8,2.94419722222222,0,35.2
"Basel","Schweiz :ch:",3.95,7.55,3.75558657407407,0,17.65
"Innsbruck","Österreich :at:",4.63333333333333,5.26666666666667,4.6894662037037,1,14.53
"Domburg","Niederlande :nl:",4.73333333333333,6.6,4.31948611111111,0,18.3
"Breslau","Polen :pl:",5.73333333333333,1.51666666666667,2.28971712962963,2,3.04
"Køge","Dänemark :dk:",6,-1.23333333333333,3.70325092592593,5,0.4
"Posen","Polen :pl:",6.3,0.15,4.15077824074074,4,1.35
"Zell am See","Österreich :at:",4.11666666666667,3.88333333333333,5.60103287037037,1,14.81
"Brügge","Belgien :be:",4.7,7.28333333333333,4.32395833333333,1,15.9
"Hallstatt","Österreich :at:",3.3,5.15,4.21675324074074,0,24.08
"Luzern","Schweiz :ch:",3.28333333333333,7.03333333333333,3.14507731481481,1,30.91
"De Haan","Belgien :be:",4.86666666666667,7.31666666666667,4.32981435185185,1,10.48
"Ostende","Belgien :be:",4.8,7.45,4.35831805555556,1,13.82
"Kopenhagen","Dänemark :dk:",6.26666666666667,-0.916666666666667,3.87154861111111,5,0.4
"Malmö","Schweden :se:",6.06666666666667,-0.95,3.93789861111111,5,0.4
"Brünn","Tschechien :cz:",6.66666666666667,4.03333333333333,5.04614444444444,3,0.65
"Meran","Italien :it:",7.83333333333333,8.08333333333333,6.88483518518519,5,0.6
"Bern","Schweiz :ch:",3.9,6.73333333333333,4.26191342592593,2,30.64
"Bornholm","Dänemark :dk:",5.9,-2.16666666666667,3.65471851851852,5,1.5
"Aarhus","Dänemark :dk:",5.65,-0.916666666666667,4.72841712962963,4,1.3
"St. Moritz","Schweiz :ch:",3.93333333333333,-2.23333333333333,6.09838888888889,2,14.41
"Hvide Sande","Dänemark :dk:",6.13333333333333,0.116666666666667,4.08531157407407,2,3.8
"Interlaken","Schweiz :ch:",3.66666666666667,6.61666666666667,3.51911666666667,1,36.98
"Bozen","Italien :it:",7.96666666666667,8.96666666666667,7.24031851851852,5,0.08
"Wien","Österreich :at:",7,6.45,4.84639259259259,3,2.4
"Dijon","Frankreich :fr:",4.1,7.85,4.61253611111111,0,13.2
"Ostrava","Tschechien :cz:",6.15,2.98333333333333,4.97711064814815,2,3.5
"Klagenfurt am Wörthersee","Österreich :at:",7.5,6.91666666666667,4.40494398148148,6,0
"Riva del Garda","Italien :it:",7.51666666666667,11.45,7.33261435185185,5,4.2
"Graz","Österreich :at:",7.7,7,6.14077361111111,6,0
"Le Touquet-Paris-Plage","Frankreich :fr:",3.65,8.56666666666667,3.89429027777778,0,21.6
"Bratislava","Slowakei :sk:",7.4,6.35,5.48747361111111,5,0.2
"Zermatt","Schweiz :ch:",3.43333333333333,0.216666666666667,3.15444074074074,1,35.33
"Bled","Slowenien :si:",7.23333333333333,6.95,5.04033796296296,3,0.3
"Paris","Frankreich :fr:",4.43333333333333,8.6,5.0010087962963,2,33.2
"Norwich","England :gb-eng:",5.21666666666667,6.38333333333333,4.10072777777778,1,14.4
"Ipswich","England :gb-eng:",5.38333333333333,7.06666666666667,4.11483194444444,2,16.1
"Katowice","Polen :pl:",4.26666666666667,1.75,0.765787037037037,0,8.5
"Torri del Benaco","Italien :it:",7.43333333333333,12.15,7.35696388888889,5,6.73
"Genf","Schweiz :ch:",3.45,7.61666666666667,4.28957592592593,1,24.86
"Sirmione","Italien :it:",7.2,12.2333333333333,7.34643425925926,5,9.43
"Mailand","Italien :it:",7.36666666666667,12.4333333333333,7.63032731481481,5,11.53
"Danzig","Polen :pl:",5.25,-3.35,4.20361018518518,3,5.7
"Maribor","Slowenien :si:",7.73333333333333,7.43333333333333,6.05184259259259,5,0.3
"Ljubljana","Slowenien :si:",7.06666666666667,7.28333333333333,3.36440046296296,4,3.12
"Annecy","Frankreich :fr:",4.3,8.11666666666667,2.86346157407407,1,25.52
"Venedig","Italien :it:",6.78333333333333,10.1666666666667,4.24729490740741,4,6.95
"Triest","Italien :it:",6.95,10.8666666666667,4.71811805555556,3,3.5
"Cambridge","England :gb-eng:",5.1,7.11666666666667,4.51256296296296,2,11.8
"Krakau","Polen :pl:",5.25,2.13333333333333,2.89777268518519,1,6.57
"Skagen","Dänemark :dk:",5.8,-1.05,4.44541851851852,4,1.4
"London","England :gb-eng:",5.1,8.81666666666667,4.93585277777778,2,17.4
"Göteborg","Schweden :se:",6.13333333333333,-2.45,4.6991162037037,5,0.2
"Brighton","England :gb-eng:",5.56666666666667,8.86666666666667,5.89596111111111,2,10.3
"Zakopane","Polen :pl:",4.38333333333333,-0.45,2.80675185185185,2,5.72
"Lyon","Frankreich :fr:",5.25,10.2,5.54983796296296,0,10.27
"Bourges","Frankreich :fr:",3.51666666666667,9.16666666666667,3.80975,1,29.7
"Rovinj","Kroatien :hr:",7,11.3,5.36179166666667,3,2.64
"Balaton","Ungarn :hu:",7.63333333333333,6.65,7.08593564814815,3,0.6
"Zagreb","Kroatien :hr:",7.4,8.71666666666667,4.9929037037037,3,3.08
"Deauville","Frankreich :fr:",3.5,8.88333333333333,3.98817916666667,1,15.7
"Warschau","Polen :pl:",5.33333333333333,-2.23333333333333,1.53033888888889,2,5.68
"Hohe Tatra (Tatranská Lomnica)","Slowakei :sk:",5.03333333333333,-0.633333333333333,3.65117592592593,2,5.93
"Pula","Kroatien :hr:",6.78333333333333,11.6666666666667,5.32089814814815,2,4.5
"Budapest","Ungarn :hu:",7.26666666666667,6.23333333333333,5.99068194444444,4,0.13
"Kristiansand","Norwegen :no:",4.46666666666667,-0.3,2.99547638888889,2,14.63
"Oxford","England :gb-eng:",5.53333333333333,8.06666666666667,4.95114768518519,2,9.8
"Cinque Terre","Italien :it:",7.46666666666667,13.65,6.13401898148148,5,9.4
"Isle of Wight","England :gb-eng:",5.65,8.98333333333333,6.39399351851852,1,7.5
"Le Mans","Frankreich :fr:",4.46666666666667,9.66666666666667,5.04089814814815,1,33.9
"Clermont-Ferrand","Frankreich :fr:",4.3,9.53333333333333,4.7518837962963,0,17.2
"York","England :gb-eng:",6.11666666666667,5.85,4.25668009259259,3,10
"Plitvicer Seen","Kroatien :hr:",5.6,5.18333333333333,5.1264537037037,3,20.6
"Rimini","Italien :it:",6.8,12.25,6.44615462962963,3,5.07
"Viareggio","Italien :it:",7.6,14.3,6.80911435185185,3,4.3
"Birmingham","England :gb-eng:",5.43333333333333,6.81666666666667,4.69787407407407,2,8
"Florenz","Italien :it:",7.53333333333333,13.9166666666667,6.53326296296296,3,4
"Bournemouth","England :gb-eng:",5.96666666666667,9.38333333333333,6.916075,2,7.3
"Sanremo","Italien :it:",8.06666666666667,14.2666666666667,7.73447546296296,4,3.2
"Monaco","Monaco :mc:",8.13333333333333,15.1,8.01230138888889,4,2.3
"Bath","England :gb-eng:",4.95,8.36666666666667,4.07614583333333,1,18.05
"Klaipėda","Litauen :lt:",4.73333333333333,-8.23333333333333,6.93335462962963,5,6.5
"Visby (Gotland)","Schweden :se:",6.36666666666667,-3.26666666666667,6.21655787037037,6,0
"Nizza","Frankreich :fr:",8.06666666666667,15.8333333333333,7.84200972222222,4,1.6
"Manchester","England :gb-eng:",4.8,5.98333333333333,3.55053101851852,2,24.4
"Newcastle upon Tyne","England :gb-eng:",6.63333333333333,5.26666666666667,4.90507268518519,3,10
"Zadar","Kroatien :hr:",7.13333333333333,12.8166666666667,6.1158962962963,5,1.6
"Cannes","Frankreich :fr:",7.96666666666667,15.1,8.03555648148148,4,5.1
"Saint Helier","Jersey :je:",3.13333333333333,9.06666666666667,4.48380833333333,1,23.9
"Avignon","Frankreich :fr:",7.31666666666667,12.5166666666667,6.39118240740741,3,6.8
"Saint-Malo","Frankreich :fr:",4.65,10.4166666666667,5.02103935185185,1,12.3
"Liverpool","England :gb-eng:",4.66666666666667,6.78333333333333,3.57349907407407,1,11.05
"Cardiff","Wales :gb-wls:",4.38333333333333,8.56666666666667,3.74655555555556,1,37.6
"Debrecen","Ungarn :hu:",6.9,6.18333333333333,3.6686625,3,1.48
"Windermere (Lake District)","England :gb-eng:",5.73333333333333,4.08333333333333,4.59512083333333,3,22.6
"Portoferraio (Elba)","Italien :it:",6.96666666666667,15.0166666666667,7.2920962962963,4,14.6
"Oslo","Norwegen :no:",5.2,-4.63333333333333,3.07857546296296,5,1.18
"Marseille","Frankreich :fr:",7.35,12.9666666666667,7.45394074074074,3,8.3
"Montpellier","Frankreich :fr:",7.3,13.9166666666667,7.41176388888889,4,10.2
"Calvi","Frankreich :fr:",6.5,15.4333333333333,7.7723462962963,1,19.7
"Novi Sad","Serbien :rs:",5.9,7.93333333333333,2.91108611111111,2,4.41
"Split","Kroatien :hr:",6.78333333333333,12.9666666666667,5.27763796296296,3,2.2
"Saint-Nazaire","Frankreich :fr:",4.15,10.8666666666667,4.64056296296296,2,29.72
"La Rochelle","Frankreich :fr:",3.76666666666667,11.3166666666667,4.1981962962963,1,34.98
"Plymouth","England :gb-eng:",4.88333333333333,9.85,5.4960625,0,25.85
"Stockholm","Schweden :se:",6.4,-4.8,6.92891666666667,6,0
"Edinburgh","Schottland :gb-sct:",7,5.1,5.50524027777778,3,3.5
"Sarajevo","Bosnien-Herzegowina :ba:",5.3,6.9,3.33223703703704,2,12.7
"Douglas","Isle of Man :im:",4.95,6.13333333333333,3.91762962962963,0,26.5
"Belgrad","Serbien :rs:",5.55,7.58333333333333,3.15736111111111,3,12.08
"Ajaccio","Frankreich :fr:",7.06666666666667,14.6833333333333,7.00710509259259,3,9.7
"Bergen","Norwegen :no:",5.11666666666667,1,4.14725277777778,2,15.2
"Mostar","Bosnien-Herzegowina :ba:",5.6,12.3333333333333,4.89544583333333,4,26.5
"Uppsala","Schweden :se:",6.06666666666667,-5.41666666666667,6.69906805555556,6,0
"Rom","Italien :it:",7.36666666666667,15.5833333333333,7.06092175925926,4,5.7
"Vilnius","Litauen :lt:",4.73333333333333,-5.11666666666667,4.03845694444444,4,3.3
"Bordeaux","Frankreich :fr:",4.43333333333333,12.2,5.01467453703704,1,27.6
"Glasgow","Schottland :gb-sct:",5.86666666666667,5.51666666666667,4.69171388888889,2,19.05
"Saaremaa","Estland :ee:",5.76666666666667,-5.83333333333333,6.43950416666667,6,0
"Riga","Lettland :lv:",4.66666666666667,-8.23333333333333,6.32356898148148,5,13.7
"Brest","Frankreich :fr:",4.08333333333333,10.6,4.38369351851852,0,19.55
"St Ives","England :gb-eng:",3.11666666666667,10.3,4.88013703703704,0,27.3
"Collioure","Frankreich :fr:",8.23333333333333,14.85,7.86519398148148,5,0.5
"Cadaqués","Spanien :es:",8.06666666666667,14.8333333333333,7.21791435185185,4,4.1
"Dubrovnik","Kroatien :hr:",5.13333333333333,12.6,4.05958148148148,2,70.4
"Belfast","Nordirland :gb-nir:",5.83333333333333,6.58333333333333,3.47680509259259,2,13.3
"Dublin","Irland :ie:",4.48333333333333,7.73333333333333,2.35101296296296,1,27.3
"Inverness","Schottland :gb-sct:",7.03333333333333,5.03333333333333,6.14596574074074,3,2.7
"Olbia","Italien :it:",7.08333333333333,15.1333333333333,7.8014587962963,3,6.6
"Andorra la Vella","Andorra :ad:",7.25,10.3333333333333,8.40351759259259,3,9.83
"Kotor","Montenegro :me:",4.63333333333333,13.25,2.71531574074074,1,75.1
"Sibiu","Rumänien :ro:",6.73333333333333,7.63333333333333,4.69814583333333,4,3.1
"Budva","Montenegro :me:",4.36666666666667,13.8166666666667,2.43591712962963,1,69
"Neapel","Italien :it:",6.5,15.1833333333333,6.42523148148148,3,20.1
"Lloret de Mar","Spanien :es:",7.75,14.6333333333333,7.94561990740741,4,4.8
"Geiranger","Norwegen :no:",5.93333333333333,-0.65,4.85211203703704,4,3.7
"Capri","Italien :it:",5.41666666666667,13.8666666666667,6.21732546296296,1,23.76
"Biarritz","Frankreich :fr:",3.45,13.2833333333333,3.80572268518519,1,33.43
"Bari","Italien :it:",6.56666666666667,14.3,6.02898981481481,1,21.7
"Turku","Finnland :fi:",5.5,-7.63333333333333,5.92744583333333,6,0
"Barcelona","Spanien :es:",7.8,16.9,8.1538162037037,5,5.9
"San Sebastián","Spanien :es:",3.9,14.2166666666667,3.87505833333333,1,37.8
