"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",9.4,16.3,13.0136166666667,1,0
"München","Deutschland :de:",9.6,19.1,12.2777194444444,1,0
"Hamburg","Deutschland :de:",8.8,13.6,11,1,0
"Köln","Deutschland :de:",9.2,18,11,1,0
"Dresden","Deutschland :de:",9.4,16.4,13,1,0
"Leipzig","Deutschland :de:",9.4,16.1,12.8690694444444,1,0
"Frankfurt am Main","Deutschland :de:",9.2,18.4,9.55898333333333,1,0
"Freiburg im Breisgau","Deutschland :de:",9.6,20,10.9913694444444,1,0
"Berchtesgaden","Deutschland :de:",9.4,17.3,13.3821916666667,1,0
"Garmisch-Partenkirchen","Deutschland :de:",9.6,18.7,12.6917333333333,1,0
"Binz (Rügen)","Deutschland :de:",9,12.1,14,1,0
"Heringsdorf (Usedom)","Deutschland :de:",9,12.6,14,1,0
"Westerland (Sylt)","Deutschland :de:",8.6,7.8,12.2362027777778,1,0
"Wernigerode (Harz)","Deutschland :de:",9,15.3,11.7002277777778,1,0
"Cochem (Mosel)","Deutschland :de:",9.4,19.8,12,1,0
"Kempten (Allgäu)","Deutschland :de:",9.4,18.8,11.5018527777778,1,0
"Nürnberg","Deutschland :de:",9.4,19.2,11.8045388888889,1,0
"Münster","Deutschland :de:",9,16.5,11.8055527777778,1,0
"Stuttgart","Deutschland :de:",9.4,19.9,11.1135055555556,1,0
"Norderney","Deutschland :de:",8.4,8.1,10.8743472222222,1,0
"Erfurt","Deutschland :de:",9,16.3,11.5642083333333,1,0
"Bremen","Deutschland :de:",8.8,14.5,10.2617777777778,1,0
"Timmendorfer Strand","Deutschland :de:",8.6,10.7,11.7367916666667,1,0
"Karlsbad","Tschechien :cz:",9.4,16.6,12.8248111111111,1,0
"Enschede","Niederlande :nl:",8.8,15.8,11.0814361111111,1,0
"Pilsen","Tschechien :cz:",9.4,17.2,12.9852833333333,1,0
"Maastricht","Niederlande :nl:",8.8,17.4,9.06446666666667,1,0
"Giethoorn","Niederlande :nl:",8.4,13.4,6.46001111111111,1,0
"Groningen","Niederlande :nl:",8.4,10.9,11.2820416666667,1,0
"Eindhoven","Niederlande :nl:",9.2,18.8,10.0632416666667,1,0
"Prag","Tschechien :cz:",9.4,16.6,13.2198222222222,1,0
"Luxemburg","Luxemburg :lu:",9.6,19.5,12.4104722222222,1,0
"Straßburg","Frankreich :fr:",9.6,20.8,10.2919,1,0
"Amsterdam","Niederlande :nl:",8.2,13.9,5.76182222222222,1,0
"Dinant","Belgien :be:",9,17.8,9.88122777777778,1,0
"Rotterdam","Niederlande :nl:",8.6,17,8.30191666666667,0,0.2
"Antwerpen","Belgien :be:",9.2,19.5,10.7494277777778,1,0
"Zandvoort","Niederlande :nl:",7.8,12,5.67056944444444,0,0.1
"Český Krumlov","Tschechien :cz:",9.4,16.2,13.9995611111111,1,0
"Terschelling","Niederlande :nl:",8,8.9,9.11509722222222,1,0
"Noordwijk","Niederlande :nl:",8.4,14.2,6.03656111111111,1,0
"Bergen aan Zee","Niederlande :nl:",7.8,13.2,5.78869722222222,0,0.2
"Nancy","Frankreich :fr:",9.6,20.2,11.3994138888889,1,0
"Brüssel","Belgien :be:",9.4,18.8,12.1981388888889,1,0
"Texel","Niederlande :nl:",8.2,10.2,8.03417777777778,1,0
"Scheveningen","Niederlande :nl:",8,14.3,6.49231111111111,0,0.8
"Fåborg","Dänemark :dk:",8.8,11.1,14.2642166666667,1,0
"Salzburg","Österreich :at:",9.6,19.4,13.3020777777778,1,0
"Renesse","Niederlande :nl:",8.6,13.3,9.54675,1,0
"Linz","Österreich :at:",9.6,19.2,13.1843861111111,1,0
"Zürich","Schweiz :ch:",10,22.1,12.4117388888889,1,0
"Basel","Schweiz :ch:",9.8,22,11.1858305555556,1,0
"Innsbruck","Österreich :at:",9.6,21,12.5562138888889,1,0
"Domburg","Niederlande :nl:",8.8,13.9,10.2090333333333,1,0
"Breslau","Polen :pl:",9.2,15,13.3192027777778,1,0
"Køge","Dänemark :dk:",9.2,13.4,14.037375,1,0
"Posen","Polen :pl:",9.2,14.6,12.7706083333333,1,0
"Zell am See","Österreich :at:",9.4,19.7,13.1843444444444,1,0
"Brügge","Belgien :be:",9.2,16.5,12.4959972222222,1,0
"Hallstatt","Österreich :at:",9.6,18.8,13.7110666666667,1,0
"Luzern","Schweiz :ch:",9.8,21.9,13,1,0
"De Haan","Belgien :be:",9,14.2,12.3164666666667,1,0
"Ostende","Belgien :be:",8.8,15.2,12.3152055555556,0,0.2
"Kopenhagen","Dänemark :dk:",9,11.9,14.0938777777778,1,0
"Malmö","Schweden :se:",9,11,14,1,0
"Brünn","Tschechien :cz:",9.4,16.6,13.0252361111111,1,0
"Meran","Italien :it:",9.4,24.7,12.2242833333333,0,0.1
"Bern","Schweiz :ch:",10,22,13,1,0
"Bornholm","Dänemark :dk:",9,10.9,13.4104166666667,1,0
"Aarhus","Dänemark :dk:",9,9.6,14.4994888888889,1,0
"St. Moritz","Schweiz :ch:",8.4,11.2,12.3808027777778,0,0.8
"Hvide Sande","Dänemark :dk:",8.8,9.4,13.805,1,0
"Interlaken","Schweiz :ch:",9.6,19.8,13,1,0
"Bozen","Italien :it:",9.6,25.8,12.760625,0,0.1
"Wien","Österreich :at:",9.4,18.3,11.1000944444444,1,0
"Dijon","Frankreich :fr:",10,22.9,12,1,0
"Ostrava","Tschechien :cz:",9.2,15.9,12.1020333333333,1,0
"Klagenfurt am Wörthersee","Österreich :at:",9.6,22.4,12.1724666666667,0,0.3
"Riva del Garda","Italien :it:",9.8,22.9,13.2034777777778,1,0
"Graz","Österreich :at:",9.6,19.2,12.00705,1,0
"Le Touquet-Paris-Plage","Frankreich :fr:",9,17.6,11.4601666666667,1,0
"Bratislava","Slowakei :sk:",9.2,17.7,11.7931305555556,1,0
"Zermatt","Schweiz :ch:",8.6,9.5,13.3086916666667,1,0
"Bled","Slowenien :si:",9.4,19.9,13.860575,1,0
"Paris","Frankreich :fr:",9.8,21.8,13.9099361111111,1,0
"Norwich","England :gb-eng:",7.8,16.1,8.08386944444444,0,1.8
"Ipswich","England :gb-eng:",7.8,16.4,12,0,3.2
"Katowice","Polen :pl:",9.2,14.4,13.8608805555556,1,0
"Torri del Benaco","Italien :it:",9.8,22.5,13.2118194444444,1,0
"Genf","Schweiz :ch:",10,23.9,13,1,0
"Sirmione","Italien :it:",9.8,22.8,13.0242194444444,1,0
"Mailand","Italien :it:",9.8,25.4,13.0726777777778,1,0
"Danzig","Polen :pl:",9,11.6,14.0431305555556,1,0
"Maribor","Slowenien :si:",9.6,19.5,12.6985,1,0
"Ljubljana","Slowenien :si:",9.8,21.4,12.9940166666667,1,0
"Annecy","Frankreich :fr:",10,23.1,13,1,0
"Venedig","Italien :it:",9.8,21.7,13.2524527777778,1,0
"Triest","Italien :it:",10,22.7,12.6582055555556,1,0
"Cambridge","England :gb-eng:",8,17.7,12.4583694444444,0,0.4
"Krakau","Polen :pl:",9.2,14.6,13.3896555555556,1,0
"Skagen","Dänemark :dk:",9,9.2,13.4184,1,0
"London","England :gb-eng:",9,18.8,11.1323888888889,1,0
"Göteborg","Schweden :se:",9,10.9,14,1,0
"Brighton","England :gb-eng:",9.2,17.2,12,1,0
"Zakopane","Polen :pl:",9,11,13.5535388888889,1,0
"Lyon","Frankreich :fr:",10,24.6,13.1657583333333,1,0
"Bourges","Frankreich :fr:",10,24.1,13.5640527777778,1,0
"Rovinj","Kroatien :hr:",9.8,20.6,12.9022777777778,1,0
"Balaton","Ungarn :hu:",9.4,17.3,12.67,1,0
"Zagreb","Kroatien :hr:",9.8,20,12.0272416666667,1,0
