"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"29.03.2026",2.4,5.2,5.54815277777778,0,14
"30.03.2026",1.5,4.8,3.28723333333333,6.99,10
"31.03.2026",1,1.9,4.65184166666667,10.6,15
"01.04.2026",3.2,4,5.36495555555556,1.1,9
"02.04.2026",8.4,7.4,12.3394027777778,0,0
"03.04.2026",8.4,10.3,10.2985638888889,0,0
"04.04.2026",1,7.1,0.0102833333333333,7.3,14
"05.04.2026",6.6,11.3,6.17188055555556,1,0
"06.04.2026",8.4,11.7,11.927525,0,0
"07.04.2026",8.4,16.6,9.82499722222222,0.1,0
"08.04.2026",7,7,2.1748,0,0
