"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"09.02.2026",7.8,7.4,3.560225,0,0
"10.02.2026",3.9,9.4,0.946194444444444,1.1,6
"11.02.2026",3.3,11.2,1.84599722222222,7.28,6
"12.02.2026",3,9.4,1.25753611111111,1.9,8
"13.02.2026",5.4,5.8,8.38080833333333,0.7,5
"14.02.2026",4.6,5.8,8.12350277777778,6.2,4
"15.02.2026",7.2,6.5,8.87651111111111,0.8,0
"16.02.2026",6.2,10.5,6.05633611111111,2.3,0
"17.02.2026",7,11.8,8.68500277777778,0.7,0
"18.02.2026",1,8.8,0,3.2,15
"19.02.2026",5.8,7.1,6.70929722222222,3.8,0
