"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"16.11.2025",7.2,15.2,3.33899722222222,0.3,1
"17.11.2025",1,10.1,0,13,15
"18.11.2025",7.8,4.3,7.87908888888889,0,0
"19.11.2025",7.6,2,4.22848611111111,0,0
"20.11.2025",6.2,2.4,2.59413611111111,1.8,0
"21.11.2025",1,1.7,0,8.5,15
"22.11.2025",3.6,0.3,0,8.5,1
"23.11.2025",7,2.5,7.78920555555556,0,0
"24.11.2025",5.4,3.6,0.795966666666667,1,0
"25.11.2025",6.8,3.1,7.73817222222222,0,0
"26.11.2025",6.8,4.5,7.68050277777778,0,0
