"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"05.01.2026",6.8,-1.2,7.00241944444444,0,0
"06.01.2026",6.4,-2.1,4.59770833333333,0,0
"07.01.2026",7.4,0.2,6.21925277777778,0.1,0
"08.01.2026",1.1,5.9,0,3.1,11
"09.01.2026",1.4,8.4,4.93395,3.3,15
"10.01.2026",3.1,5.5,0.629436111111111,2.4,6
"11.01.2026",1,9,0,4.9,15
"12.01.2026",6.2,6.3,1.70371944444444,0.1,0
"13.01.2026",6.2,5.4,0.0915388888888889,0,0
"14.01.2026",6.8,5.5,4.74754444444444,0.4,0
"15.01.2026",6.2,4.6,5.30863055555556,0.5,0
