"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Boltenhagen","Mecklenburg-Vorpommern","Boltenhagen, Mecklenburg-Vorpommern",53.9864246,11.205923,6.4,0.133333333333333,7.27696666666667,2,0.4
"Garmisch-Partenkirchen","Bayern","Garmisch-Partenkirchen, Bayern",47.4923741,11.0962815,3,2.73333333333333,4.417325,0,14.8
"Lübeck","Schleswig-Holstein","Lübeck, Schleswig-Holstein",53.866444,10.684738,6.8,0.4,7.33895092592593,2,0.4
"Waren (Müritz)","Mecklenburg-Vorpommern","Waren (Müritz), Mecklenburg-Vorpommern",53.5156249,12.6850606,6.53333333333333,0.766666666666667,6.94891388888889,2,1
"Berchtesgaden","Bayern","Berchtesgaden, Bayern",47.6330221,13.0020051,3.46666666666667,2.3,4.75799351851852,0,8.2
"Heringsdorf (Usedom)","Mecklenburg-Vorpommern","Heringsdorf (Usedom), Mecklenburg-Vorpommern",53.9583117845254,14.1556338711397,6.53333333333333,0.366666666666667,6.49768518518519,1,1.4
"Düsseldorf","Nordrhein-Westfalen","Düsseldorf, Nordrhein-Westfalen",51.2254018,6.7763137,5.4,5.46666666666667,5.9241712962963,0,31.2
"Rostock","Mecklenburg-Vorpommern","Rostock, Mecklenburg-Vorpommern",54.0886707,12.1400211,6.66666666666667,0.266666666666667,6.16553611111111,2,0.7
"Lüneburg","Niedersachsen","Lüneburg, Niedersachsen",53.248706,10.407855,6.86666666666667,1.23333333333333,7.79283796296296,1,1.2
"Scharbeutz","Schleswig-Holstein","Scharbeutz, Schleswig-Holstein",54.026634,10.7559481,6.26666666666667,0.2,7.56227962962963,2,1
"Travemünde","Schleswig-Holstein","Travemünde, Schleswig-Holstein",53.9563395480557,10.8660828563105,6.33333333333333,0.3,7.61172314814815,2,0.5
"Hannover","Niedersachsen","Hannover, Niedersachsen",52.3744779,9.7385532,6.4,1.36666666666667,7.57427407407407,1,1.7
"Oberstdorf","Bayern","Oberstdorf, Bayern",47.4104347,10.2774409,2.86666666666667,1.36666666666667,3.45001944444444,0,21.5
"Stuttgart","Baden-Württemberg","Stuttgart, Baden-Württemberg",48.7784485,9.1800132,3.8,5.1,4.21908333333333,1,3.7
"Münster","Nordrhein-Westfalen","Münster, Nordrhein-Westfalen",51.9625101,7.6251879,6.2,5.26666666666667,5.03759074074074,1,8.6
"Potsdam","Brandenburg","Potsdam, Brandenburg",52.4009309,13.0591397,6.2,2.36666666666667,7.53386203703704,1,1.3
"Wismar","Mecklenburg-Vorpommern","Wismar, Mecklenburg-Vorpommern",53.8909832,11.4647932,6.46666666666667,0.3,7.38139074074074,2,0.4
"Norddeich","Niedersachsen","Norddeich, Niedersachsen",53.6209520645092,7.16051439568982,5.93333333333333,4.9,3.75163148148148,0,5.6
"Stralsund","Mecklenburg-Vorpommern","Stralsund, Mecklenburg-Vorpommern",54.3096314,13.0820846,6.6,0.566666666666667,6.45542407407407,1,1.2
"Koblenz","Rheinland-Pfalz","Koblenz, Rheinland-Pfalz",50.3533278,7.5943951,6.2,5.96666666666667,6.07175277777778,1,10.6
"Lindau","Bayern","Lindau, Bayern",47.550753,9.6926624,3,4.6,3.76714814814815,0,18.5
"Heidelberg","Baden-Württemberg","Heidelberg, Baden-Württemberg",49.4093582,8.694724,5.46666666666667,4.86666666666667,3.28106388888889,1,3.1
"Zingst","Mecklenburg-Vorpommern","Zingst, Mecklenburg-Vorpommern",54.4387302,12.6821366,6.6,0.533333333333333,6.39608518518518,1,0.9
"Erfurt","Thüringen","Erfurt, Thüringen",50.9777974,11.0287364,6.93333333333333,2.16666666666667,7.65885648148148,2,1.8
"Juist","Niedersachsen","Juist, Niedersachsen",53.6784483,6.9956079,6,4.8,3.75163148148148,0,5.6
"Greetsiel","Niedersachsen","Greetsiel, Niedersachsen",53.4999753,7.0906967,6.06666666666667,5.2,3.55522777777778,1,4.8
"Heiligenhafen","Schleswig-Holstein","Heiligenhafen, Schleswig-Holstein",54.3717445,10.9809235,6.2,-0.3,6.86188888888889,2,1.1
"Füssen","Bayern","Füssen, Bayern",47.5675998,10.6993217,3,1.03333333333333,3.42291944444444,0,14.8
"Bremen","Bremen","Bremen",53.0758196,8.8071646,6.93333333333333,1.56666666666667,7.93594444444444,2,1.1
"Kiel","Schleswig-Holstein","Kiel, Schleswig-Holstein",54.3227085,10.135555,6.86666666666667,0.266666666666667,8.22775740740741,2,0.8
"Bamberg","Bayern","Bamberg, Bayern",49.8916044,10.8868478,4.16666666666667,3.03333333333333,5.62092407407407,0,5.1
"Freiburg im Breisgau","Baden-Württemberg","Freiburg im Breisgau, Baden-Württemberg",47.9960901,7.8494005,3.13333333333333,5.03333333333333,3.09207592592593,1,11.3
"Cochem (Mosel)","Rheinland-Pfalz","Cochem (Mosel), Rheinland-Pfalz",50.1483916,7.1663195,6.2,5.16666666666667,5.41778611111111,1,9.6
"Trier","Rheinland-Pfalz","Trier, Rheinland-Pfalz",49.7596208,6.6441878,5.86666666666667,5.73333333333333,5.61144814814815,1,11.2
"Ahrenshoop","Mecklenburg-Vorpommern","Ahrenshoop, Mecklenburg-Vorpommern",54.3789509,12.419192,6.4,-1.85037170770859e-17,6.28138148148148,2,0.7
"Nürnberg","Bayern","Nürnberg, Bayern",49.453872,11.077298,4.83333333333333,2.4,3.78105462962963,0,6
"Wernigerode (Harz)","Sachsen-Anhalt","Wernigerode (Harz), Sachsen-Anhalt",51.8344172,10.7862526,5.46666666666667,0.966666666666667,8.58842777777778,1,1.1
"Bremerhaven","Bremen","Bremerhaven",53.5505392,8.5851945,7.06666666666667,1.7,7.5117962962963,2,0.6
"Görlitz","Sachsen","Görlitz, Sachsen",51.1532076746077,14.9869867830968,6.86666666666667,2.56666666666667,7.55836481481481,0,0.8
"Zinnowitz","Mecklenburg-Vorpommern","Zinnowitz, Mecklenburg-Vorpommern",54.076647,13.9089471,6.53333333333333,0.266666666666667,6.54998703703704,1,1.7
"Meersburg","Baden-Württemberg","Meersburg, Baden-Württemberg",47.6955538,9.2719656,3.13333333333333,4.5,3.31996388888889,1,13.2
"Weimar","Thüringen","Weimar, Thüringen",50.9793301,11.3297921,6.86666666666667,1.86666666666667,8.46677777777778,2,2.1
"Würzburg","Bayern","Würzburg, Bayern",49.7933506809822,9.93146899481068,5.8,3.7,4.36643240740741,1,3.5
"Schwerin","Mecklenburg-Vorpommern","Schwerin, Mecklenburg-Vorpommern",53.6288297,11.4148038,6.6,0.533333333333333,7.33529722222222,2,0.7
"Westerland (Sylt)","Schleswig-Holstein","Westerland (Sylt), Schleswig-Holstein",54.9064856,8.3071734,6.46666666666667,3.26666666666667,2.89878425925926,2,1.8
"Carolinensiel","Niedersachsen","Carolinensiel, Niedersachsen",53.6916344,7.8028095,7.2,1.33333333333333,8.20225925925926,3,0
"Graal-Müritz","Mecklenburg-Vorpommern","Graal-Müritz, Mecklenburg-Vorpommern",54.2552653,12.2517155,6.73333333333333,0.466666666666667,6.48367037037037,2,0.4
"Ahlbeck","Mecklenburg-Vorpommern","Ahlbeck, Mecklenburg-Vorpommern",53.940567335526,14.1870203187083,6.53333333333333,0.366666666666667,6.49768518518519,1,1.4
"Schönau am Königssee","Bayern","Schönau am Königssee, Bayern",47.6054955,12.9846526,3.53333333333333,2.56666666666667,5.18584722222222,0,7.9
"Bad Schandau","Sachsen","Bad Schandau, Sachsen",50.918091,14.1534018,6.8,3.1,7.54724444444444,1,0.8
"Bad Zwischenahn","Niedersachsen","Bad Zwischenahn, Niedersachsen",53.1801364574887,8.00840837233071,6.6,1.66666666666667,6.61090277777778,1,1.4
"Regensburg","Bayern","Regensburg, Bayern",49.0195333,12.0974869,4.46666666666667,2.56666666666667,3.29046574074074,0,5.7
"Titisee-Neustadt","Baden-Württemberg","Titisee-Neustadt, Baden-Württemberg",47.9001945340631,8.15217052598511,3.13333333333333,1.6,3.62755,1,16.2
"Bernkastel-Kues","Rheinland-Pfalz","Bernkastel-Kues, Rheinland-Pfalz",49.9157398,7.0708181,6.13333333333333,5.43333333333333,4.57417037037037,1,8
"Wilhelmshaven","Niedersachsen","Wilhelmshaven, Niedersachsen",53.5278793,8.106301,7.13333333333333,1.43333333333333,7.78196388888889,2,0.6
"Husum","Schleswig-Holstein","Husum, Schleswig-Holstein",54.4854137,9.0537941,6.86666666666667,0.466666666666667,8.00353333333333,2,0.4
"Dortmund","Nordrhein-Westfalen","Dortmund, Nordrhein-Westfalen",51.5142273,7.4652789,5.86666666666667,4.63333333333333,3.53025185185185,0,6.1
"Neuharlingersiel","Niedersachsen","Neuharlingersiel, Niedersachsen",53.6992698,7.7035695,7.06666666666667,1.53333333333333,7.76358611111111,2,0.3
"Kassel","Hessen","Kassel, Hessen",51.3157833,9.4978479,6.06666666666667,2,5.6537712962963,1,3.2
"Friedrichshafen","Baden-Württemberg","Friedrichshafen, Baden-Württemberg",47.6500279,9.4800858,3.26666666666667,5.16666666666667,4.21338888888889,1,14.6
"Mainz","Rheinland-Pfalz","Mainz, Rheinland-Pfalz",49.9995205,8.2736253,6.13333333333333,4.93333333333333,3.67103333333333,1,2.9
"Helgoland","Schleswig-Holstein","Helgoland, Schleswig-Holstein",54.1820608,7.8876314,7.2,1.13333333333333,7.52158148148148,3,0
"Mannheim","Baden-Württemberg","Mannheim, Baden-Württemberg",49.4892913,8.4673098,5.93333333333333,5.33333333333333,3.17226851851852,1,2.3
"Überlingen","Baden-Württemberg","Überlingen, Baden-Württemberg",47.7664456,9.1605106,3.13333333333333,4.8,3.45629907407407,1,12.9
"Bansin","Mecklenburg-Vorpommern","Bansin, Mecklenburg-Vorpommern",53.9690358,14.1391435,6.53333333333333,0.366666666666667,6.49768518518519,1,1.4
"Bensersiel","Niedersachsen","Bensersiel, Niedersachsen",53.6742688,7.574467,5.8,4.46666666666667,3.01750833333333,0,6.8
"Bonn","Nordrhein-Westfalen","Bonn, Nordrhein-Westfalen",50.7352621,7.1024635,6.2,6.2,6.28068611111111,1,11.7
"Karlsruhe","Baden-Württemberg","Karlsruhe, Baden-Württemberg",49.0068705,8.4034195,4.23333333333333,5.33333333333333,3.498475,1,5.1
"Aachen","Nordrhein-Westfalen","Aachen, Nordrhein-Westfalen",50.776351,6.083862,6.06666666666667,4.3,6.12563703703704,0,7.3
"Passau","Bayern","Passau, Bayern",48.5748229,13.4609744,4.2,3.03333333333333,4.41775185185185,0,5.7
"Flensburg","Schleswig-Holstein","Flensburg, Schleswig-Holstein",54.7833021,9.4333264,6.73333333333333,-0.166666666666667,7.82854074074074,1,0.9
"Wiesbaden","Hessen","Wiesbaden, Hessen",50.0820384,8.2416556,6.13333333333333,4.53333333333333,4.0426287037037,1,3.2
"Quedlinburg","Sachsen-Anhalt","Quedlinburg, Sachsen-Anhalt",51.7855428,11.1519933,7.13333333333333,1.7,8.79219907407407,2,0.5
"Magdeburg","Sachsen-Anhalt","Magdeburg, Sachsen-Anhalt",52.1315889,11.6399609,6.66666666666667,1.9,7.83476759259259,1,1.3
"Bad Reichenhall","Bayern","Bad Reichenhall, Bayern",47.7222676,12.8760923,3.26666666666667,3.23333333333333,4.16705092592593,0,8.9
"Goslar","Niedersachsen","Goslar, Niedersachsen",51.9059936,10.4266284,5.36666666666667,0.766666666666667,8.48242314814815,0,1.9
"Prerow","Mecklenburg-Vorpommern","Prerow, Mecklenburg-Vorpommern",54.445906,12.5660206,6.6,0.533333333333333,6.39608518518518,1,0.9
"Baden-Baden","Baden-Württemberg","Baden-Baden, Baden-Württemberg",48.7610716,8.239959,3.16666666666667,5.43333333333333,3.71278703703704,1,6.3
"Augsburg","Bayern","Augsburg, Bayern",48.3690341,10.8979522,4.1,2.63333333333333,3.51499074074074,0,7.3
"Eckernförde","Schleswig-Holstein","Eckernförde, Schleswig-Holstein",54.4716456,9.8374947,6.8,0.233333333333333,8.31784166666667,1,1.2
"Edersee","Hessen","Edersee, Hessen",51.1873377,8.9925823,5.83333333333333,2.06666666666667,5.72631851851852,1,3.1
"Rust","Baden-Württemberg","Rust, Baden-Württemberg",48.2659347,7.7263213,3.4,5.93333333333333,3.78288888888889,1,7.2
"Willingen","Hessen","Willingen, Hessen",51.294451454558,8.60517952010764,4.2,-0.4,5.15841481481481,0,6.3
"Emden","Niedersachsen","Emden, Niedersachsen",53.3670541,7.2058304,6.13333333333333,5.26666666666667,3.59651944444444,1,5.3
"Göttingen","Niedersachsen","Göttingen, Niedersachsen",51.5328328,9.9351811,5.8,1.63333333333333,5.97148888888889,1,4
"Plau am See","Mecklenburg-Vorpommern","Plau am See, Mecklenburg-Vorpommern",53.4600943,12.2631689,6.46666666666667,0.9,7.14530648148148,2,1.3
"Eisenach","Thüringen","Eisenach, Thüringen",50.9747134,10.3193565,5.73333333333333,1.3,6.53538148148148,1,3.2
"Wangerooge","Niedersachsen","Wangerooge, Niedersachsen",53.7891528,7.9016018,7.2,1.33333333333333,8.20225925925926,3,0
"Winterberg","Nordrhein-Westfalen","Winterberg, Nordrhein-Westfalen",51.1930723,8.5338466,3.93333333333333,-0.7,5.43494722222222,0,5.8
"Rothenburg ob der Tauber","Bayern","Rothenburg ob der Tauber, Bayern",49.3772526,10.1790017,4.86666666666667,1.83333333333333,3.41351574074074,0,6.1
"Ulm","Baden-Württemberg","Ulm, Baden-Württemberg",48.3984968,9.9912458,4.36666666666667,2.66666666666667,3.94704166666667,1,4.9
"Bielefeld","Nordrhein-Westfalen","Bielefeld, Nordrhein-Westfalen",52.0191005,8.531007,5.83333333333333,1.83333333333333,6.47737777777778,1,3
"Bad Neuenahr-Ahrweiler","Rheinland-Pfalz","Bad Neuenahr-Ahrweiler, Rheinland-Pfalz",50.5444551,7.1186671,6.46666666666667,5.83333333333333,6.06024907407407,1,8
"Schliersee","Bayern","Schliersee, Bayern",47.7345915,11.8620286,2.46666666666667,0.766666666666667,4.03883333333333,0,12
"Essen","Nordrhein-Westfalen","Essen, Nordrhein-Westfalen",51.4582235,7.0158171,5.93333333333333,5.16666666666667,5.92743981481481,0,8.7
"Monschau","Nordrhein-Westfalen","Monschau, Nordrhein-Westfalen",50.5544687,6.2407954,5.86666666666667,2.63333333333333,4.70765185185185,1,6.8
"Fulda","Hessen","Fulda, Hessen",50.5542328,9.6770448,5.56666666666667,1.76666666666667,5.77288333333333,0,3.7
"Ostseebad Sellin","Mecklenburg-Vorpommern","Ostseebad Sellin, Mecklenburg-Vorpommern",54.3770567,13.6942765,6.4,-0.333333333333333,7.76399166666667,2,0.7
"Osnabrück","Niedersachsen","Osnabrück, Niedersachsen",52.2770300033127,8.0448701283995,6.73333333333333,2.4,7.21427685185185,2,2.3
"Braunschweig","Niedersachsen","Braunschweig, Niedersachsen",52.2646577,10.5236066,5.8,1.03333333333333,7.69897407407407,1,1.3
"Mittenwald","Bayern","Mittenwald, Bayern",47.4429543,11.2655684,2.93333333333333,1.86666666666667,5.88824722222222,0,10.8
"Lübbenau","Brandenburg","Lübbenau, Brandenburg",51.8680114,13.9689477,6.93333333333333,2.7,7.71360740740741,1,1
"Marburg an der Lahn","Hessen","Marburg an der Lahn, Hessen",50.80904,8.77069,5.7,2.63333333333333,5.96813703703704,1,4
"Dierhagen","Mecklenburg-Vorpommern","Dierhagen, Mecklenburg-Vorpommern",54.2918991,12.351915,6.8,0.533333333333333,6.48367037037037,2,0.4
"Oberstaufen","Bayern","Oberstaufen, Bayern",47.5538255,10.0208307,2.93333333333333,1.23333333333333,3.2149712962963,0,21.3
"Bad Saarow","Brandenburg","Bad Saarow, Brandenburg",52.2922975,14.0552305,6.86666666666667,2.5,7.16273518518519,1,1.5
"Burg (Spreewald)","Brandenburg","Burg (Spreewald), Brandenburg",51.8363445297827,14.1450314477017,6.93333333333333,2.63333333333333,7.675975,1,0.9
"Oldenburg","Niedersachsen","Oldenburg, Niedersachsen",53.1389753,8.2146017,6.6,1.4,6.58024259259259,1,1.4
"Duisburg","Nordrhein-Westfalen","Duisburg, Nordrhein-Westfalen",51.434999,6.759562,5.73333333333333,5.26666666666667,5.95293888888889,0,8.6
"Sassnitz","Mecklenburg-Vorpommern","Sassnitz, Mecklenburg-Vorpommern",54.516728,13.644119,6.26666666666667,-0.266666666666667,6.66663425925926,1,1
"Greifswald","Mecklenburg-Vorpommern","Greifswald, Mecklenburg-Vorpommern",54.095791,13.3815238,6.6,0.566666666666667,6.45864722222222,1,1.1
"Heiligendamm","Mecklenburg-Vorpommern","Heiligendamm, Mecklenburg-Vorpommern",54.1423664,11.842199,6.2,0.133333333333333,6.36598518518518,2,0.7
"Kappeln","Schleswig-Holstein","Kappeln, Schleswig-Holstein",54.6641769,9.9317595,6.4,-0.366666666666667,7.6271537037037,2,0.8
"Norden","Niedersachsen","Norden, Niedersachsen",53.5942039,7.2067435,5.93333333333333,4.9,3.75163148148148,0,5.6
"Rüdesheim am Rhein","Hessen","Rüdesheim am Rhein, Hessen",49.9789358,7.92339,6.06666666666667,4.53333333333333,3.12234814814815,1,2.9
"Dießen am Ammersee","Bayern","Dießen am Ammersee, Bayern",47.9477942,11.1049697,3.23333333333333,2.63333333333333,3.17263425925926,1,9
"Halle an der Saale","Sachsen-Anhalt","Halle an der Saale, Sachsen-Anhalt",51.4839373027827,11.9689004021725,7.13333333333333,2.13333333333333,8.51736759259259,2,0.5
"Schluchsee","Baden-Württemberg","Schluchsee, Baden-Württemberg",47.8185928,8.177035,3.13333333333333,0.9,3.62755,1,16.2
"Darmstadt","Hessen","Darmstadt, Hessen",49.872445054744,8.65136715754642,5.8,4.53333333333333,3.82617314814815,1,3
"Saarbrücken","Saarland","Saarbrücken, Saarland",49.234362,6.996379,4.86666666666667,4.73333333333333,4.3790462962963,1,2.1
"Rosenheim","Bayern","Rosenheim, Bayern",47.8546503027382,12.1237254893551,2.93333333333333,3.23333333333333,3.82166203703704,0,9.1
"Celle","Niedersachsen","Celle, Niedersachsen",52.624056,10.081052,6.53333333333333,1.83333333333333,8.03665740740741,1,1.4
"Speyer","Rheinland-Pfalz","Speyer, Rheinland-Pfalz",49.3165553,8.433615,5.6,4.96666666666667,3.44083796296296,0,3.3
"Traben-Trarbach","Rheinland-Pfalz","Traben-Trarbach, Rheinland-Pfalz",49.9530436,7.1233159,6.13333333333333,5.43333333333333,4.57417037037037,1,8
"Horumersiel","Niedersachsen","Horumersiel, Niedersachsen",53.6858685,8.0098049,7.2,1.26666666666667,8.0892787037037,3,0
"Bad Kissingen","Bayern","Bad Kissingen, Bayern",50.1999412,10.0767379,5.43333333333333,3.26666666666667,6.02429814814815,1,4.1
"Bodenmais","Bayern","Bodenmais, Bayern",49.0668258,13.0996367,3.43333333333333,0,3.49572777777778,0,7.7
"Braunlage","Niedersachsen","Braunlage, Niedersachsen",51.7264388,10.6100516,3.83333333333333,-1.2,8.06270555555555,0,3.1
"Herrsching am Ammersee","Bayern","Herrsching am Ammersee, Bayern",47.9992929,11.1748083,3.13333333333333,2.63333333333333,3.17263425925926,1,9
"Kempten (Allgäu)","Bayern","Kempten (Allgäu), Bayern",47.7283301033609,10.3134956128828,3,1.73333333333333,3.46357777777778,0,15.1
"Wyk auf Föhr","Schleswig-Holstein","Wyk auf Föhr, Schleswig-Holstein",54.6892888,8.5561518,6.4,-0.2,7.61144444444444,2,0.1
"Wuppertal","Nordrhein-Westfalen","Wuppertal, Nordrhein-Westfalen",51.264018,7.1780374,5.6,3.93333333333333,5.85113055555556,0,7.6
"Leiwen","Rheinland-Pfalz","Leiwen, Rheinland-Pfalz",49.8219222,6.8813375,5.06666666666667,5.76666666666667,4.99274351851852,1,10.6
"Bayreuth","Bayern","Bayreuth, Bayern",49.9427202,11.5763079,4.16666666666667,1.73333333333333,6.17105925925926,0,5.6
"Rheinsberg","Brandenburg","Rheinsberg, Brandenburg",53.0983176,12.8910116,7.06666666666667,1.43333333333333,7.10888240740741,2,0.4
"Ingolstadt","Bayern","Ingolstadt, Bayern",48.7630165,11.4250395,5.13333333333333,2.86666666666667,3.55234351851852,1,5.3
"Niendorf","Schleswig-Holstein","Niendorf, Schleswig-Holstein",53.9901689283528,10.8291281134518,6.26666666666667,0.3,7.56227962962963,2,1
"Paderborn","Nordrhein-Westfalen","Paderborn, Nordrhein-Westfalen",51.7177044,8.752653,5.43333333333333,1.96666666666667,6.26608611111111,1,5.3
"Prien am Chiemsee","Bayern","Prien am Chiemsee, Bayern",47.8541669,12.3455493,2.96666666666667,2.4,3.86949907407407,0,9.5
"Bad Kreuznach","Rheinland-Pfalz","Bad Kreuznach, Rheinland-Pfalz",49.8490413,7.8626661,5.93333333333333,4.7,3.21473796296296,1,2.7
"Jena","Thüringen","Jena, Thüringen",50.9281717,11.5879359,7,2.23333333333333,8.23414814814815,2,1.8
"Zell (Mosel)","Rheinland-Pfalz","Zell (Mosel), Rheinland-Pfalz",50.0275681,7.1813233,6.06666666666667,5.06666666666667,4.29184907407407,1,8.9
"Pirna","Sachsen","Pirna, Sachsen",50.9616923,13.9386643,6.86666666666667,2.83333333333333,7.27603333333333,1,0.6
"Bochum","Nordrhein-Westfalen","Bochum, Nordrhein-Westfalen",51.4818111,7.2196635,5.66666666666667,4.76666666666667,5.47797962962963,0,13.2
"Laboe","Schleswig-Holstein","Laboe, Schleswig-Holstein",54.4022528,10.2256616,6.33333333333333,-0.166666666666667,7.87619537037037,1,1
"Chemnitz","Sachsen","Chemnitz, Sachsen",50.8323531,12.918914,6.26666666666667,1.13333333333333,8.15516759259259,0,2.3
"Grainau","Bayern","Grainau, Bayern",47.4753212,11.0259498,3.06666666666667,2.33333333333333,3.97830555555556,0,14.9
"Limburg an der Lahn","Hessen","Limburg an der Lahn, Hessen",50.3884045153577,8.0629087965473,4.86666666666667,4.4,5.74313518518519,1,3.1
"Leer","Niedersachsen","Leer, Niedersachsen",53.2308882349724,7.46001541088294,6.13333333333333,4.76666666666667,3.74783333333333,1,6.8
"Bad Harzburg","Niedersachsen","Bad Harzburg, Niedersachsen",51.88286088265,10.5590793195608,5.36666666666667,0.7,8.6573712962963,0,1.7
"Hopfen am See","Bayern","Hopfen am See, Bayern",47.6083038,10.6773587,3,1.06666666666667,3.42291944444444,0,14.8
"Hohwacht (Ostsee)","Schleswig-Holstein","Hohwacht (Ostsee), Schleswig-Holstein",54.32078,10.67021,6.13333333333333,-0.333333333333333,6.99003148148148,2,1.1
"Heilbronn","Baden-Württemberg","Heilbronn, Baden-Württemberg",49.142291,9.218655,4.46666666666667,4.2,3.36326111111111,1,5.4
"Schwangau","Bayern","Schwangau, Bayern",47.576803,10.7373475,3,1.06666666666667,3.41219907407407,0,14.9
"Tegernsee","Bayern","Tegernsee, Bayern",47.7099191,11.7543337,2.93333333333333,1.2,3.877875,0,12.2
"Wustrow","Mecklenburg-Vorpommern","Wustrow, Mecklenburg-Vorpommern",54.3485481,12.3947297,6.8,0.566666666666667,6.62143796296296,2,0.7
"Hildesheim","Niedersachsen","Hildesheim, Niedersachsen",52.1527188,9.9518083,6.46666666666667,1.3,7.59241574074074,0,1.5
"Kurort Oybin","Sachsen","Kurort Oybin, Sachsen",50.8420861,14.74301,6.86666666666667,1.43333333333333,7.81228611111111,1,0.9
"Murnau am Staffelsee","Bayern","Murnau am Staffelsee, Bayern",47.6778816,11.2011903,3,2.1,3.53956296296296,0,13.9
"Senftenberg","Brandenburg","Senftenberg, Brandenburg",51.5191742,14.0046541,6.93333333333333,2.66666666666667,7.52736296296296,1,0.9
"Bad Salzuflen","Nordrhein-Westfalen","Bad Salzuflen, Nordrhein-Westfalen",52.0771518,8.7554739,5.83333333333333,1.83333333333333,6.61188703703704,1,3.4
"Hann. Münden","Niedersachsen","Hann. Münden, Niedersachsen",51.4161908,9.6550096,5.8,2.16666666666667,5.46210833333333,0,3.3
"Hagnau am Bodensee","Baden-Württemberg","Hagnau am Bodensee, Baden-Württemberg",47.6749642,9.3161678,3.26666666666667,4.73333333333333,4.22591203703704,1,14.9
"Langenargen","Baden-Württemberg","Langenargen, Baden-Württemberg",47.5994365,9.5381305,3.2,5.23333333333333,4.21338888888889,1,14.6
"Wolfsburg","Niedersachsen","Wolfsburg, Niedersachsen",52.4205588,10.7861682,6.86666666666667,1.66666666666667,7.56099814814815,1,1.4
"Rerik","Mecklenburg-Vorpommern","Rerik, Mecklenburg-Vorpommern",54.1067652,11.6171165,6.46666666666667,0.2,7.17713148148148,2,0.4
"Hameln","Niedersachsen","Hameln, Niedersachsen",52.1039941,9.3561569,6.33333333333333,1.6,6.94355925925926,1,2.3
"Möhnesee","Nordrhein-Westfalen","Möhnesee, Nordrhein-Westfalen",51.4972173527814,8.12935256996022,4.26666666666667,1.96666666666667,5.55256666666667,0,4.6
"Schillig","Niedersachsen","Schillig, Niedersachsen",53.7033668,8.0235529,7.2,1.26666666666667,8.0892787037037,3,0
"Rathen","Sachsen","Rathen, Sachsen",50.958235,14.0824651,6.73333333333333,3.16666666666667,7.2707787037037,1,0.8
