"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"07.03.2026",9,16.7,9.62732777777778,0,0
"08.03.2026",8.4,16.3,4.63003055555556,0,0
"09.03.2026",9,16.6,10.0401527777778,0,0
"10.03.2026",9,17.4,10.0027222222222,0,0
"11.03.2026",9.2,18.1,10.0901277777778,0,0
"12.03.2026",9,17.7,10.178325,0,0
"13.03.2026",8.8,16.8,10.3773277777778,0,0
"14.03.2026",8.4,15.8,10.6292555555556,0,0
"15.03.2026",9,16.1,10.6640416666667,0,0
"16.03.2026",7.4,10.1,3.25646388888889,0.6,0
"17.03.2026",8.2,10.4,8.92261111111111,0,0
