"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"01.02.2026",8,18.1,1.28013333333333,0,0
"02.02.2026",8.8,20.3,9.63389166666667,0.6,0
"03.02.2026",9,17.1,9.66674166666667,0,0
"04.02.2026",9,17.9,9.82606666666667,0,0
"05.02.2026",8.8,17.3,9.749,0,0
"06.02.2026",7.4,13.6,4.25180277777778,0.5,0
"07.02.2026",7.4,15.2,9.85872222222222,0,0
"08.02.2026",9,17.2,9.80431111111111,0,0
"09.02.2026",9.2,20.2,9.73262222222222,0,0
"10.02.2026",8.8,18.1,9.95344722222222,0,0
"11.02.2026",8.6,17.8,9.95241666666667,0,0
