"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"05.01.2026",7.8,3.9,6.16367777777778,0,0
"06.01.2026",1.7,7,0.149894444444444,1.7,11
"07.01.2026",7.8,6.5,6.09533611111111,0,0
"08.01.2026",5.6,5.7,0,0.6,0
"09.01.2026",4.5,3.3,3.44934722222222,0,6
"10.01.2026",7,3.2,5.76427222222222,0,0
"11.01.2026",1,7.7,2.04081111111111,6.6,15
"12.01.2026",7,9.6,5.97955833333333,0,0
"13.01.2026",4,10.3,0,3.6,3
"14.01.2026",4.3,8.6,6.62878055555556,1.2,6
"15.01.2026",4.4,6.1,0.273719444444444,0.9,4
