"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"09.05.2026",9.6,21.2,14.676525,0,0
"10.05.2026",8.2,19,3.16011944444444,0.3,0
"11.05.2026",5.2,11.8,6.09231111111111,4.32,4
"12.05.2026",7.6,9.5,7.09699444444444,0.8,0
"13.05.2026",3.8,13.8,9.56791944444445,3.6,8
"14.05.2026",3.5,10.9,12.8827555555556,1.8,11
"15.05.2026",5.1,16,15.0464694444444,6,7
"16.05.2026",7.8,16.6,15.0257416666667,0.6,0
"17.05.2026",6.2,14.1,0,1.2,0
"18.05.2026",8.2,17.5,15.0969527777778,0.6,0
"19.05.2026",7.8,17.9,14.6008611111111,0.7,0
