"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"13.01.2026",6.4,1.8,0,0.1,0
"14.01.2026",2.9,3.6,0,3.6,6
"15.01.2026",6.2,2.2,0,0.6,0
"16.01.2026",8,5.1,6.36646388888889,0,0
"17.01.2026",6.6,1.8,0,0,0
"18.01.2026",6.6,-0.4,6.06379166666667,0,0
"19.01.2026",6.6,-4.5,6.784025,0,0
"20.01.2026",5.4,-5.1,6.97427222222222,0,0
"21.01.2026",6,-3.5,5.53866111111111,0.4,0
"22.01.2026",6.2,-1.1,4.95553333333333,0,0
"23.01.2026",6.4,-2.9,6.96043611111111,0,0
