"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",4.5,9.9,5.25274166666667,2,4.4
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",5.25,12.225,8.29140555555556,2,2.7
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",4.325,9.225,5.44052569444444,1,7.7
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",5.675,12.175,5.35323819444444,0,5.1
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",4.7,10.975,5.82250555555556,2,4.5
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",4.9,11.625,5.42962847222222,2,1.5
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",6.85,11.525,6.27814305555556,2,0.4
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",7.25,14.05,8.13204027777778,2,0.2
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",4.7,11.725,5.77284166666667,2,15.6
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",5.05,9.8,8.68554583333333,2,2.1
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",6.75,6.2,7.22297361111111,3,5.5
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",5.5,6.95,6.45840902777778,2,2.4
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",5.65,4.325,4.52115,0,7.5
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",4.35,9.25,5.58365763888889,2,13.1
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",7.1,12.625,6.76824861111111,0,5.1
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",5.1,10.925,8.53245,2,2.6
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",4.7,11.075,5.19011111111111,2,0.8
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",5.95,11.025,4.63915763888889,0,6.4
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",5.775,12.95,6.88646805555556,2,0
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",5.7,5.975,4.07074375,1,4.4
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",4.925,11.075,6.12551736111111,2,3.5
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",5.5,10.425,5.48924097222222,2,5.6
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",5.45,8.05,7.06618194444444,2,7.2
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",4.65,9.525,6.26920486111111,2,3.2
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",6.05,11.125,3.8434125,0,6.2
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",5.95,10.3,5.95612291666667,2,1.2
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",6.5,12.15,5.91392083333333,0,4.5
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",6.1,10.45,2.82242569444444,0,5.3
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",6.1,9.95,3.65262708333333,1,4.5
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",6.6,11.95,5.32072569444444,0,4.6
"Prag","Tschechien",50.0874654,14.4212535,"Prag, Tschechien",6.95,10.95,5.50591736111111,2,1.3
"Luxemburg","Luxemburg",49.6121816191827,6.12761269146448,"Luxemburg",6.75,10.75,6.56598611111111,1,7.4
"Straßburg","Frankreich",48.584614,7.7507127,"Straßburg, Frankreich",6.65,12.575,7.69493680555555,2,0
"Amsterdam","Niederlande",52.3730796,4.8924534,"Amsterdam, Niederlande",6.25,10.825,4.58281180555556,0,4.7
"Dinant","Belgien",50.2591813,4.9130588,"Dinant, Belgien",6.15,12.025,5.60774375,0,7.8
"Rotterdam","Niederlande",51.9244424,4.47775,"Rotterdam, Niederlande",6.35,11.1,4.46352916666667,1,4.8
"Antwerpen","Belgien",51.2211097,4.3997081,"Antwerpen, Belgien",6.45,11.825,4.55273194444444,1,6
"Zandvoort","Niederlande",52.3719838,4.5302209,"Zandvoort, Niederlande",6.55,8.975,4.78299097222222,1,3.7
"Český Krumlov","Tschechien",48.8106526,14.3150586,"Český Krumlov, Tschechien",4.8,9.35,5.74705208333333,2,1.6
"Terschelling","Niederlande",53.3643463061866,5.21443497127834,"Terschelling, Niederlande",6.65,7.625,4.9501125,0,2.8
"Noordwijk","Niederlande",52.2410856,4.4461969,"Noordwijk, Niederlande",6.6,10.5,4.79755833333333,0,4.5
"Bergen aan Zee","Niederlande",52.6607662,4.6316645,"Bergen aan Zee, Niederlande",6.5,10,4.65035555555556,0,4.9
"Nancy","Frankreich",48.6896465492961,6.18236505173213,"Nancy, Frankreich",6.5,12.275,5.00562013888889,2,1.3
"Brüssel","Belgien",50.8465573,4.351697,"Brüssel, Belgien",6.35,11.425,5.93480208333333,0,7.9
"Texel","Niederlande",53.0543143461686,4.79876535287512,"Texel, Niederlande",6.85,9.625,5.77075972222222,1,2.9
"Scheveningen","Niederlande",52.1067449,4.2736937,"Scheveningen, Niederlande",6.5,10.55,4.91140138888889,1,5.2
"Fåborg","Dänemark",55.097087,10.2428246,"Fåborg, Dänemark",5.6,5.425,4.45733402777778,0,12
"Salzburg","Österreich",47.7981346,13.0464806,"Salzburg, Österreich",4.8,12.425,6.17257569444444,2,15.6
"Renesse","Niederlande",51.7311823,3.7719799,"Renesse, Niederlande",6.75,10.625,5.07398472222222,1,4.4
"Linz","Österreich",48.3059078,14.286198,"Linz, Österreich",4.75,11.45,5.42220972222222,2,1.7
"Zürich","Schweiz",47.3744489,8.5410422,"Zürich, Schweiz",7.5,13.55,8.86131666666667,3,0.9
"Basel","Schweiz",47.5589680548118,7.58875075727046,"Basel, Schweiz",7.45,13.6,8.22674027777778,3,0.2
"Innsbruck","Österreich",47.2654296,11.3927685,"Innsbruck, Österreich",6.65,11.775,8.95390069444444,2,3.6
"Domburg","Niederlande",51.5632141,3.4967277,"Domburg, Niederlande",6.55,10.75,4.78399236111111,0,5.5
"Breslau","Polen",51.1082644352883,17.0337679840311,"Breslau, Polen",4.75,9.575,6.05120277777778,2,3.5
"Køge","Dänemark",55.4565009,12.1818964,"Køge, Dänemark",6,5.1,4.58396666666667,1,14.1
"Posen","Polen",52.4082663,16.9335199,"Posen, Polen",4.7,8.325,5.47979375,2,4.5
"Zell am See","Österreich",47.3239636,12.7963165,"Zell am See, Österreich",4.75,8.7,7.579175,2,12.1
"Brügge","Belgien",51.2085526,3.226772,"Brügge, Belgien",6.5,11.95,4.88903125,1,9.8
"Hallstatt","Österreich",47.5621698,13.6486697,"Hallstatt, Österreich",4.5,8.5,5.96433611111111,2,27.7
"Luzern","Schweiz",47.0505452,8.3054682,"Luzern, Schweiz",7.4,13.75,9.01532361111111,3,0.5
"De Haan","Belgien",51.2671194,3.0408427,"De Haan, Belgien",6.65,11.375,4.94595277777778,1,8.5
"Ostende","Belgien",51.2258565,2.919496,"Ostende, Belgien",6.7,11.45,4.50019444444444,1,7.9
"Kopenhagen","Dänemark",55.6867243,12.5700724,"Kopenhagen, Dänemark",5.8,4.45,3.6138625,1,15.5
"Malmö","Schweden",55.6052931,13.0001566,"Malmö, Schweden",5.65,4.025,3.38327708333333,1,18.6
"Brünn","Tschechien",49.1944262292563,16.6077238664507,"Brünn, Tschechien",6.55,9.325,6.94481666666667,2,0.9
"Meran","Italien",46.6695547,11.1594185,"Meran, Italien",8.4,14.625,9.7059125,4,0
"Bern","Schweiz",46.9484742,7.4521749,"Bern, Schweiz",7.6,12.625,8.32422916666667,3,0.2
"Bornholm","Dänemark",55.1431224,14.9226297,"Bornholm, Dänemark",5.15,2.725,0.366527083333333,1,12.6
"Aarhus","Dänemark",56.1496278,10.2134046,"Aarhus, Dänemark",5.85,5.275,2.45335902777778,0,13.5
"St. Moritz","Schweiz",46.4978958,9.8392428,"St. Moritz, Schweiz",7.7,4.375,9.80119097222222,4,0
"Hvide Sande","Dänemark",56.0057884,8.1288435,"Hvide Sande, Dänemark",5.2,6,1.48115347222222,0,13
"Interlaken","Schweiz",46.6855231,7.8585139,"Interlaken, Schweiz",7.7,13.275,9.33581458333333,4,0
"Bozen","Italien",46.4984781,11.3547399,"Bozen, Italien",8.25,13.55,9.17432222222222,4,0
"Wien","Österreich",48.2083537,16.3725042,"Wien, Österreich",7.4,11.525,6.63651875,3,1.2
"Dijon","Frankreich",47.3306482417266,5.04637916570386,"Dijon, Frankreich",7.6,12.9,7.56798541666667,4,0
"Ostrava","Tschechien",49.8357051466446,18.2847749462072,"Ostrava, Tschechien",6.85,8.4,7.49806597222222,2,5
"Klagenfurt am Wörthersee","Österreich",46.623943,14.3075976,"Klagenfurt am Wörthersee, Österreich",8.4,12,9.46221319444444,4,0
"Riva del Garda","Italien",45.8847708,10.8396942,"Riva del Garda, Italien",8.5,15.2,9.59349791666667,4,0
"Graz","Österreich",47.0708678,15.4382786,"Graz, Österreich",8.35,12.7,9.27175069444444,3,0.5
"Le Touquet-Paris-Plage","Frankreich",50.519693648444,1.5869973052921,"Le Touquet-Paris-Plage, Frankreich",6.2,11.825,4.56940972222222,2,0.4
"Bratislava","Slowakei",48.1516988,17.1093063,"Bratislava, Slowakei",5.275,11.375,6.45464652777778,2,2.4
"Zermatt","Schweiz",46.0212076,7.749254,"Zermatt, Schweiz",7.75,8.35,9.83232361111111,4,0
"Bled","Slowenien",46.3684202,14.1100595,"Bled, Slowenien",8.2,11.175,9.36756527777778,4,0
"Paris","Frankreich",48.8534951,2.3483915,"Paris, Frankreich",7.25,13.575,5.332175,2,1.5
"Norwich","England",52.6303076934772,1.29532126502049,"Norwich, England",7.6,12.325,7.29328055555556,4,0
"Ipswich","England",52.0570559966874,1.15209854040659,"Ipswich, England",7.55,12.45,6.37052916666667,4,0
"Katowice","Polen",50.264663446807,19.0188489472198,"Katowice, Polen",3.875,5.6,2.62663402777778,1,3.3
"Torri del Benaco","Italien",45.6094493,10.6873869,"Torri del Benaco, Italien",8.5,12.8,9.79609722222222,4,0
"Genf","Schweiz",46.2017559,6.1466014,"Genf, Schweiz",7.35,11.25,8.14889027777778,3,0
"Sirmione","Italien",45.465106341539,10.6074284600272,"Sirmione, Italien",8.4,13.35,8.74702777777778,4,0
"Mailand","Italien",45.4641943,9.1896346,"Mailand, Italien",8.3,13.775,7.43131736111111,4,0
"Danzig","Polen",54.3706858,18.6129831,"Danzig, Polen",5.1,4.475,4.66501875,1,12.2
"Maribor","Slowenien",46.5536194239738,15.6470952284808,"Maribor, Slowenien",8.3,12.275,9.23070972222222,4,0
"Ljubljana","Slowenien",46.0500268,14.5069289,"Ljubljana, Slowenien",8.35,12.525,9.7822125,4,0
"Annecy","Frankreich",45.8992348,6.1288847,"Annecy, Frankreich",7.65,13.775,9.11733888888889,3,0
"Venedig","Italien",45.4371908,12.3345898,"Venedig, Italien",8.4,11.825,9.79293402777778,4,0
"Triest","Italien",45.651996855795,13.7625166166528,"Triest, Italien",8.35,11.6,9.73624583333333,4,0
"Cambridge","England",52.2039079652867,0.123678265263848,"Cambridge, England",7.3,12.35,4.99246944444444,4,0
"Krakau","Polen",50.0619474,19.9368564,"Krakau, Polen",5.35,5.75,3.37427222222222,1,3.3
"Skagen","Dänemark",57.7259703,10.5844602,"Skagen, Dänemark",5.45,3.175,2.92421875,1,15.8
"London","England",51.4893335,-0.1440551,"London, England",7.3,13.425,4.89237638888889,3,0.3
"Göteborg","Schweden",57.7072326,11.9670171,"Göteborg, Schweden",4.85,1.5,2.25227569444444,1,21.3
"Brighton","England",50.8214626,-0.1400561,"Brighton, England",6.9,11.525,4.61024652777778,2,0.9
"Zakopane","Polen",49.2969114,19.9504753,"Zakopane, Polen",3.75,2.7,4.95448402777778,1,2.1
"Lyon","Frankreich",45.7578137,4.8320114,"Lyon, Frankreich",8.3,14.775,9.6398625,4,0
"Bourges","Frankreich",47.0816637770149,2.3971472645533,"Bourges, Frankreich",7.25,13.725,5.60724444444444,3,0.7
