"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"02.02.2026",7.8,13.6,7.48070277777778,0,1
"03.02.2026",5,12.4,4.52673333333333,3.3,5
"04.02.2026",8.4,12,8.33725,0,0
"05.02.2026",4,10.6,0,6.9,5
"06.02.2026",6.2,12.7,6.99459722222222,4.1,0
"07.02.2026",8,12,8.96725,0,0
"08.02.2026",7.4,10.1,6.45279444444444,0.3,0
"09.02.2026",5.8,9.2,1.32748611111111,2.3,0
"10.02.2026",5.6,9.2,0.180522222222222,1.8,0
"11.02.2026",6.2,7,3.48347777777778,0.9,0
"12.02.2026",6.2,10.5,7.34574166666667,2.1,0
