"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"27.01.2026",1.8,11.1,2.62571111111111,39,9
"28.01.2026",3.3,10,1.55182777777778,5.93,7
"29.01.2026",8.6,12,8.66235277777778,0,0
"30.01.2026",8.2,12,8.70322777777778,0,0
"31.01.2026",8.2,11.9,8.79873611111111,0,0
"01.02.2026",8.4,12.5,8.84729166666667,0,0
"02.02.2026",3.1,10.4,0,4.8,6
"03.02.2026",5.6,10.8,6.34008333333333,1.8,5
"04.02.2026",7.2,9.6,8.45615277777778,0.2,0
"05.02.2026",7.6,9.5,8.55361666666667,0,0
"06.02.2026",8,11.9,9.13318333333333,0,0
