"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"30.03.2026",7.2,6.8,4.08631944444444,0,0
"31.03.2026",8,7.7,6.85406944444444,0,0
"01.04.2026",9,12.6,12,0,0
"02.04.2026",5.8,7.2,0,1.3,0
"03.04.2026",6.2,8.1,0,0.6,0
"04.04.2026",6.8,6.9,5.21199722222222,0.9,0
"05.04.2026",6,10,0,1.9,0
"06.04.2026",8.6,9.7,13.491475,0,0
"07.04.2026",8.6,12.4,10.9495055555556,0,0
"08.04.2026",8.6,14,11.7215916666667,0,0
"09.04.2026",8.6,12.9,13.7142666666667,0,0
