"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",5.46,3.59,2.40871833333333,3,11.6
"München","Deutschland :de:",4.43,6.86,5.02412027777778,0,26.98
"Hamburg","Deutschland :de:",5.16,2.66,3.47177861111111,2,15.71
"Köln","Deutschland :de:",3.79,6.52,4.746115,1,27.41
"Dresden","Deutschland :de:",4.95,5.72,2.5353575,2,16.98
"Leipzig","Deutschland :de:",5.37,5.7,2.57463416666667,3,18.04
"Frankfurt am Main","Deutschland :de:",4.32,7.16,2.81600861111111,1,21
"Freiburg im Breisgau","Deutschland :de:",2.91,7.75,2.16620222222222,1,38.66
"Berchtesgaden","Deutschland :de:",3.27,5.31,3.62259472222222,0,26.52
"Garmisch-Partenkirchen","Deutschland :de:",3.42,5.6,5.282415,0,28.88
"Binz (Rügen)","Deutschland :de:",5.06,0.52,3.72325138888889,4,15.71
"Heringsdorf (Usedom)","Deutschland :de:",5.2,1.02,3.56502361111111,5,12.04
"Westerland (Sylt)","Deutschland :de:",5.72,1.21,4.33478833333333,4,11.58
"Wernigerode (Harz)","Deutschland :de:",3.29,4.38,2.10153444444444,1,29.78
"Cochem (Mosel)","Deutschland :de:",5.03,6.63,3.26752472222222,2,18.73
"Kempten (Allgäu)","Deutschland :de:",2.1,5.56,4.25665861111111,0,52.05
"Nürnberg","Deutschland :de:",3.33,6.75,3.3172175,0,20.46
"Münster","Deutschland :de:",4.98,4.98,4.38784472222222,3,15.66
"Stuttgart","Deutschland :de:",3.78,7.97,4.50233972222222,2,22.74
"Norderney","Deutschland :de:",5.84,2.88,4.47008555555556,5,9.63
"Erfurt","Deutschland :de:",5.58,6.09,3.627695,2,15.06
"Bremen","Deutschland :de:",4.53,3.84,3.12596694444444,3,24
"Timmendorfer Strand","Deutschland :de:",5.31,1.47,4.26600888888889,5,12.88
"Karlsbad","Tschechien :cz:",4.29,4.68,2.57433722222222,1,21.48
"Enschede","Niederlande :nl:",5.07,5.02,4.23298805555556,3,13.21
"Pilsen","Tschechien :cz:",5.34,5.49,2.77310388888889,1,14.43
"Maastricht","Niederlande :nl:",3.75,6.31,3.99940666666667,1,32.65
"Giethoorn","Niederlande :nl:",5.84,4.69,5.13523861111111,4,16
"Groningen","Niederlande :nl:",5.88,4.2,5.02458055555556,3,13.43
"Eindhoven","Niederlande :nl:",4.96,6.22,4.60787444444444,1,13.88
"Prag","Tschechien :cz:",6.12,6.34,3.33083805555556,2,9.66
"Luxemburg","Luxemburg :lu:",4.49,6.05,4.77428472222222,2,19.23
"Straßburg","Frankreich :fr:",3.3,8.82,3.52840388888889,2,22.8
"Amsterdam","Niederlande :nl:",5.26,5.6,4.24536444444444,3,9.8
"Dinant","Belgien :be:",3.88,6.83,4.16727916666667,0,25.25
"Rotterdam","Niederlande :nl:",5.15,5.99,4.64607805555555,4,9.13
"Antwerpen","Belgien :be:",4.63,6.34,4.92169055555556,2,15.98
"Zandvoort","Niederlande :nl:",4.58,5.5,4.02697694444444,2,12.3
"Český Krumlov","Tschechien :cz:",5.15,4.79,4.01116388888889,2,11.6
"Terschelling","Niederlande :nl:",5.7,4.43,4.47770527777778,2,15.53
"Noordwijk","Niederlande :nl:",4.64,5.8,4.02117055555556,3,11
"Bergen aan Zee","Niederlande :nl:",5.6,5.23,4.237305,3,15.08
"Nancy","Frankreich :fr:",3.51,8.25,2.82418944444444,1,31.2
"Brüssel","Belgien :be:",3.98,6.63,4.96018361111111,2,24.9
"Texel","Niederlande :nl:",5.7,5.15,4.5254475,4,14.17
"Scheveningen","Niederlande :nl:",4.52,6,4.30878583333333,2,14.3
"Fåborg","Dänemark :dk:",5.3,-0.32,3.14295055555556,5,15.78
"Salzburg","Österreich :at:",3.33,6.68,3.52276583333333,0,27.71
"Renesse","Niederlande :nl:",5.28,6.45,4.79168194444444,4,5.33
"Linz","Österreich :at:",4.6,6.3,3.49412027777778,0,25.88
"Zürich","Schweiz :ch:",3.42,7.96,5.19444388888889,0,28.96
"Basel","Schweiz :ch:",3.08,8.6,3.67395305555556,0,29.7
"Innsbruck","Österreich :at:",4.88,6.13,5.43657833333333,1,15.06
"Domburg","Niederlande :nl:",5.06,6.44,4.56691583333333,3,9.1
"Breslau","Polen :pl:",6.34,4.68,3.98994166666667,3,6.53
"Køge","Dänemark :dk:",5.28,-0.8,3.50633027777778,5,17.19
"Posen","Polen :pl:",6,2.78,2.9306875,4,7.36
"Zell am See","Österreich :at:",4,4.12,4.11175138888889,0,22.05
"Brügge","Belgien :be:",4.57,7.07,4.55315805555556,2,14.86
"Hallstatt","Österreich :at:",3.16,4.8,4.05503305555556,0,34.13
"Luzern","Schweiz :ch:",3.8,8.36,5.49682388888889,0,28.5
"De Haan","Belgien :be:",5.01,7.05,4.78930916666667,2,14.95
"Ostende","Belgien :be:",4.95,7.22,4.81190277777778,2,21.05
"Kopenhagen","Dänemark :dk:",5.46,-0.75,4.03392083333333,5,12.32
"Malmö","Schweden :se:",5.22,-0.93,3.82895111111111,5,12.08
"Brünn","Tschechien :cz:",6.42,5.8,3.44658638888889,3,10
