"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"26.12.2025",7.2,4,1.34634722222222,0,0
"27.12.2025",7.6,6.7,2.37720555555556,0,0
"28.12.2025",8,5.1,4.84546666666667,0,0
"29.12.2025",7.6,6.7,4.54650277777778,0.2,0
"30.12.2025",7.6,2.9,5.73318888888889,0,0
"31.12.2025",7.4,1,5.75670833333333,0,0
"01.01.2026",5,1.6,0,3.6,0
"02.01.2026",5.6,-0.4,4.61055833333333,0.3,0
"03.01.2026",6.2,-2,5.81333611111111,0,0
"04.01.2026",7.2,0.2,5.81259166666667,0,0
"05.01.2026",6.2,-1.5,5.87309722222222,0,0
