"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"12.02.2026",3.5,11.6,5.51111666666667,0,10
"13.02.2026",2.2,9.5,0,3.68,9
"14.02.2026",7.4,5.8,8.23749444444444,1.2,0
"15.02.2026",1,5.4,0,12,12
"16.02.2026",1,9.5,0.603430555555556,5.36,15
"17.02.2026",5.6,8.9,4.73018888888889,4.2,0
"18.02.2026",1,12.1,0,10.6,15
"19.02.2026",4.4,8.3,0,1.3,2
"20.02.2026",5.8,13.3,4.73199166666667,1.2,2
"21.02.2026",5.6,6.7,8.49857777777778,2.2,2
"22.02.2026",2.7,5.7,3.86706944444444,0.6,11
