"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"05.04.2026",8,10.3,7.95931944444444,0.1,0
"06.04.2026",5.8,11.9,0,0,2
"07.04.2026",4.5,13.7,4.74169722222222,2.1,6
"08.04.2026",8,13.3,5.4669,0.3,0
"09.04.2026",8.6,9.7,13,0,0
"10.04.2026",7.4,10.4,12,3,0
"11.04.2026",7,10.6,9.54376666666667,1.8,0
"12.04.2026",7.8,11.1,13.1478333333333,0.6,0
"13.04.2026",8,10.1,13.3473333333333,0,0
"14.04.2026",5.2,9.3,4.65740833333333,7.3,2
"15.04.2026",4.6,8.6,0,3,0
