"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",7.64,1.32,6.70491888888889,5,0
"München","Deutschland :de:",7.6,1.58,4.95562611111111,5,0
"Hamburg","Deutschland :de:",7.08,0.68,5.44994944444444,5,0
"Köln","Deutschland :de:",8.04,6.4,7.37457111111111,5,0
"Dresden","Deutschland :de:",7.92,2.32,7.23539166666667,5,0
"Leipzig","Deutschland :de:",7.6,2.06,6.95972111111111,5,0
"Frankfurt am Main","Deutschland :de:",7.4,3.04,4.63222444444444,5,0
"Freiburg im Breisgau","Deutschland :de:",7.2,2.36,4.37546222222222,5,0
"Berchtesgaden","Deutschland :de:",7.96,4.86,7.84791777777778,5,0
"Garmisch-Partenkirchen","Deutschland :de:",8.08,7.2,7.88940555555556,5,0
"Binz (Rügen)","Deutschland :de:",7.4,0.7,4.48998666666667,5,0
"Heringsdorf (Usedom)","Deutschland :de:",7.48,0.04,5.54805722222222,5,0
"Westerland (Sylt)","Deutschland :de:",7.6,1.84,5.38253,5,0
"Wernigerode (Harz)","Deutschland :de:",7.72,3.96,7.12883444444444,5,0
"Cochem (Mosel)","Deutschland :de:",8,7.02,7.47514444444444,4,0.3
"Kempten (Allgäu)","Deutschland :de:",7.84,3.22,7.48585888888889,5,0
"Nürnberg","Deutschland :de:",7.84,2.54,6.79119722222222,5,0
"Münster","Deutschland :de:",7.96,5,6.93330777777778,5,0
"Stuttgart","Deutschland :de:",7.8,3.46,5.90257055555556,5,0
"Norderney","Deutschland :de:",7.64,2.78,5.56477833333333,5,0
"Erfurt","Deutschland :de:",7.48,1.88,6.13498222222222,5,0
"Bremen","Deutschland :de:",7.52,2.1,5.033775,5,0
"Timmendorfer Strand","Deutschland :de:",7.12,0.88,5.44878444444444,5,0
"Karlsbad","Tschechien :cz:",7.08,-1.18,5.99650055555556,5,0
"Enschede","Niederlande :nl:",7.84,5.04,6.36767777777778,5,0
"Pilsen","Tschechien :cz:",7.08,-1.14,6.21926166666667,5,0
"Maastricht","Niederlande :nl:",8.12,8.3,7.42618055555556,5,0
"Giethoorn","Niederlande :nl:",7.84,3.94,7.08868388888889,5,0
"Groningen","Niederlande :nl:",7.6,3.2,5.631655,5,0
"Eindhoven","Niederlande :nl:",8,6.44,7.33999,5,0
"Prag","Tschechien :cz:",7.44,0.12,7.34915611111111,5,0
"Luxemburg","Luxemburg :lu:",7.88,4.64,7.11886555555556,5,0
"Straßburg","Frankreich :fr:",6.8,2.04,2.07969611111111,5,0
"Amsterdam","Niederlande :nl:",7.96,5.6,7.14524611111111,5,0
"Dinant","Belgien :be:",8.08,9.06,7.54464388888889,5,0
"Rotterdam","Niederlande :nl:",7.92,6.18,7.15067888888889,5,0
"Antwerpen","Belgien :be:",7.88,7.12,6.57261722222222,5,0
"Zandvoort","Niederlande :nl:",7.96,5.64,7.03985944444444,5,0
"Český Krumlov","Tschechien :cz:",6.88,-1.16,6.87027277777778,5,0
"Terschelling","Niederlande :nl:",7.8,4.68,6.27056,5,0
"Noordwijk","Niederlande :nl:",7.96,6.1,7.06871444444444,5,0
"Bergen aan Zee","Niederlande :nl:",7.92,5.68,6.95716944444444,5,0
"Nancy","Frankreich :fr:",7.24,3.76,3.49781666666667,5,0
"Brüssel","Belgien :be:",8.08,8.68,7.45446611111111,5,0
"Texel","Niederlande :nl:",7.84,5.02,6.68824777777778,5,0
"Scheveningen","Niederlande :nl:",7.88,6.34,6.95210222222222,5,0
"Fåborg","Dänemark :dk:",7.64,1.7,5.44753444444444,5,0
"Salzburg","Österreich :at:",7.96,4.34,7.65641277777778,5,0
