"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"28.12.2025",8.6,14.6,7.77936666666667,0,0
"29.12.2025",8.2,12.8,7.77621388888889,0,0
"30.12.2025",5,10.2,0,1.3,1
"31.12.2025",7.8,8.6,7.12314166666667,0.1,0
"01.01.2026",8.2,12.5,7.996125,0,0
"02.01.2026",7.6,10.7,5.86775277777778,0,0
"03.01.2026",7.4,11.4,7.08866388888889,0,0
"04.01.2026",8,6.6,8.00784444444444,0,0
"05.01.2026",8,6.3,8.02701944444444,0,0
"06.01.2026",7.8,5.1,8.017525,0,0
"07.01.2026",7.6,8.3,8.06888055555556,0,0
