"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"18.02.2026",6.2,3,6.36320833333333,0.8,2
"19.02.2026",8.2,5.9,7.19228333333333,0,0
"20.02.2026",6.4,7.9,3.14237777777778,2.1,0
"21.02.2026",6.2,2.6,0,0.2,0
"22.02.2026",7.6,8.7,6.69803333333333,0.3,0
"23.02.2026",6.2,11.3,0,1,0
"24.02.2026",5,6.9,0,4.9,0
"25.02.2026",8,10.4,6.26570833333333,0,0
"26.02.2026",8.4,11.8,9.86256388888889,0,0
"27.02.2026",8,11.2,6.00624722222222,0,0
"28.02.2026",8.4,12.8,10.02755,0,0
