"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",4.05,2.95,0.0547166666666667,0,1.6
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",6.5,1.7,3.6181625,1,1.2
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",3.6,4.85,1.8254875,0,1.86
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",6.7,3.65,4.68361527777778,1,0.5
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",5.4,2.55,0.905056944444444,0,1.5
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",6.4,2.3,0.3329625,2,0
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",6.9,2.5,3.28321944444444,1,0.2
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",7.5,2.45,6.57521527777778,2,0
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",6.6,1.45,3.6543,1,0
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",7,3.55,7.30526111111111,1,0
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",2.9,3.5,0.0373819444444444,0,5.4
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",2.9,3.05,0,0,6.65
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",3.6,6.15,4.09098055555556,0,7.7
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",1.45,3.05,3.62804722222222,0,4.66
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",6.6,3.3,1.34322083333333,1,0.3
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",6.1,1.4,3.70501527777778,1,1.8
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",6.2,1.05,1.79185555555556,1,1.16
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",5.3,2.5,1.43740972222222,0,3.4
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",6.6,2.7,6.53576111111111,1,1.3
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",1.25,5.8,1.69063472222222,0,10
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",6.5,2.05,2.69915138888889,1,0.6
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",6,4.9,2.24327638888889,0,1.26
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",3.7,4.4,2.19923194444444,0,5
