"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Titisee-Neustadt","Baden-Württemberg","Titisee-Neustadt, Baden-Württemberg",47.9001945340631,8.15217052598511,6.2,3.8,5.94098333333333,0,0.3
"Bernkastel-Kues","Rheinland-Pfalz","Bernkastel-Kues, Rheinland-Pfalz",49.9157398,7.0708181,6,1.7,1.03525277777778,0,0.2
"Wilhelmshaven","Niedersachsen","Wilhelmshaven, Niedersachsen",53.5278793,8.106301,6.2,0.6,4.48064444444444,0,2
"Husum","Schleswig-Holstein","Husum, Schleswig-Holstein",54.4854137,9.0537941,6.8,0.3,3.65276944444444,1,0
"Dortmund","Nordrhein-Westfalen","Dortmund, Nordrhein-Westfalen",51.5142273,7.4652789,6.8,2.1,7.15146944444444,1,0
"Neuharlingersiel","Niedersachsen","Neuharlingersiel, Niedersachsen",53.6992698,7.7035695,6.2,0,4.46621111111111,0,1
"Kassel","Hessen","Kassel, Hessen",51.3157833,9.4978479,6.8,0.8,5.60437222222222,0,0.2
"Friedrichshafen","Baden-Württemberg","Friedrichshafen, Baden-Württemberg",47.6500279,9.4800858,7,7.2,4.60043611111111,1,0
"Mainz","Rheinland-Pfalz","Mainz, Rheinland-Pfalz",49.9995205,8.2736253,6.6,0.9,4.39676944444444,0,0.8
"Helgoland","Schleswig-Holstein","Helgoland, Schleswig-Holstein",54.1820608,7.8876314,6,3.8,3.18442777777778,0,0.2
"Mannheim","Baden-Württemberg","Mannheim, Baden-Württemberg",49.4892913,8.4673098,6.6,1.8,4.95388055555556,0,0.4
"Überlingen","Baden-Württemberg","Überlingen, Baden-Württemberg",47.7664456,9.1605106,6.8,2,5.67818333333333,1,0
"Bansin","Mecklenburg-Vorpommern","Bansin, Mecklenburg-Vorpommern",53.9690358,14.1391435,6.4,1.2,1.01501666666667,1,0
"Bensersiel","Niedersachsen","Bensersiel, Niedersachsen",53.6742688,7.574467,7.2,0.3,6.77585833333333,1,0
"Bonn","Nordrhein-Westfalen","Bonn, Nordrhein-Westfalen",50.7352621,7.1024635,6.6,2.3,3.96692222222222,1,0
"Karlsruhe","Baden-Württemberg","Karlsruhe, Baden-Württemberg",49.0068705,8.4034195,6.4,1.9,5.544225,0,0.3
"Aachen","Nordrhein-Westfalen","Aachen, Nordrhein-Westfalen",50.776351,6.083862,5.2,1.8,0,0,0.8
"Passau","Bayern","Passau, Bayern",48.5748229,13.4609744,5.4,0.6,1.23406944444444,0,4.5
"Flensburg","Schleswig-Holstein","Flensburg, Schleswig-Holstein",54.7833021,9.4333264,5.4,-0.1,2.25924722222222,1,0
"Wiesbaden","Hessen","Wiesbaden, Hessen",50.0820384,8.2416556,6.2,0,2.573775,0,0.8
"Quedlinburg","Sachsen-Anhalt","Quedlinburg, Sachsen-Anhalt",51.7855428,11.1519933,7,0.2,7.03583888888889,0,0.2
"Magdeburg","Sachsen-Anhalt","Magdeburg, Sachsen-Anhalt",52.1315889,11.6399609,7,0.8,6.89055277777778,1,0
"Bad Reichenhall","Bayern","Bad Reichenhall, Bayern",47.7222676,12.8760923,6.4,1.3,5.53559722222222,0,1.5
"Goslar","Niedersachsen","Goslar, Niedersachsen",51.9059936,10.4266284,7,0.5,6.84269722222222,1,0
"Prerow","Mecklenburg-Vorpommern","Prerow, Mecklenburg-Vorpommern",54.445906,12.5660206,5.8,1.8,0.847577777777778,1,0
"Baden-Baden","Baden-Württemberg","Baden-Baden, Baden-Württemberg",48.7610716,8.239959,6.4,3,4.52985555555556,0,0.3
"Augsburg","Bayern","Augsburg, Bayern",48.3690341,10.8979522,6.6,1,5.27055277777778,0,0.2
"Eckernförde","Schleswig-Holstein","Eckernförde, Schleswig-Holstein",54.4716456,9.8374947,6.4,0.4,1.7715,1,0
"Edersee","Hessen","Edersee, Hessen",51.1873377,8.9925823,4.6,-0.1,1.35086111111111,0,0.7
"Rust","Baden-Württemberg","Rust, Baden-Württemberg",48.2659347,7.7263213,6.8,4.8,4.56881666666667,1,0
"Willingen","Hessen","Willingen, Hessen",51.294451454558,8.60517952010764,4.4,-0.6,1.79890833333333,0,1.1
"Emden","Niedersachsen","Emden, Niedersachsen",53.3670541,7.2058304,7,0.3,6.153,1,0
"Göttingen","Niedersachsen","Göttingen, Niedersachsen",51.5328328,9.9351811,6.8,1.2,6.35415,0,0.4
"Plau am See","Mecklenburg-Vorpommern","Plau am See, Mecklenburg-Vorpommern",53.4600943,12.2631689,5.8,-0.5,4.26861944444444,1,0
"Eisenach","Thüringen","Eisenach, Thüringen",50.9747134,10.3193565,7.2,0.9,7.24150277777778,1,0
"Wangerooge","Niedersachsen","Wangerooge, Niedersachsen",53.7891528,7.9016018,6.4,0,4.78226111111111,0,0.8
"Winterberg","Nordrhein-Westfalen","Winterberg, Nordrhein-Westfalen",51.1930723,8.5338466,4.6,-1.6,2.19328888888889,0,1.1
"Rothenburg ob der Tauber","Bayern","Rothenburg ob der Tauber, Bayern",49.3772526,10.1790017,6.8,1.5,7.25486666666667,1,0
"Ulm","Baden-Württemberg","Ulm, Baden-Württemberg",48.3984968,9.9912458,6.4,1.2,3.34307222222222,1,0
"Bielefeld","Nordrhein-Westfalen","Bielefeld, Nordrhein-Westfalen",52.0191005,8.531007,6.2,1.5,5.47929444444444,0,1.9
"Bad Neuenahr-Ahrweiler","Rheinland-Pfalz","Bad Neuenahr-Ahrweiler, Rheinland-Pfalz",50.5444551,7.1186671,7,2.3,7.06739722222222,1,0
"Schliersee","Bayern","Schliersee, Bayern",47.7345915,11.8620286,6.4,0.4,5.53980277777778,0,1.1
"Essen","Nordrhein-Westfalen","Essen, Nordrhein-Westfalen",51.4582235,7.0158171,6.6,1.6,4.21357777777778,0,0.2
"Monschau","Nordrhein-Westfalen","Monschau, Nordrhein-Westfalen",50.5544687,6.2407954,4,-0.1,0,0,0.4
"Fulda","Hessen","Fulda, Hessen",50.5542328,9.6770448,6.8,0.6,6.10525833333333,0,0.2
"Ostseebad Sellin","Mecklenburg-Vorpommern","Ostseebad Sellin, Mecklenburg-Vorpommern",54.3770567,13.6942765,7,3.6,4.74555,1,0
"Osnabrück","Niedersachsen","Osnabrück, Niedersachsen",52.2770300033127,8.0448701283995,5.4,1.2,2.04748333333333,0,3
"Braunschweig","Niedersachsen","Braunschweig, Niedersachsen",52.2646577,10.5236066,7,0.8,6.87509166666667,0,0.2
"Mittenwald","Bayern","Mittenwald, Bayern",47.4429543,11.2655684,5.8,-0.4,7.83887222222222,0,0.1
"Lübbenau","Brandenburg","Lübbenau, Brandenburg",51.8680114,13.9689477,4.8,-0.3,0,1,0
"Marburg an der Lahn","Hessen","Marburg an der Lahn, Hessen",50.80904,8.77069,5,-0.1,2.213875,0,0.9
"Dierhagen","Mecklenburg-Vorpommern","Dierhagen, Mecklenburg-Vorpommern",54.2918991,12.351915,7,2.6,6.02646111111111,1,0
"Oberstaufen","Bayern","Oberstaufen, Bayern",47.5538255,10.0208307,6.8,2.9,4.99963888888889,1,0
"Bad Saarow","Brandenburg","Bad Saarow, Brandenburg",52.2922975,14.0552305,6,0,0,1,0
"Burg (Spreewald)","Brandenburg","Burg (Spreewald), Brandenburg",51.8363445297827,14.1450314477017,4.8,-0.4,0,1,0
"Oldenburg","Niedersachsen","Oldenburg, Niedersachsen",53.1389753,8.2146017,6.2,0.4,4.13305277777778,0,1.7
"Duisburg","Nordrhein-Westfalen","Duisburg, Nordrhein-Westfalen",51.434999,6.759562,5.8,1.6,1.96017777777778,0,0.2
"Sassnitz","Mecklenburg-Vorpommern","Sassnitz, Mecklenburg-Vorpommern",54.516728,13.644119,7,0.8,4.66194166666667,1,0
"Greifswald","Mecklenburg-Vorpommern","Greifswald, Mecklenburg-Vorpommern",54.095791,13.3815238,6.4,0.3,1.26783333333333,1,0
"Heiligendamm","Mecklenburg-Vorpommern","Heiligendamm, Mecklenburg-Vorpommern",54.1423664,11.842199,7.2,3.4,4.81819166666667,1,0
"Kappeln","Schleswig-Holstein","Kappeln, Schleswig-Holstein",54.6641769,9.9317595,6,0.5,0,1,0
"Norden","Niedersachsen","Norden, Niedersachsen",53.5942039,7.2067435,7,0.3,6.73231388888889,1,0
"Rüdesheim am Rhein","Hessen","Rüdesheim am Rhein, Hessen",49.9789358,7.92339,5.8,1,1.908925,0,1.3
"Dießen am Ammersee","Bayern","Dießen am Ammersee, Bayern",47.9477942,11.1049697,7,0.8,7.76495833333333,1,0
"Halle an der Saale","Sachsen-Anhalt","Halle an der Saale, Sachsen-Anhalt",51.4839373027827,11.9689004021725,7,0.9,4.86107777777778,1,0
"Schluchsee","Baden-Württemberg","Schluchsee, Baden-Württemberg",47.8185928,8.177035,6.4,2,6.02593611111111,0,0.3
"Darmstadt","Hessen","Darmstadt, Hessen",49.872445054744,8.65136715754642,6,2,5.23857222222222,0,1.2
"Saarbrücken","Saarland","Saarbrücken, Saarland",49.234362,6.996379,5.2,2.5,0.823141666666667,0,1.2
"Rosenheim","Bayern","Rosenheim, Bayern",47.8546503027382,12.1237254893551,6.6,0.7,5.24777777777778,0,0.9
"Celle","Niedersachsen","Celle, Niedersachsen",52.624056,10.081052,6.6,0.7,6.30061111111111,0,0.7
"Speyer","Rheinland-Pfalz","Speyer, Rheinland-Pfalz",49.3165553,8.433615,6.4,1.6,5.45765833333333,0,0.2
"Traben-Trarbach","Rheinland-Pfalz","Traben-Trarbach, Rheinland-Pfalz",49.9530436,7.1233159,6,1.6,1.03525277777778,0,0.2
"Horumersiel","Niedersachsen","Horumersiel, Niedersachsen",53.6858685,8.0098049,6.6,0.1,4.62085833333333,0,0.9
"Bad Kissingen","Bayern","Bad Kissingen, Bayern",50.1999412,10.0767379,6.6,1.4,7.31021111111111,0,0.4
"Bodenmais","Bayern","Bodenmais, Bayern",49.0668258,13.0996367,4,-1.1,0.150152777777778,0,3.9
"Braunlage","Niedersachsen","Braunlage, Niedersachsen",51.7264388,10.6100516,5.4,-0.6,7.10364722222222,0,0.8
"Herrsching am Ammersee","Bayern","Herrsching am Ammersee, Bayern",47.9992929,11.1748083,7,0.7,7.76495833333333,1,0
"Kempten (Allgäu)","Bayern","Kempten (Allgäu), Bayern",47.7283301033609,10.3134956128828,7,2.3,6.517575,1,0
"Wyk auf Föhr","Schleswig-Holstein","Wyk auf Föhr, Schleswig-Holstein",54.6892888,8.5561518,6.2,3.3,3.47556944444444,1,0
"Wuppertal","Nordrhein-Westfalen","Wuppertal, Nordrhein-Westfalen",51.264018,7.1780374,6.4,1.2,6.08477777777778,0,0.2
"Leiwen","Rheinland-Pfalz","Leiwen, Rheinland-Pfalz",49.8219222,6.8813375,5.4,1.6,0.0123777777777778,0,1
"Bayreuth","Bayern","Bayreuth, Bayern",49.9427202,11.5763079,6.8,0.7,6.957025,1,0
"Rheinsberg","Brandenburg","Rheinsberg, Brandenburg",53.0983176,12.8910116,5.8,-1.3,5.08403055555555,1,0
"Ingolstadt","Bayern","Ingolstadt, Bayern",48.7630165,11.4250395,6.2,1.5,2.81964722222222,1,0
"Niendorf","Schleswig-Holstein","Niendorf, Schleswig-Holstein",53.9901689283528,10.8291281134518,7,0.7,5.90437222222222,1,0
"Paderborn","Nordrhein-Westfalen","Paderborn, Nordrhein-Westfalen",51.7177044,8.752653,6.2,1.8,5.90077777777778,0,1.4
"Prien am Chiemsee","Bayern","Prien am Chiemsee, Bayern",47.8541669,12.3455493,6.4,0.4,5.28407222222222,0,1.3
"Bad Kreuznach","Rheinland-Pfalz","Bad Kreuznach, Rheinland-Pfalz",49.8490413,7.8626661,5.6,0.9,1.908925,0,1.3
"Jena","Thüringen","Jena, Thüringen",50.9281717,11.5879359,7.2,1.2,5.52098611111111,1,0
"Zell (Mosel)","Rheinland-Pfalz","Zell (Mosel), Rheinland-Pfalz",50.0275681,7.1813233,6.6,2,5.32150277777778,0,0.2
"Pirna","Sachsen","Pirna, Sachsen",50.9616923,13.9386643,5.6,0.2,0,0,0.3
"Bochum","Nordrhein-Westfalen","Bochum, Nordrhein-Westfalen",51.4818111,7.2196635,7,1.7,6.30405555555556,1,0
"Laboe","Schleswig-Holstein","Laboe, Schleswig-Holstein",54.4022528,10.2256616,7.2,1.7,4.92489722222222,1,0
"Chemnitz","Sachsen","Chemnitz, Sachsen",50.8323531,12.918914,4.8,-0.2,0.0305361111111111,1,0
"Grainau","Bayern","Grainau, Bayern",47.4753212,11.0259498,6.8,0.6,7.83887222222222,0,0.1
"Limburg an der Lahn","Hessen","Limburg an der Lahn, Hessen",50.3884045153577,8.0629087965473,6.4,1.2,2.29461111111111,1,0
"Leer","Niedersachsen","Leer, Niedersachsen",53.2308882349724,7.46001541088294,5.8,-0.1,5.22192222222222,1,0
"Bad Harzburg","Niedersachsen","Bad Harzburg, Niedersachsen",51.88286088265,10.5590793195608,7,0.8,7.05620555555556,1,0
"Hopfen am See","Bayern","Hopfen am See, Bayern",47.6083038,10.6773587,7,1.1,7.84475277777778,1,0
"Hohwacht (Ostsee)","Schleswig-Holstein","Hohwacht (Ostsee), Schleswig-Holstein",54.32078,10.67021,6.8,3.6,3.94260277777778,0,0.4
"Heilbronn","Baden-Württemberg","Heilbronn, Baden-Württemberg",49.142291,9.218655,6.8,3.7,6.84004722222222,1,0
"Schwangau","Bayern","Schwangau, Bayern",47.576803,10.7373475,7,0.9,7.862225,1,0
"Tegernsee","Bayern","Tegernsee, Bayern",47.7099191,11.7543337,6.4,0.6,5.81221388888889,0,0.7
"Wustrow","Mecklenburg-Vorpommern","Wustrow, Mecklenburg-Vorpommern",54.3485481,12.3947297,6.4,3.3,2.33480277777778,1,0
"Hildesheim","Niedersachsen","Hildesheim, Niedersachsen",52.1527188,9.9518083,7,0.9,6.80461944444444,0,0.2
"Kurort Oybin","Sachsen","Kurort Oybin, Sachsen",50.8420861,14.74301,3.6,-1.2,0,0,3.5
"Murnau am Staffelsee","Bayern","Murnau am Staffelsee, Bayern",47.6778816,11.2011903,6,-0.5,7.75737777777778,1,0
"Senftenberg","Brandenburg","Senftenberg, Brandenburg",51.5191742,14.0046541,4.6,-0.2,0,0,0.3
"Bad Salzuflen","Nordrhein-Westfalen","Bad Salzuflen, Nordrhein-Westfalen",52.0771518,8.7554739,6.2,1.7,5.25491388888889,0,1.2
"Hann. Münden","Niedersachsen","Hann. Münden, Niedersachsen",51.4161908,9.6550096,6.6,0.9,5.60437222222222,0,0.2
"Hagnau am Bodensee","Baden-Württemberg","Hagnau am Bodensee, Baden-Württemberg",47.6749642,9.3161678,7,2.5,6.47120555555556,1,0
"Langenargen","Baden-Württemberg","Langenargen, Baden-Württemberg",47.5994365,9.5381305,6.8,7.2,4.60043611111111,1,0
"Wolfsburg","Niedersachsen","Wolfsburg, Niedersachsen",52.4205588,10.7861682,6.8,0.8,6.98356944444444,0,0.2
"Rerik","Mecklenburg-Vorpommern","Rerik, Mecklenburg-Vorpommern",54.1067652,11.6171165,7,2.3,3.21627777777778,1,0
"Hameln","Niedersachsen","Hameln, Niedersachsen",52.1039941,9.3561569,6.6,0.9,6.30651111111111,0,0.6
"Möhnesee","Nordrhein-Westfalen","Möhnesee, Nordrhein-Westfalen",51.4972173527814,8.12935256996022,6.2,1.5,4.03518333333333,0,1.8
"Schillig","Niedersachsen","Schillig, Niedersachsen",53.7033668,8.0235529,6.4,0,4.54780555555556,0,0.8
"Rathen","Sachsen","Rathen, Sachsen",50.958235,14.0824651,5.4,0.9,0,0,0.9
"Meißen","Sachsen","Meißen, Sachsen",51.1630871,13.4704939,5.8,1.1,0,1,0
"Rottach-Egern","Bayern","Rottach-Egern, Bayern",47.6909599,11.7707109,6.4,0.6,5.81221388888889,0,0.7
"Eltville am Rhein","Hessen","Eltville am Rhein, Hessen",50.0275441,8.1189741,6.2,1.2,2.38083055555556,0,0.8
"Bad Muskau","Sachsen","Bad Muskau, Sachsen",51.5470046,14.7215146,3.8,-0.1,0,0,3
"Boppard","Rheinland-Pfalz","Boppard, Rheinland-Pfalz",50.2312823,7.5885884,6.8,2.5,7.21955833333333,0,0.2
"Bad Tölz","Bayern","Bad Tölz, Bayern",47.7610013,11.559607,6.8,0.5,6.1927,0,0.2
"Xanten","Nordrhein-Westfalen","Xanten, Nordrhein-Westfalen",51.661519,6.4543203,5.2,1.3,0,0,0.6
"Dahme","Schleswig-Holstein","Dahme, Schleswig-Holstein",54.2241115621384,11.0833423613602,7,3.5,4.18840277777778,0,0.3
"Ruhpolding","Bayern","Ruhpolding, Bayern",47.7620099,12.6459934,6.4,0.4,5.33594722222222,0,1
"Stade","Niedersachsen","Stade, Niedersachsen",53.599794,9.475438,7,0.4,4.81874166666667,1,0
"Dangast","Niedersachsen","Dangast, Niedersachsen",53.446,8.11942,6.2,0.6,4.48064444444444,0,2
"Oberhausen","Nordrhein-Westfalen","Oberhausen, Nordrhein-Westfalen",51.4696137,6.8514435,6,1.6,2.18203055555556,0,0.2
"Gießen","Hessen","Gießen, Hessen",50.5862066,8.6742306,6.4,1,3.31125277777778,0,0.5
"Siegen","Nordrhein-Westfalen","Siegen, Nordrhein-Westfalen",50.872468858478,8.01724006147392,5.8,1.4,2.89299722222222,0,1.9
"Hüde (Dümmer)","Niedersachsen","Hüde (Dümmer), Niedersachsen",52.4957057182991,8.35702257955932,6.4,1.3,4.19546388888889,0,1.7
"Tübingen","Baden-Württemberg","Tübingen, Baden-Württemberg",48.521979326383,9.05314167762481,6.6,3.1,6.81690555555556,1,0
"Schneverdingen (Lüneburger Heide)","Niedersachsen","Schneverdingen (Lüneburger Heide), Niedersachsen",53.1176969304136,9.79886928393745,6.4,0.3,5.46688888888889,0,0.8
"Landshut","Bayern","Landshut, Bayern",48.5422055020111,12.1340525008621,6.8,0.7,4.16817777777778,1,0
"Beilngries (Altmühltal)","Bayern","Beilngries (Altmühltal), Bayern",49.0351626271635,11.4697158093024,6.6,0.5,4.52052777777778,1,0
"Oberwiesenthal","Sachsen","Oberwiesenthal, Sachsen",50.4187418658363,12.967370358626,4.6,-3,0,1,0
"Baltrum","Niedersachsen","Baltrum, Niedersachsen",53.7281738001376,7.37036440393553,7.2,0.6,6.75908888888889,1,0
"Langeoog","Niedersachsen","Langeoog, Niedersachsen",53.7467330992247,7.48134306203962,7.2,0.6,6.75908888888889,1,0
"Spiekeroog","Niedersachsen","Spiekeroog, Niedersachsen",53.7702849677092,7.69316704137735,6.2,0,4.46621111111111,0,1
