"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",7.53333333333333,1.96666666666667,6.48447314814815,2,0.2
"München","Deutschland :de:",4.73333333333333,0.566666666666667,3.50464537037037,1,7.1
"Hamburg","Deutschland :de:",6.13333333333333,2.73333333333333,3.61073888888889,1,7.6
"Köln","Deutschland :de:",4.56666666666667,5.2,2.40753333333333,1,4.2
"Dresden","Deutschland :de:",7.26666666666667,2.5,5.35427037037037,3,0
"Leipzig","Deutschland :de:",7.53333333333333,2.53333333333333,6.77588148148148,3,0
"Frankfurt am Main","Deutschland :de:",5.86666666666667,2.63333333333333,5.64680648148148,1,4.1
"Freiburg im Breisgau","Deutschland :de:",4.56666666666667,4.13333333333333,2.85950185185185,1,8.4
"Berchtesgaden","Deutschland :de:",6.53333333333333,1.26666666666667,5.00775,2,3.9
"Garmisch-Partenkirchen","Deutschland :de:",6.06666666666667,1.66666666666667,4.38028796296296,1,4.5
"Binz (Rügen)","Deutschland :de:",6.86666666666667,2.13333333333333,3.42277777777778,2,1.5
"Heringsdorf (Usedom)","Deutschland :de:",7.4,1.8,4.53545462962963,3,0
"Westerland (Sylt)","Deutschland :de:",6,6.03333333333333,1.25911481481481,1,2.4
"Wernigerode (Harz)","Deutschland :de:",5.6,3.63333333333333,6.67942314814815,1,2.6
"Cochem (Mosel)","Deutschland :de:",5.4,4.73333333333333,2.80100462962963,1,3.4
"Kempten (Allgäu)","Deutschland :de:",4.73333333333333,2.26666666666667,4.30832407407407,1,9.4
"Nürnberg","Deutschland :de:",5.33333333333333,1.13333333333333,4.75703055555556,1,4.6
"Münster","Deutschland :de:",5.86666666666667,4.7,3.0863712962963,1,3.2
"Stuttgart","Deutschland :de:",6.06666666666667,3.83333333333333,5.14156944444444,1,2.7
"Norderney","Deutschland :de:",5.4,5,1.31790925925926,1,3.7
"Erfurt","Deutschland :de:",7.53333333333333,2.83333333333333,7.02363796296296,2,0.2
"Bremen","Deutschland :de:",5.53333333333333,2.96666666666667,3.96405462962963,1,10.2
"Timmendorfer Strand","Deutschland :de:",6.33333333333333,2.4,3.19122407407407,2,4.7
"Karlsbad","Tschechien :cz:",6.06666666666667,-0.366666666666667,4.74125740740741,2,3
"Enschede","Niederlande :nl:",5.13333333333333,4.23333333333333,1.9554037037037,1,6.7
"Pilsen","Tschechien :cz:",6.33333333333333,0,4.98730740740741,2,6.9
"Maastricht","Niederlande :nl:",4.76666666666667,5.83333333333333,3.2406287037037,1,4.1
"Giethoorn","Niederlande :nl:",4.96666666666667,4.2,1.14166759259259,1,7
"Groningen","Niederlande :nl:",5.4,3.63333333333333,0.871660185185185,1,6.4
"Eindhoven","Niederlande :nl:",5.63333333333333,5.63333333333333,3.97289444444444,1,3.5
"Prag","Tschechien :cz:",6.66666666666667,0.733333333333333,4.89444444444444,2,2.1
"Luxemburg","Luxemburg :lu:",4.16666666666667,3.53333333333333,2.41144907407407,1,6.4
"Straßburg","Frankreich :fr:",4.86666666666667,4.23333333333333,4.20110555555556,1,2.3
"Amsterdam","Niederlande :nl:",4.76666666666667,4.83333333333333,2.90295,1,9.2
"Dinant","Belgien :be:",5,4.8,3.02156296296296,1,3.1
"Rotterdam","Niederlande :nl:",3.2,5.33333333333333,1.6282537037037,1,10.2
"Antwerpen","Belgien :be:",5.23333333333333,5.4,3.13236388888889,1,2.4
"Zandvoort","Niederlande :nl:",3.26666666666667,8.03333333333333,2.71432777777778,0,11.1
"Český Krumlov","Tschechien :cz:",6.46666666666667,0.266666666666667,4.75660648148148,2,0.3
"Terschelling","Niederlande :nl:",5.13333333333333,7.96666666666667,2.7421037037037,0,5.2
"Noordwijk","Niederlande :nl:",3.2,7,2.58385185185185,0,10.6
