"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",9.2,25.35,14.7944555555556,1,1.5
"München","Deutschland :de:",6.2,18.25,7.24926944444444,0,6.3
"Hamburg","Deutschland :de:",8.2,16.4,10.2170972222222,1,1.8
"Köln","Deutschland :de:",6.3,14.2,1.45355972222222,1,6.8
"Dresden","Deutschland :de:",8.9,24.5,12.1449555555556,1,1.6
"Leipzig","Deutschland :de:",8.8,21.5,14.6665222222222,0,1.7
"Frankfurt am Main","Deutschland :de:",6.8,16.7,4.7833875,1,10.4
"Freiburg im Breisgau","Deutschland :de:",5.7,15.85,2.54688055555556,0,14.4
"Berchtesgaden","Deutschland :de:",6.2,18.2,9.15850833333333,0,4.9
"Garmisch-Partenkirchen","Deutschland :de:",1.9,14.4,5.54507222222222,0,18.2
"Binz (Rügen)","Deutschland :de:",7.4,15.35,4.94676527777778,1,3.6
"Heringsdorf (Usedom)","Deutschland :de:",8.2,18,12.4886486111111,1,3.7
"Westerland (Sylt)","Deutschland :de:",7.7,11.9,7.61335416666667,1,0.2
"Wernigerode (Harz)","Deutschland :de:",6.9,16.45,4.62500416666667,0,4.2
"Cochem (Mosel)","Deutschland :de:",6,15.35,1.36941666666667,0,11.8
"Kempten (Allgäu)","Deutschland :de:",4.45,14.05,2.92860138888889,0,13
"Nürnberg","Deutschland :de:",7.5,19.3,5.15793888888889,0,3.1
"Münster","Deutschland :de:",6.4,14.6,0,1,1.3
"Stuttgart","Deutschland :de:",6.4,17,4.60709583333333,0,10
"Norderney","Deutschland :de:",7.5,10.95,7.77413611111111,1,1.2
"Erfurt","Deutschland :de:",7,17.95,2.49075833333333,0,2.3
"Bremen","Deutschland :de:",7.4,15.8,6.47639444444444,1,3.8
"Timmendorfer Strand","Deutschland :de:",8.3,14.75,10.6407166666667,1,1.4
"Karlsbad","Tschechien :cz:",8.1,21.15,11.0184791666667,0,1.9
"Enschede","Niederlande :nl:",7.3,14.65,3.78745694444444,1,4.8
"Pilsen","Tschechien :cz:",8,22.4,10.2509527777778,0,3
"Maastricht","Niederlande :nl:",6.7,15.25,2.25317222222222,1,5.4
"Giethoorn","Niederlande :nl:",8.2,15.25,10.5126638888889,1,2
"Groningen","Niederlande :nl:",8.2,12.9,9.74885277777778,2,0
"Eindhoven","Niederlande :nl:",7.3,16.25,5.89227083333333,1,5.6
"Prag","Tschechien :cz:",8.5,26.15,14.6046583333333,1,9.6
"Luxemburg","Luxemburg :lu:",6.8,15.25,5.61409583333333,0,4.6
"Straßburg","Frankreich :fr:",5.9,17.55,1.3289375,0,17.1
"Amsterdam","Niederlande :nl:",8.2,15.35,12.5063430555556,1,2.5
"Dinant","Belgien :be:",7.1,15.35,3.06149861111111,1,1.4
"Rotterdam","Niederlande :nl:",7.4,15,7.15269305555556,1,3.2
"Antwerpen","Belgien :be:",7.4,16.25,5.03724861111111,1,3.9
"Zandvoort","Niederlande :nl:",7.8,12.4,10.0479486111111,1,2.2
"Český Krumlov","Tschechien :cz:",7.7,20.9,12.0619819444444,0,6.6
"Terschelling","Niederlande :nl:",8.6,10.5,13.1808930555556,2,0
"Noordwijk","Niederlande :nl:",7.8,13.6,9.57773333333333,1,2.3
"Bergen aan Zee","Niederlande :nl:",8.3,14.15,12.5137291666667,1,1
"Nancy","Frankreich :fr:",5.5,15.4,0.6660375,0,14.5
"Brüssel","Belgien :be:",6.8,15.95,1.4052875,1,3.7
"Texel","Niederlande :nl:",8.2,11.7,13.3168916666667,1,0.6
"Scheveningen","Niederlande :nl:",7.9,13.45,9.43145555555556,1,2.2
"Fåborg","Dänemark :dk:",8.6,16.45,11.9840013888889,1,0.1
"Salzburg","Österreich :at:",6.5,19.85,8.23482361111111,0,2.4
"Renesse","Niederlande :nl:",7.9,12.6,9.32299583333333,1,0.8
"Linz","Österreich :at:",8.3,23.05,10.8460180555556,0,2.9
"Zürich","Schweiz :ch:",5.5,15.6,4.38986805555556,0,14.5
"Basel","Schweiz :ch:",5,16.05,3.06316805555556,0,14.4
"Innsbruck","Österreich :at:",5.15,18.7,5.5882375,0,4.2
