"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"17.02.2026",5.6,4.4,5.97251111111111,1.9,2
"18.02.2026",8.2,0.9,8.67439444444445,0,0
"19.02.2026",5.8,-0.5,1.48684722222222,0,0
"20.02.2026",7.6,1.4,5.83221388888889,0,0
"21.02.2026",1,6.3,0,2.2,13
"22.02.2026",5.6,8.2,0,1.8,0
"23.02.2026",4.2,7.2,0,2.8,3
"24.02.2026",7.2,10.8,4.06343333333333,0,0
"25.02.2026",6.8,9.1,9.40903611111111,1.6,0
"26.02.2026",1,8.4,0,4.3,13
"27.02.2026",3.1,6.3,9.44298888888889,1.4,10
