"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",6.3,4.9875,6.54931666666667,4,3.6
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",4.7125,4.75,4.66718819444444,0,10.8
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",6.2125,4.8,6.26453819444444,4,5.2
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",5.3875,8.2875,5.41828298611111,5,8
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",5.1125,6.175,5.85587986111111,0,2.4
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",6.7,5.975,5.54579444444444,4,2
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",6.2875,6.8875,5.1917125,4,3.9
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",4.675,6.95,4.22675381944444,1,14.8
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",2.5,3.3375,4.93092013888889,0,20.95
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",3.3375,4.275,6.22833368055556,1,10.5
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",6.675,2.8375,6.28592604166667,6,3.1
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",6.625,3.3,6.30831527777778,4,3.8
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",6.0875,3.2375,5.751446875,3,7.8
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",5.0125,4.8125,6.70959895833333,3,11.6
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",6.625,8.2,5.12323472222222,5,5.2
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",2.8875,3.6125,5.84575868055556,0,23.36
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",5.2875,5.3875,5.09617743055556,2,4.5
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",5.2,7.2625,5.14731805555556,5,13.9
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",4.5375,6.275,4.48732986111111,1,6.9
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",5.875,4.4875,5.72031770833333,4,8
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",6.3,5.6,5.51879131944444,3,3.1
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",6.325,5.525,6.19686631944444,4,6.1
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",6.7,4.6,6.29157534722222,3,4.7
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",4.675,4.15,6.20235659722222,2,8.1
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",5.3,7.475,5.57140138888889,5,12.6
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",6.8,4.7625,6.75560798611111,4,2.9
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",5.5625,8.675,6.13092326388889,5,6
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",6.2875,7.175,5.70558541666667,5,7.9
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",6.05,6.5875,5.34865486111111,4,12.2
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",6.3125,8.45,5.95516736111111,5,8.2
"Prag","Tschechien",50.0874654,14.4212535,"Prag, Tschechien",7.175,5.625,6.45115659722222,5,1.9
"Luxemburg","Luxemburg",49.6121816191827,6.12761269146448,"Luxemburg",5.6375,6.0375,4.74805520833333,4,14.3
"Straßburg","Frankreich",48.584614,7.7507127,"Straßburg, Frankreich",4.6125,7.075,3.79246597222222,1,7.7
"Amsterdam","Niederlande",52.3730796,4.8924534,"Amsterdam, Niederlande",6.525,7.3375,6.38389340277778,6,4.8
"Dinant","Belgien",50.2591813,4.9130588,"Dinant, Belgien",5.4875,8.9,6.17992430555556,4,10.8
"Rotterdam","Niederlande",51.9244424,4.47775,"Rotterdam, Niederlande",6.625,8.0625,7.11839583333333,6,6.2
"Antwerpen","Belgien",51.2211097,4.3997081,"Antwerpen, Belgien",6.65,8.4625,6.93414513888889,5,5.8
"Zandvoort","Niederlande",52.3719838,4.5302209,"Zandvoort, Niederlande",6.45,6.525,6.44004652777778,6,4.2
"Český Krumlov","Tschechien",48.8106526,14.3150586,"Český Krumlov, Tschechien",4.85,3.5625,5.70234027777778,3,1.9
"Terschelling","Niederlande",53.3643463061866,5.21443497127834,"Terschelling, Niederlande",6.525,6,6.45564583333333,4,3
"Noordwijk","Niederlande",52.2410856,4.4461969,"Noordwijk, Niederlande",6.5,7.225,6.45855729166667,6,4.7
"Bergen aan Zee","Niederlande",52.6607662,4.6316645,"Bergen aan Zee, Niederlande",6.425,6.7875,6.34741805555556,5,6.5
"Nancy","Frankreich",48.6896465492961,6.18236505173213,"Nancy, Frankreich",4.7125,6.9875,4.67927083333333,2,10.4
"Brüssel","Belgien",50.8465573,4.351697,"Brüssel, Belgien",6.175,8.425,6.60342604166667,5,5.3
"Texel","Niederlande",53.0543143461686,4.79876535287512,"Texel, Niederlande",6.5,6.525,6.35772256944444,4,4
"Scheveningen","Niederlande",52.1067449,4.2736937,"Scheveningen, Niederlande",6.2375,7.4,6.44859513888889,5,6
"Fåborg","Dänemark",55.097087,10.2428246,"Fåborg, Dänemark",6.1125,3.2875,4.87897152777778,3,5.8
"Salzburg","Österreich",47.7981346,13.0464806,"Salzburg, Österreich",2.975,4.7375,4.93448159722222,0,17.9
"Renesse","Niederlande",51.7311823,3.7719799,"Renesse, Niederlande",6.55,7.6375,7.43620486111111,5,6.8
"Linz","Österreich",48.3059078,14.286198,"Linz, Österreich",4.7,5.675,5.04471076388889,2,8.35
"Zürich","Schweiz",47.3744489,8.5410422,"Zürich, Schweiz",3.725,7.0875,4.21365763888889,0,19.16
"Basel","Schweiz",47.5589680548118,7.58875075727046,"Basel, Schweiz",4.4625,7.4375,4.16732083333333,1,18.1
"Innsbruck","Österreich",47.2654296,11.3927685,"Innsbruck, Österreich",4.7,5.5,7.21367048611111,2,4.9
"Domburg","Niederlande",51.5632141,3.4967277,"Domburg, Niederlande",6.525,7.725,7.11238715277778,5,4.7
"Breslau","Polen",51.1082644352883,17.0337679840311,"Breslau, Polen",6.575,4.95,6.21865347222222,3,2.8
"Køge","Dänemark",55.4565009,12.1818964,"Køge, Dänemark",6.375,2.8625,3.92140694444444,4,5.6
"Posen","Polen",52.4082663,16.9335199,"Posen, Polen",6.35,4.25,5.66430590277778,4,2
"Zell am See","Österreich",47.3239636,12.7963165,"Zell am See, Österreich",3.7125,4.0375,6.98072152777778,0,6.25
