"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"08.02.2026",7,5.5,0,0,0
"09.02.2026",8,8.3,4.61497222222222,0,0
"10.02.2026",5,7.5,2.12070555555556,0.7,4
"11.02.2026",1,11.8,0.718891666666667,3,15
"12.02.2026",2,10.7,3.29561388888889,0.56,15
"13.02.2026",1,7.3,0,4.5,15
"14.02.2026",6.8,3.3,9.09471666666667,0.3,0
"15.02.2026",7.4,4.8,9.08016666666667,0.3,0
"16.02.2026",4,5.6,0.014525,2.3,4
"17.02.2026",5.4,4.5,1.22782222222222,0.7,0
"18.02.2026",7,5.4,5.05909166666667,0,0
