"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",7.5,9.45,5.23930069444444,2,1.4
"München","Deutschland :de:",6.9,8.4,4.56895694444444,2,3.6
"Hamburg","Deutschland :de:",6.95,9.825,2.88782986111111,2,1.9
"Köln","Deutschland :de:",5.4,8.9,0.488597916666667,0,8.7
"Dresden","Deutschland :de:",7.35,10.375,3.89165694444444,2,1.7
"Leipzig","Deutschland :de:",7.3,10.1,3.24009791666667,3,1.7
"Frankfurt am Main","Deutschland :de:",7.25,10.525,4.65203680555556,3,1.4
"Freiburg im Breisgau","Deutschland :de:",6.9,11.975,5.10469097222222,3,2.1
"Berchtesgaden","Deutschland :de:",6.75,8.525,3.33298402777778,2,1.8
"Garmisch-Partenkirchen","Deutschland :de:",7,8.8,5.08264375,2,2.7
"Binz (Rügen)","Deutschland :de:",6.8,8.225,3.69525,1,3.5
"Heringsdorf (Usedom)","Deutschland :de:",6.9,7.9,3.60450833333333,1,2.8
"Westerland (Sylt)","Deutschland :de:",5.85,7.95,1.15792291666667,1,6.1
"Wernigerode (Harz)","Deutschland :de:",7.3,10,4.77437013888889,2,0.8
"Cochem (Mosel)","Deutschland :de:",5.9,9.15,2.09255416666667,0,7.5
"Kempten (Allgäu)","Deutschland :de:",6.85,7.85,5.12898958333333,2,3.7
"Nürnberg","Deutschland :de:",6.7,8.65,3.12706944444444,2,2.2
"Münster","Deutschland :de:",5.95,9.225,0.625454166666667,0,5
"Stuttgart","Deutschland :de:",7.05,10.325,3.82263958333333,3,0.1
"Norderney","Deutschland :de:",5.7,8.1,0.0904458333333333,0,5
"Erfurt","Deutschland :de:",7.4,10.6,4.05367986111111,3,1.3
"Bremen","Deutschland :de:",7,10.375,3.59222152777778,3,1.5
"Timmendorfer Strand","Deutschland :de:",6.8,9.35,2.11670277777778,2,2
"Karlsbad","Tschechien :cz:",6.5,7.075,1.70764861111111,3,4.2
"Enschede","Niederlande :nl:",5.7,9.05,0.0838291666666667,0,6.7
"Pilsen","Tschechien :cz:",6.75,6.775,1.97190763888889,3,3.3
"Maastricht","Niederlande :nl:",5.5,9.575,0.0225027777777778,0,7.9
"Giethoorn","Niederlande :nl:",5.7,8.75,0.0568631944444444,0,8.8
"Groningen","Niederlande :nl:",5.65,8.625,0,0,9.3
"Eindhoven","Niederlande :nl:",5.75,9.3,0.587941666666667,0,7.3
"Prag","Tschechien :cz:",7.3,8.375,3.83027708333333,3,2.4
"Luxemburg","Luxemburg :lu:",5.3,7.525,1.57092222222222,0,10.7
"Straßburg","Frankreich :fr:",6.95,10.825,4.81521180555556,2,0.4
"Amsterdam","Niederlande :nl:",5.55,8.925,0.365232638888889,0,10.6
"Dinant","Belgien :be:",5.4,8.95,0,0,7.5
"Rotterdam","Niederlande :nl:",5.35,9.55,0.736488194444444,0,11.8
"Antwerpen","Belgien :be:",5.6,9.525,0.681727777777778,0,9.3
"Zandvoort","Niederlande :nl:",5.5,9.55,0.738100694444444,0,12.4
"Český Krumlov","Tschechien :cz:",7.2,6.725,4.12418402777778,3,2.7
"Terschelling","Niederlande :nl:",5.8,9.8,1.49457013888889,0,9.2
"Noordwijk","Niederlande :nl:",5.45,9.625,0.806226388888889,0,12.4
"Bergen aan Zee","Niederlande :nl:",5.55,9.45,0.819720833333333,0,11.8
"Nancy","Frankreich :fr:",7.05,10.625,4.86308680555556,4,0
"Brüssel","Belgien :be:",5.55,9.825,0.662479861111111,0,8.8
"Texel","Niederlande :nl:",5.7,9.55,1.54125694444444,0,10.2
"Scheveningen","Niederlande :nl:",5.3,9.6,1.42636875,0,13.1
"Fåborg","Dänemark :dk:",6.4,6.275,2.83061180555556,1,2
"Salzburg","Österreich :at:",6.4,7.375,2.14980763888889,2,3.5
"Renesse","Niederlande :nl:",5.45,9.8,1.64845902777778,0,13.4
"Linz","Österreich :at:",6.8,5.55,2.68669930555556,2,2.6
"Zürich","Schweiz :ch:",6.85,9.075,5.32504305555556,3,4.4
"Basel","Schweiz :ch:",6.65,10.25,5.01214444444444,3,3.1
"Innsbruck","Österreich :at:",7.45,9.775,6.50592916666667,2,0.6
"Domburg","Niederlande :nl:",5.5,9.925,1.65760625,0,12.5
"Breslau","Polen :pl:",6.95,7.775,2.22144513888889,2,0.9
"Køge","Dänemark :dk:",6.4,6.125,1.25151319444444,2,2.3
"Posen","Polen :pl:",7,7.775,2.07638680555556,1,1
"Zell am See","Österreich :at:",7.05,6.1,5.03561180555556,4,0
"Brügge","Belgien :be:",5.5,9.675,1.67600486111111,0,12.1
"Hallstatt","Österreich :at:",6.55,7.9,3.68763194444444,2,2.6
"Luzern","Schweiz :ch:",6.9,9.5,5.51802013888889,3,4.6
"De Haan","Belgien :be:",5.6,10.05,1.67325,0,11.2
"Ostende","Belgien :be:",5.65,10.15,1.67280694444444,0,9
"Kopenhagen","Dänemark :dk:",6.2,6.075,0.692149305555556,2,3.1
"Malmö","Schweden :se:",6.15,6.275,0.157101388888889,2,3.6
"Brünn","Tschechien :cz:",7.3,6.35,4.71357013888889,1,1.6
"Meran","Italien :it:",8.05,11.25,7.45355416666667,4,0
"Bern","Schweiz :ch:",6.65,8.875,4.65643333333333,3,4.1
"Bornholm","Dänemark :dk:",6.4,5.6,0.649674305555556,3,0.6
"Aarhus","Dänemark :dk:",6.05,6.575,1.29160486111111,2,4.9
"St. Moritz","Schweiz :ch:",7.2,2.825,7.50622291666667,4,0
"Hvide Sande","Dänemark :dk:",5.85,7.4,1.30468819444444,1,9.2
"Interlaken","Schweiz :ch:",6.95,9.925,5.54020347222222,3,2.5
"Bozen","Italien :it:",8.05,9.825,7.52388680555556,4,0
"Wien","Österreich :at:",7.5,7.575,5.61090694444444,3,0.9
"Dijon","Frankreich :fr:",6.85,10.825,5.41150347222222,2,2.2
"Ostrava","Tschechien :cz:",6.85,7.15,2.98484236111111,0,1.5
"Klagenfurt am Wörthersee","Österreich :at:",7.7,6.475,7.44319027777778,4,0
"Riva del Garda","Italien :it:",8.15,11.875,7.63512638888889,4,0
"Graz","Österreich :at:",7.8,7.725,7.06968333333333,4,0
"Le Touquet-Paris-Plage","Frankreich :fr:",6.3,12.6,3.80793263888889,1,3.1
"Bratislava","Slowakei :sk:",7.35,7.4,5.11420833333333,2,1.4
"Zermatt","Schweiz :ch:",7.65,5.525,7.54208888888889,4,0
"Bled","Slowenien :si:",7.85,7.825,7.55776180555556,4,0
"Paris","Frankreich :fr:",7.1,12.975,5.09705416666667,1,2.1
"Norwich","England :gb-eng:",7,11.95,4.60152708333333,1,3.6
"Ipswich","England :gb-eng:",7.05,12.4,4.93304236111111,2,5.4
"Katowice","Polen :pl:",7.2,5.45,5.18379513888889,3,1.8
"Torri del Benaco","Italien :it:",8,11.575,7.62823888888889,4,0
"Genf","Schweiz :ch:",6.9,10.5,5.59813888888889,3,0.4
"Sirmione","Italien :it:",8,10.575,7.62495347222222,4,0
"Mailand","Italien :it:",8.1,9.95,7.62075555555556,4,0
"Danzig","Polen :pl:",7.4,6.775,4.07173888888889,3,0.6
"Maribor","Slowenien :si:",7.7,8.925,6.73062361111111,3,0.2
"Ljubljana","Slowenien :si:",7.75,8.025,7.18282222222222,4,0
"Annecy","Frankreich :fr:",7,11.075,5.62986875,4,0
"Venedig","Italien :it:",7.95,9.975,7.70259305555556,4,0
"Triest","Italien :it:",8,11.125,7.68974097222222,4,0
"Cambridge","England :gb-eng:",7,12.375,4.17057569444444,2,3.3
"Krakau","Polen :pl:",6.75,3.575,3.75230902777778,3,3.6
"Skagen","Dänemark :dk:",5.5,7.15,0.965802083333333,0,10.2
"London","England :gb-eng:",7.05,13.025,4.24568402777778,2,3.3
"Göteborg","Schweden :se:",6,5.95,0.99379375,1,3.7
"Brighton","England :gb-eng:",6.4,12.675,2.86894027777778,1,5.7
"Zakopane","Polen :pl:",6.55,3.4,3.23924097222222,1,2.4
"Lyon","Frankreich :fr:",7.15,11.425,5.54870138888889,3,0.6
"Bourges","Frankreich :fr:",7,12.6,5.00753819444444,2,1.8
"Rovinj","Kroatien :hr:",7.9,11.175,7.77140069444444,4,0
"Balaton","Ungarn :hu:",7.35,8.65,5.15398680555556,2,2
"Zagreb","Kroatien :hr:",7.25,8.725,5.22198611111111,3,0.6
"Deauville","Frankreich :fr:",6.85,13.575,4.78599861111111,0,2.8
"Warschau","Polen :pl:",6.9,4.4,3.76319791666667,3,2.4
"Hohe Tatra (Tatranská Lomnica)","Slowakei :sk:",6.1,1.15,1.74678611111111,1,3
"Pula","Kroatien :hr:",7.9,11.3,7.81057986111111,4,0
"Budapest","Ungarn :hu:",6.5,6.5,1.79499027777778,1,2.1
"Kristiansand","Norwegen :no:",1,6.425,0,0,37.5
"Oxford","England :gb-eng:",6.95,12.6,3.92693958333333,2,3.6
"Cinque Terre","Italien :it:",7.65,12.25,5.87980625,3,0.9
"Isle of Wight","England :gb-eng:",6.35,12.825,3.11029930555556,0,5.1
"Le Mans","Frankreich :fr:",7.1,13.525,4.47462986111111,1,2.6
"Clermont-Ferrand","Frankreich :fr:",7.2,12.975,5.35236458333333,3,1
"York","England :gb-eng:",7.2,11.65,4.039675,3,1.8
"Plitvicer Seen","Kroatien :hr:",6.8,5.275,3.85525625,3,1.1
"Rimini","Italien :it:",7.85,11.15,7.57980069444444,4,0
"Viareggio","Italien :it:",7.6,12.2,5.67189097222222,3,1.3
"Birmingham","England :gb-eng:",6.8,11.95,3.28024375,2,3
"Florenz","Italien :it:",7.8,12.325,5.95289513888889,4,0
"Bournemouth","England :gb-eng:",6.7,12.825,3.79260138888889,2,3.9
"Sanremo","Italien :it:",8.2,13.1,7.64047847222222,4,0
"Monaco","Monaco :mc:",8.35,13.9,7.88279375,4,0
"Bath","England :gb-eng:",5.75,10.475,4.89803541666667,0,14.4
"Klaipėda","Litauen :lt:",6.05,4.025,0,1,1.7
"Visby (Gotland)","Schweden :se:",6.4,5.95,1.23534444444444,1,0.9
"Nizza","Frankreich :fr:",8.35,13.9,7.88279375,4,0
"Manchester","England :gb-eng:",6.95,11.9,4.25978055555556,3,3
"Newcastle upon Tyne","England :gb-eng:",7.1,11.175,4.06239305555556,1,1.5
"Zadar","Kroatien :hr:",8.05,12.7,7.87508263888889,4,0
"Cannes","Frankreich :fr:",8.35,14.175,7.89969722222222,4,0
"Saint Helier","Jersey :je:",5.7,13.35,2.34895,0,6
"Avignon","Frankreich :fr:",7.8,12.475,5.879,4,0
"Saint-Malo","Frankreich :fr:",6.7,14.1,3.50004722222222,1,2.9
"Liverpool","England :gb-eng:",5.85,10.025,4.55238194444444,0,13.2
"Cardiff","Wales :gb-wls:",4.8,10.35,4.55141597222222,0,27.9
"Debrecen","Ungarn :hu:",6.55,7.925,1.83492083333333,1,3.9
"Windermere (Lake District)","England :gb-eng:",4.5,10.8,2.86381111111111,0,10.8
"Portoferraio (Elba)","Italien :it:",8,14.8,7.03987777777778,3,1.1
"Oslo","Norwegen :no:",2.3,4.125,0,0,20.1
"Marseille","Frankreich :fr:",8.25,14.3,7.61566319444445,4,0
"Montpellier","Frankreich :fr:",7.8,13.3,5.87976597222222,3,0.4
"Calvi","Frankreich :fr:",8.35,15.85,8.040875,4,0
"Novi Sad","Serbien :rs:",6.7,9.85,2.89601180555556,1,8.3
"Split","Kroatien :hr:",8.05,13.725,7.93065902777778,4,0
"Saint-Nazaire","Frankreich :fr:",6.55,14.675,3.70431944444444,2,4.3
"La Rochelle","Frankreich :fr:",6.7,14.6,3.84829375,1,3.9
"Plymouth","England :gb-eng:",5.95,13.3,2.78743888888889,0,9.9
"Stockholm","Schweden :se:",6.2,5.625,0.729150694444444,3,0.3
"Edinburgh","Schottland :gb-sct:",6.9,9.275,3.33561805555556,2,0.9
"Sarajevo","Bosnien-Herzegowina :ba:",7.35,9.325,5.89132916666667,3,0.3
"Douglas","Isle of Man :im:",4.7,9.5,4.27269791666667,0,48
"Belgrad","Serbien :rs:",7.1,9.725,3.81211527777778,1,0.9
"Ajaccio","Frankreich :fr:",8.3,15.05,8.19848958333333,4,0
"Bergen","Norwegen :no:",6.1,4.475,0.849157638888889,2,2.1
"Mostar","Bosnien-Herzegowina :ba:",8,13.5,7.9794,4,0
"Uppsala","Schweden :se:",6.1,5.325,0,1,1
"Rom","Italien :it:",8.4,13.3,8.12212708333333,4,0
"Vilnius","Litauen :lt:",6.3,3.95,0,2,1.8
"Bordeaux","Frankreich :fr:",6.95,14.15,4.68332638888889,2,2.2
"Glasgow","Schottland :gb-sct:",4.75,7.925,1.80239305555556,1,11.7
"Saaremaa","Estland :ee:",5.95,4.925,0,2,2.2
"Riga","Lettland :lv:",5.9,3.25,0,1,2.1
