"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Ahrenshoop","Mecklenburg-Vorpommern","Ahrenshoop, Mecklenburg-Vorpommern",54.3789509,12.419192,5.36666666666667,-0.65,4.68109537037037,4,12.4
"Nürnberg","Bayern","Nürnberg, Bayern",49.453872,11.077298,3.78333333333333,4.91666666666667,3.09388472222222,1,8.9
"Wernigerode (Harz)","Sachsen-Anhalt","Wernigerode (Harz), Sachsen-Anhalt",51.8344172,10.7862526,2.25,2.63333333333333,2.79778101851852,1,13.79
"Bremerhaven","Bremen","Bremerhaven",53.5505392,8.5851945,5.3,1.45,3.91016342592593,3,10.06
"Görlitz","Sachsen","Görlitz, Sachsen",51.1532076746077,14.9869867830968,4.7,2.31666666666667,2.07866018518519,1,7.1
"Zinnowitz","Mecklenburg-Vorpommern","Zinnowitz, Mecklenburg-Vorpommern",54.076647,13.9089471,5.2,-0.883333333333333,4.50311435185185,3,6.9
"Meersburg","Baden-Württemberg","Meersburg, Baden-Württemberg",47.6955538,9.2719656,3.88333333333333,5.98333333333333,4.21309814814815,1,9.6
"Weimar","Thüringen","Weimar, Thüringen",50.9793301,11.3297921,4.43333333333333,3.48333333333333,2.21037824074074,1,14.38
"Würzburg","Bayern","Würzburg, Bayern",49.7933506809822,9.93146899481068,3.73333333333333,5.18333333333333,3.46564027777778,1,15.98
"Schwerin","Mecklenburg-Vorpommern","Schwerin, Mecklenburg-Vorpommern",53.6288297,11.4148038,5,-0.0666666666666667,3.02791805555556,3,15.35
"Westerland (Sylt)","Schleswig-Holstein","Westerland (Sylt), Schleswig-Holstein",54.9064856,8.3071734,5.9,0.983333333333333,5.28491064814815,2,9.4
"Carolinensiel","Niedersachsen","Carolinensiel, Niedersachsen",53.6916344,7.8028095,5.38333333333333,1.45,4.1132212962963,3,4
"Graal-Müritz","Mecklenburg-Vorpommern","Graal-Müritz, Mecklenburg-Vorpommern",54.2552653,12.2517155,5.2,-0.483333333333333,4.13929583333333,4,10.4
"Ahlbeck","Mecklenburg-Vorpommern","Ahlbeck, Mecklenburg-Vorpommern",53.940567335526,14.1870203187083,5.13333333333333,-0.866666666666667,4.38903472222222,2,9
"Schönau am Königssee","Bayern","Schönau am Königssee, Bayern",47.6054955,12.9846526,3.63333333333333,5.51666666666667,3.07422685185185,1,25.7
"Bad Schandau","Sachsen","Bad Schandau, Sachsen",50.918091,14.1534018,3.88333333333333,2.76666666666667,3.36601481481481,1,10.8
"Bad Zwischenahn","Niedersachsen","Bad Zwischenahn, Niedersachsen",53.1801364574887,8.00840837233071,5.05,2.01666666666667,4.03482731481482,2,8.8
"Regensburg","Bayern","Regensburg, Bayern",49.0195333,12.0974869,3.83333333333333,4.65,2.7844962962963,0,6.4
"Titisee-Neustadt","Baden-Württemberg","Titisee-Neustadt, Baden-Württemberg",47.9001945340631,8.15217052598511,2.53333333333333,2.68333333333333,3.24465092592593,0,37.8
"Bernkastel-Kues","Rheinland-Pfalz","Bernkastel-Kues, Rheinland-Pfalz",49.9157398,7.0708181,4.36666666666667,5.95,2.74689444444444,1,15.6
"Wilhelmshaven","Niedersachsen","Wilhelmshaven, Niedersachsen",53.5278793,8.106301,5.18333333333333,1.35,3.90947685185185,3,6.8
"Husum","Schleswig-Holstein","Husum, Schleswig-Holstein",54.4854137,9.0537941,5.16666666666667,0.05,3.78600601851852,3,14.76
"Dortmund","Nordrhein-Westfalen","Dortmund, Nordrhein-Westfalen",51.5142273,7.4652789,4.26666666666667,5.05,2.75235925925926,1,12.8
