"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"28.04.2026",8,3.4,14,0,0
"29.04.2026",1.1,5.6,0,3.2,10
"30.04.2026",1,7.2,0,2.9,15
"01.05.2026",1,7.9,2.80810833333333,5.8,15
"02.05.2026",2,4.9,12.8624027777778,4.2,15
"03.05.2026",2.2,1.9,15.8209277777778,2,15
"04.05.2026",7.2,4.7,12.2724083333333,1.3,0
"05.05.2026",6,4,16.1800361111111,10.3,0
"06.05.2026",6,6.6,16.7189722222222,1.7,5
"07.05.2026",3.1,4.5,19.0766777777778,1.5,10
"08.05.2026",3.1,3.1,19.0982805555556,2.7,11
