"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"16.04.2026",9.2,18,11.120525,0,0
"17.04.2026",8.8,11.8,12.1232277777778,0,0
"18.04.2026",8.2,17.9,7.22190833333333,0.2,0
"19.04.2026",7.4,13.3,11.3828333333333,0.9,0
"20.04.2026",8,7.6,12.0698972222222,0,0
"21.04.2026",8.8,10.3,14.1155972222222,0,0
"22.04.2026",8.8,13.1,14.2543222222222,0,0
"23.04.2026",7.8,8.1,14.1639722222222,0.9,0
"24.04.2026",7.6,7.7,12.5610777777778,1.6,0
"25.04.2026",7.4,10.3,13.0902722222222,2.1,0
"26.04.2026",8,11.4,14.549,0.6,0
