"Ort","Bundesland","Bezeichnung","Lat","Lon","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Regensburg","Bayern","Regensburg, Bayern",49.0195333,12.0974869,6.4,-2,3.66462777777778,1,0
"Titisee-Neustadt","Baden-Württemberg","Titisee-Neustadt, Baden-Württemberg",47.9001945340631,8.15217052598511,5.6,-5.1,7.09782777777778,1,0
"Bernkastel-Kues","Rheinland-Pfalz","Bernkastel-Kues, Rheinland-Pfalz",49.9157398,7.0708181,7.4,0.8,5.32662222222222,1,0
"Wilhelmshaven","Niedersachsen","Wilhelmshaven, Niedersachsen",53.5278793,8.106301,5.8,0.4,0,0,2.1
"Husum","Schleswig-Holstein","Husum, Schleswig-Holstein",54.4854137,9.0537941,4.6,0.2,0,0,9.3
"Dortmund","Nordrhein-Westfalen","Dortmund, Nordrhein-Westfalen",51.5142273,7.4652789,7.4,0.9,6.126925,0,0.3
"Neuharlingersiel","Niedersachsen","Neuharlingersiel, Niedersachsen",53.6992698,7.7035695,6,2,0.0876055555555555,0,2.9
"Kassel","Hessen","Kassel, Hessen",51.3157833,9.4978479,6.4,-1.4,5.40921111111111,1,0
"Friedrichshafen","Baden-Württemberg","Friedrichshafen, Baden-Württemberg",47.6500279,9.4800858,6.6,-2.6,5.869325,1,0
"Mainz","Rheinland-Pfalz","Mainz, Rheinland-Pfalz",49.9995205,8.2736253,6.4,-0.6,6.91239722222222,0,0.08
"Helgoland","Schleswig-Holstein","Helgoland, Schleswig-Holstein",54.1820608,7.8876314,1.8,3.1,0.0116472222222222,0,3.7
"Mannheim","Baden-Württemberg","Mannheim, Baden-Württemberg",49.4892913,8.4673098,6.6,-0.6,6.97981111111111,1,0
"Überlingen","Baden-Württemberg","Überlingen, Baden-Württemberg",47.7664456,9.1605106,6.8,-2.3,7,1,0
"Bansin","Mecklenburg-Vorpommern","Bansin, Mecklenburg-Vorpommern",53.9690358,14.1391435,5.6,-0.9,2.282725,0,0.43
"Bensersiel","Niedersachsen","Bensersiel, Niedersachsen",53.6742688,7.574467,5.6,2.6,1.77111666666667,0,3.1
"Bonn","Nordrhein-Westfalen","Bonn, Nordrhein-Westfalen",50.7352621,7.1024635,6.6,1.9,2.16561666666667,0,0.1
"Karlsruhe","Baden-Württemberg","Karlsruhe, Baden-Württemberg",49.0068705,8.4034195,6.6,-0.7,6.96141944444445,1,0
"Aachen","Nordrhein-Westfalen","Aachen, Nordrhein-Westfalen",50.776351,6.083862,6.2,1.2,3.12072222222222,0,2.2
"Passau","Bayern","Passau, Bayern",48.5748229,13.4609744,6.4,-2.4,5.46256944444444,1,0
"Flensburg","Schleswig-Holstein","Flensburg, Schleswig-Holstein",54.7833021,9.4333264,3.4,-0.5,0,0,9.71
"Wiesbaden","Hessen","Wiesbaden, Hessen",50.0820384,8.2416556,6.4,-1.1,6.89672222222222,0,0.08
"Quedlinburg","Sachsen-Anhalt","Quedlinburg, Sachsen-Anhalt",51.7855428,11.1519933,6.6,-0.2,6.05141666666667,1,0
"Magdeburg","Sachsen-Anhalt","Magdeburg, Sachsen-Anhalt",52.1315889,11.6399609,7.6,0.5,6.20481111111111,0,0.18
"Bad Reichenhall","Bayern","Bad Reichenhall, Bayern",47.7222676,12.8760923,6.2,-3.9,3.43489166666667,1,0
"Goslar","Niedersachsen","Goslar, Niedersachsen",51.9059936,10.4266284,6.4,-1.7,6.20725,0,0.3
"Prerow","Mecklenburg-Vorpommern","Prerow, Mecklenburg-Vorpommern",54.445906,12.5660206,5.4,-0.7,0.793202777777778,1,0
"Baden-Baden","Baden-Württemberg","Baden-Baden, Baden-Württemberg",48.7610716,8.239959,6.8,-1.1,7.00241944444444,1,0
"Augsburg","Bayern","Augsburg, Bayern",48.3690341,10.8979522,5.8,-3.6,0.1959,1,0
"Eckernförde","Schleswig-Holstein","Eckernförde, Schleswig-Holstein",54.4716456,9.8374947,5.4,0,0,0,1.02
"Edersee","Hessen","Edersee, Hessen",51.1873377,8.9925823,6.6,-1.4,6.36974166666667,1,0
"Rust","Baden-Württemberg","Rust, Baden-Württemberg",48.2659347,7.7263213,6.8,-0.8,7.01688055555556,1,0
"Willingen","Hessen","Willingen, Hessen",51.294451454558,8.60517952010764,6.4,-3.4,6.64723611111111,1,0
"Emden","Niedersachsen","Emden, Niedersachsen",53.3670541,7.2058304,6.4,2.5,3,0,2.2
"Göttingen","Niedersachsen","Göttingen, Niedersachsen",51.5328328,9.9351811,6.6,-1,6.00755555555556,1,0
"Plau am See","Mecklenburg-Vorpommern","Plau am See, Mecklenburg-Vorpommern",53.4600943,12.2631689,5,-0.8,0,0,0.3
"Eisenach","Thüringen","Eisenach, Thüringen",50.9747134,10.3193565,6.4,-0.9,6.68929722222222,0,0.04
"Wangerooge","Niedersachsen","Wangerooge, Niedersachsen",53.7891528,7.9016018,5.8,2.3,0,0,2.63
"Winterberg","Nordrhein-Westfalen","Winterberg, Nordrhein-Westfalen",51.1930723,8.5338466,6.4,-4.2,6.41859722222222,1,0
"Rothenburg ob der Tauber","Bayern","Rothenburg ob der Tauber, Bayern",49.3772526,10.1790017,6.6,-4,4.53383611111111,1,0
"Ulm","Baden-Württemberg","Ulm, Baden-Württemberg",48.3984968,9.9912458,6.8,-3.8,6.32666944444444,1,0
"Bielefeld","Nordrhein-Westfalen","Bielefeld, Nordrhein-Westfalen",52.0191005,8.531007,5,-0.4,0.944877777777778,0,0.95
"Bad Neuenahr-Ahrweiler","Rheinland-Pfalz","Bad Neuenahr-Ahrweiler, Rheinland-Pfalz",50.5444551,7.1186671,7.4,1.1,4.89046111111111,1,0
"Schliersee","Bayern","Schliersee, Bayern",47.7345915,11.8620286,4.8,-5.8,2.58889444444444,1,0
"Essen","Nordrhein-Westfalen","Essen, Nordrhein-Westfalen",51.4582235,7.0158171,7.4,0.7,4.85206111111111,1,0
"Monschau","Nordrhein-Westfalen","Monschau, Nordrhein-Westfalen",50.5544687,6.2407954,5.2,-1.4,3.49318333333333,0,2.1
"Fulda","Hessen","Fulda, Hessen",50.5542328,9.6770448,6.4,-2.1,6.79530277777778,0,0.05
"Ostseebad Sellin","Mecklenburg-Vorpommern","Ostseebad Sellin, Mecklenburg-Vorpommern",54.3770567,13.6942765,5.6,-0.5,2.48579444444444,0,0.04
"Osnabrück","Niedersachsen","Osnabrück, Niedersachsen",52.2770300033127,8.0448701283995,5.2,-0.1,0.1942,0,0.28
"Braunschweig","Niedersachsen","Braunschweig, Niedersachsen",52.2646577,10.5236066,6.2,-0.3,5.47615555555556,0,0.1
"Mittenwald","Bayern","Mittenwald, Bayern",47.4429543,11.2655684,5.6,-5.7,7.05368055555556,1,0
"Lübbenau","Brandenburg","Lübbenau, Brandenburg",51.8680114,13.9689477,6.4,-0.2,4.92378333333333,1,0
"Marburg an der Lahn","Hessen","Marburg an der Lahn, Hessen",50.80904,8.77069,6.6,-1.6,6.67206944444444,1,0
"Dierhagen","Mecklenburg-Vorpommern","Dierhagen, Mecklenburg-Vorpommern",54.2918991,12.351915,5,-0.7,0.696163888888889,0,0.1
"Oberstaufen","Bayern","Oberstaufen, Bayern",47.5538255,10.0208307,5.4,-5.8,6,1,0
"Bad Saarow","Brandenburg","Bad Saarow, Brandenburg",52.2922975,14.0552305,6.2,-0.5,5.27301666666667,0,0.1
"Burg (Spreewald)","Brandenburg","Burg (Spreewald), Brandenburg",51.8363445297827,14.1450314477017,6.4,-0.2,3.26505,1,0
"Oldenburg","Niedersachsen","Oldenburg, Niedersachsen",53.1389753,8.2146017,5.2,-0.1,0.488622222222222,0,0.42
"Duisburg","Nordrhein-Westfalen","Duisburg, Nordrhein-Westfalen",51.434999,6.759562,7.2,1.4,5.81433055555556,1,0
"Sassnitz","Mecklenburg-Vorpommern","Sassnitz, Mecklenburg-Vorpommern",54.516728,13.644119,5.8,-0.7,3.75443611111111,0,0.04
"Greifswald","Mecklenburg-Vorpommern","Greifswald, Mecklenburg-Vorpommern",54.095791,13.3815238,5.6,-1,2.08976111111111,0,0.04
"Heiligendamm","Mecklenburg-Vorpommern","Heiligendamm, Mecklenburg-Vorpommern",54.1423664,11.842199,4.8,-0.7,0.411030555555556,0,0.3
"Kappeln","Schleswig-Holstein","Kappeln, Schleswig-Holstein",54.6641769,9.9317595,4.2,-0.3,0,0,1.8
"Norden","Niedersachsen","Norden, Niedersachsen",53.5942039,7.2067435,5.6,2.6,3,0,8.7
"Rüdesheim am Rhein","Hessen","Rüdesheim am Rhein, Hessen",49.9789358,7.92339,6.4,-0.8,6.89572777777778,0,0.1
"Dießen am Ammersee","Bayern","Dießen am Ammersee, Bayern",47.9477942,11.1049697,5.8,-4.3,0.497625,1,0
"Halle an der Saale","Sachsen-Anhalt","Halle an der Saale, Sachsen-Anhalt",51.4839373027827,11.9689004021725,7.8,0,6.18629166666667,1,0
"Schluchsee","Baden-Württemberg","Schluchsee, Baden-Württemberg",47.8185928,8.177035,5.6,-5.4,7.13797777777778,1,0
"Darmstadt","Hessen","Darmstadt, Hessen",49.872445054744,8.65136715754642,6.4,-1.3,6.93575833333333,0,0.2
"Saarbrücken","Saarland","Saarbrücken, Saarland",49.234362,6.996379,6.6,-1.2,6.90503611111111,1,0
"Rosenheim","Bayern","Rosenheim, Bayern",47.8546503027382,12.1237254893551,5.8,-3.1,0.850213888888889,1,0
"Celle","Niedersachsen","Celle, Niedersachsen",52.624056,10.081052,5.6,-0.3,2.00841388888889,0,0.4
"Speyer","Rheinland-Pfalz","Speyer, Rheinland-Pfalz",49.3165553,8.433615,6.6,-0.7,6.99355555555556,1,0
"Traben-Trarbach","Rheinland-Pfalz","Traben-Trarbach, Rheinland-Pfalz",49.9530436,7.1233159,7.4,0.8,5.84586388888889,1,0
"Horumersiel","Niedersachsen","Horumersiel, Niedersachsen",53.6858685,8.0098049,6,1.4,0.0517888888888889,0,2.25
"Bad Kissingen","Bayern","Bad Kissingen, Bayern",50.1999412,10.0767379,6.6,-2.2,6.854975,1,0
"Bodenmais","Bayern","Bodenmais, Bayern",49.0668258,13.0996367,5.6,-5.5,6.77966111111111,1,0
"Braunlage","Niedersachsen","Braunlage, Niedersachsen",51.7264388,10.6100516,5.4,-4.3,3,0,1
"Herrsching am Ammersee","Bayern","Herrsching am Ammersee, Bayern",47.9992929,11.1748083,6.4,-4.3,3.23756666666667,1,0
"Kempten (Allgäu)","Bayern","Kempten (Allgäu), Bayern",47.7283301033609,10.3134956128828,5.4,-5.5,4.31943888888889,1,0
"Wyk auf Föhr","Schleswig-Holstein","Wyk auf Föhr, Schleswig-Holstein",54.6892888,8.5561518,5.4,0.4,0.391172222222222,0,2.5
"Wuppertal","Nordrhein-Westfalen","Wuppertal, Nordrhein-Westfalen",51.264018,7.1780374,5.2,-0.1,2.25357222222222,0,1.5
"Leiwen","Rheinland-Pfalz","Leiwen, Rheinland-Pfalz",49.8219222,6.8813375,7.4,0.6,5.521375,1,0
"Bayreuth","Bayern","Bayreuth, Bayern",49.9427202,11.5763079,5.6,-3.1,0.610663888888889,1,0
"Rheinsberg","Brandenburg","Rheinsberg, Brandenburg",53.0983176,12.8910116,5.2,-0.8,0.0481111111111111,0,0.2
"Ingolstadt","Bayern","Ingolstadt, Bayern",48.7630165,11.4250395,6.4,-2.2,3.82215,1,0
"Niendorf","Schleswig-Holstein","Niendorf, Schleswig-Holstein",53.9901689283528,10.8291281134518,6.2,0.1,0.02825,0,0.24
"Paderborn","Nordrhein-Westfalen","Paderborn, Nordrhein-Westfalen",51.7177044,8.752653,5.2,-0.3,0.261733333333333,0,0.24
"Prien am Chiemsee","Bayern","Prien am Chiemsee, Bayern",47.8541669,12.3455493,4.8,-4,0,0,1.1
"Bad Kreuznach","Rheinland-Pfalz","Bad Kreuznach, Rheinland-Pfalz",49.8490413,7.8626661,6.6,-0.6,6.90534444444444,1,0
"Jena","Thüringen","Jena, Thüringen",50.9281717,11.5879359,8,0,6.46590277777778,1,0
"Zell (Mosel)","Rheinland-Pfalz","Zell (Mosel), Rheinland-Pfalz",50.0275681,7.1813233,7.6,0.4,4.48439166666667,1,0
"Pirna","Sachsen","Pirna, Sachsen",50.9616923,13.9386643,6.2,-0.3,2.71574444444444,1,0
"Bochum","Nordrhein-Westfalen","Bochum, Nordrhein-Westfalen",51.4818111,7.2196635,7.2,0.6,5.396775,0,0.3
"Laboe","Schleswig-Holstein","Laboe, Schleswig-Holstein",54.4022528,10.2256616,4.8,-0.2,0.428927777777778,0,0.9
"Chemnitz","Sachsen","Chemnitz, Sachsen",50.8323531,12.918914,6.2,-1.6,3.33975555555556,1,0
"Grainau","Bayern","Grainau, Bayern",47.4753212,11.0259498,5.6,-5.9,6.64505555555556,1,0
"Limburg an der Lahn","Hessen","Limburg an der Lahn, Hessen",50.3884045153577,8.0629087965473,6.6,-0.2,6.83721666666667,1,0
"Leer","Niedersachsen","Leer, Niedersachsen",53.2308882349724,7.46001541088294,6.6,1.1,3.63566388888889,0,1.8
"Bad Harzburg","Niedersachsen","Bad Harzburg, Niedersachsen",51.88286088265,10.5590793195608,6.2,-1.2,6.21705555555556,0,0.1
"Hopfen am See","Bayern","Hopfen am See, Bayern",47.6083038,10.6773587,5,-7.4,2.92669722222222,1,0
"Hohwacht (Ostsee)","Schleswig-Holstein","Hohwacht (Ostsee), Schleswig-Holstein",54.32078,10.67021,6,0.1,0,0,0.1
"Heilbronn","Baden-Württemberg","Heilbronn, Baden-Württemberg",49.142291,9.218655,6,-1.2,2.43827777777778,1,0
"Schwangau","Bayern","Schwangau, Bayern",47.576803,10.7373475,5.4,-7.7,4.47874444444444,1,0
"Tegernsee","Bayern","Tegernsee, Bayern",47.7099191,11.7543337,5.6,-5.3,6.06641666666667,1,0
"Wustrow","Mecklenburg-Vorpommern","Wustrow, Mecklenburg-Vorpommern",54.3485481,12.3947297,6.2,0.4,0.25535,0,0.1
"Hildesheim","Niedersachsen","Hildesheim, Niedersachsen",52.1527188,9.9518083,6.2,-0.2,4.81053055555556,0,0.14
"Kurort Oybin","Sachsen","Kurort Oybin, Sachsen",50.8420861,14.74301,6.8,-3.4,6,1,0
"Murnau am Staffelsee","Bayern","Murnau am Staffelsee, Bayern",47.6778816,11.2011903,4.8,-5.6,1.48021111111111,1,0
"Senftenberg","Brandenburg","Senftenberg, Brandenburg",51.5191742,14.0046541,6,-0.3,1.89073611111111,1,0
"Bad Salzuflen","Nordrhein-Westfalen","Bad Salzuflen, Nordrhein-Westfalen",52.0771518,8.7554739,5,-0.2,0.141941666666667,0,0.55
"Hann. Münden","Niedersachsen","Hann. Münden, Niedersachsen",51.4161908,9.6550096,6.6,-1.2,6.11052777777778,1,0
"Hagnau am Bodensee","Baden-Württemberg","Hagnau am Bodensee, Baden-Württemberg",47.6749642,9.3161678,6.6,-2.5,4.82665,1,0
"Langenargen","Baden-Württemberg","Langenargen, Baden-Württemberg",47.5994365,9.5381305,6.6,-2.5,4.20549444444444,1,0
"Wolfsburg","Niedersachsen","Wolfsburg, Niedersachsen",52.4205588,10.7861682,6,-0.1,5.02165,0,0.63
"Rerik","Mecklenburg-Vorpommern","Rerik, Mecklenburg-Vorpommern",54.1067652,11.6171165,4.8,-0.4,0,0,0.3
"Hameln","Niedersachsen","Hameln, Niedersachsen",52.1039941,9.3561569,5.8,-0.3,3.551275,0,0.14
"Möhnesee","Nordrhein-Westfalen","Möhnesee, Nordrhein-Westfalen",51.4972173527814,8.12935256996022,6,-1.2,3.29143055555556,0,0.05
"Schillig","Niedersachsen","Schillig, Niedersachsen",53.7033668,8.0235529,6,1.8,0.139736111111111,0,2.48
"Rathen","Sachsen","Rathen, Sachsen",50.958235,14.0824651,6,-0.6,2.29020277777778,1,0
"Meißen","Sachsen","Meißen, Sachsen",51.1630871,13.4704939,6.2,-0.1,2.71821666666667,1,0
"Rottach-Egern","Bayern","Rottach-Egern, Bayern",47.6909599,11.7707109,5.6,-5.3,6.06641666666667,1,0
"Eltville am Rhein","Hessen","Eltville am Rhein, Hessen",50.0275441,8.1189741,6.4,-0.7,6.90514722222222,0,0.08
"Bad Muskau","Sachsen","Bad Muskau, Sachsen",51.5470046,14.7215146,6.2,-0.1,3.03776944444444,1,0
"Boppard","Rheinland-Pfalz","Boppard, Rheinland-Pfalz",50.2312823,7.5885884,6.8,0.4,2.72442777777778,0,0.1
"Bad Tölz","Bayern","Bad Tölz, Bayern",47.7610013,11.559607,5.2,-5.1,3.69670555555556,1,0
"Xanten","Nordrhein-Westfalen","Xanten, Nordrhein-Westfalen",51.661519,6.4543203,7,0.6,5.70891388888889,0,0.2
"Dahme","Schleswig-Holstein","Dahme, Schleswig-Holstein",54.2241115621384,11.0833423613602,6.2,0.4,0.00363611111111111,0,0.1
"Ruhpolding","Bayern","Ruhpolding, Bayern",47.7620099,12.6459934,5,-5.1,3.39740555555556,1,0
"Stade","Niedersachsen","Stade, Niedersachsen",53.599794,9.475438,5,-0.5,0,0,0.1
"Dangast","Niedersachsen","Dangast, Niedersachsen",53.446,8.11942,6,0,0,0,1.85
"Oberhausen","Nordrhein-Westfalen","Oberhausen, Nordrhein-Westfalen",51.4696137,6.8514435,7.2,1.1,5.48797777777778,1,0
"Gießen","Hessen","Gießen, Hessen",50.5862066,8.6742306,6.4,-1.2,6.79690277777778,0,0.05
"Siegen","Nordrhein-Westfalen","Siegen, Nordrhein-Westfalen",50.872468858478,8.01724006147392,6.2,-0.9,5.81186111111111,1,0
"Hüde (Dümmer)","Niedersachsen","Hüde (Dümmer), Niedersachsen",52.4957057182991,8.35702257955932,6.6,0,0.455786111111111,0,0.29
"Tübingen","Baden-Württemberg","Tübingen, Baden-Württemberg",48.521979326383,9.05314167762481,6.8,-2.1,7,1,0
"Schneverdingen (Lüneburger Heide)","Niedersachsen","Schneverdingen (Lüneburger Heide), Niedersachsen",53.1176969304136,9.79886928393745,5,-1.1,0,0,0.07
"Landshut","Bayern","Landshut, Bayern",48.5422055020111,12.1340525008621,6.2,-2.6,3.25878611111111,0,0.08
"Beilngries (Altmühltal)","Bayern","Beilngries (Altmühltal), Bayern",49.0351626271635,11.4697158093024,6.2,-2.9,2.26779722222222,1,0
"Oberwiesenthal","Sachsen","Oberwiesenthal, Sachsen",50.4187418658363,12.967370358626,5.6,-6.9,6.10705277777778,1,0
"Baltrum","Niedersachsen","Baltrum, Niedersachsen",53.7281738001376,7.37036440393553,6,3.3,3.25532777777778,0,4.4
