"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"16.11.2025",8.8,18.5,4.75323888888889,0,0
"17.11.2025",5.2,16.9,4.18321944444444,4.9,5
"18.11.2025",7.8,7.6,5.78128055555556,0,0
"19.11.2025",6,4.3,0,0.3,0
"20.11.2025",7.4,7.9,7.17434722222222,0,0
"21.11.2025",2.6,13.5,7.74130555555556,0.8,15
"22.11.2025",5.4,8,1.15988055555556,2.1,0
"23.11.2025",6.8,5.4,5.26755555555556,0,0
"24.11.2025",7.6,6.1,7.91150833333333,0,0
"25.11.2025",7.2,6.7,7.94036944444445,0,0
"26.11.2025",5.6,5.1,0,1.8,0
