"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"17.04.2026",9.2,18.6,11.6680444444444,0,0
"18.04.2026",8.4,18.7,7.96039444444444,0.3,0
"19.04.2026",2.3,12.6,7.35091944444445,7.2,11
"20.04.2026",1,6.8,0,26,15
"21.04.2026",7.4,11.4,10.2478833333333,2.4,0
"22.04.2026",8.8,14.8,13.7897472222222,0,0
"23.04.2026",8.6,13.9,13.6607166666667,0,0
"24.04.2026",8.4,15.7,14.2796055555556,0,0
"25.04.2026",8.4,13.2,14.3415972222222,0,0
"26.04.2026",8.6,12.8,14.403125,0,0
"27.04.2026",9,18.6,14.4641222222222,0,0
