"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"30.12.2025",7.6,6.4,5.79425277777778,0.1,0
"31.12.2025",6,6.6,0,1.5,0
"01.01.2026",3.3,6.2,3.16396944444444,3.05,6
"02.01.2026",5.2,4.8,5.50771666666667,7.4,0
"03.01.2026",4.2,4.7,0,2.7,1
"04.01.2026",5.2,4,2.96268888888889,2.8,0
"05.01.2026",6,4.3,6.19193611111111,2.4,0
"06.01.2026",7,5,6.33156388888889,0,0
"07.01.2026",5.2,5.5,0.0677583333333333,4.4,0
"08.01.2026",4.6,5.4,0,9,0
"09.01.2026",5.6,4.3,0,0.8,0
