"Ort","Land","Lat","Lon","Ort und Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland",52.510885,13.3989367,"Berlin, Deutschland",5.25,0.45,0.393997916666667,3,10
"München","Deutschland",48.1371079,11.5753822,"München, Deutschland",5.75,1.975,2.04855069444444,2,7.1
"Hamburg","Deutschland",53.550341,10.000654,"Hamburg, Deutschland",5.4,0.25,0.0179513888888889,0,10.2
"Köln","Deutschland",50.938361,6.959974,"Köln, Deutschland",6.2,4.5,3.484325,1,4.9
"Dresden","Deutschland",51.0493286,13.7381437,"Dresden, Deutschland",6.3,2.625,3.61781944444444,2,6.8
"Leipzig","Deutschland",51.3406321,12.3747329,"Leipzig, Deutschland",6,1.15,1.76935208333333,1,5.7
"Frankfurt am Main","Deutschland",50.1106444,8.6820917,"Frankfurt am Main, Deutschland",6,2.15,0.889552083333333,2,7.6
"Freiburg im Breisgau","Deutschland",47.9960901,7.8494005,"Freiburg im Breisgau, Deutschland",5.075,4.975,3.19614305555556,1,10.6
"Berchtesgaden","Deutschland",47.6330221,13.0020051,"Berchtesgaden, Deutschland",6.5,3.45,4.1912875,1,1.6
"Garmisch-Partenkirchen","Deutschland",47.4923741,11.0962815,"Garmisch-Partenkirchen, Deutschland",5.85,5.4,2.56689097222222,2,14.5
"Binz (Rügen)","Deutschland",54.4010291,13.6076477,"Binz (Rügen), Deutschland",5.4,0.075,0,3,7.1
"Heringsdorf (Usedom)","Deutschland",53.9574755379561,14.1561145382659,"Heringsdorf (Usedom), Deutschland",4.475,-0.6,0.207816666666667,2,11.3
"Westerland (Sylt)","Deutschland",54.9064856,8.3071734,"Westerland (Sylt), Deutschland",6.3,0.95,0,2,1.3
"Wernigerode (Harz)","Deutschland",51.8344172,10.7862526,"Wernigerode (Harz), Deutschland",5.95,1.85,1.98470138888889,2,4.2
"Cochem (Mosel)","Deutschland",50.1483916,7.1663195,"Cochem (Mosel), Deutschland",6.3,4.75,3.47099861111111,1,2.1
"Kempten (Allgäu)","Deutschland",47.7283301033609,10.3134956128828,"Kempten (Allgäu), Deutschland",5.75,2.475,1.94205347222222,0,8.26
"Nürnberg","Deutschland",49.453872,11.077298,"Nürnberg, Deutschland",6.2,2.675,0.978550694444444,1,2.1
"Münster","Deutschland",51.9625101,7.6251879,"Münster, Deutschland",6.5,2.3,3.54014722222222,1,3.8
"Stuttgart","Deutschland",48.7784485,9.1800132,"Stuttgart, Deutschland",6.5,4.9,2.66985416666667,2,4.35
"Norderney","Deutschland",53.7056126,7.1438175,"Norderney, Deutschland",6.5,1.975,1.97678680555556,3,3.6
"Erfurt","Deutschland",50.9777974,11.0287364,"Erfurt, Deutschland",5.95,2.1,2.02073541666667,1,4.7
"Bremen","Deutschland",53.0758196,8.8071646,"Bremen, Deutschland",5.7,0.95,0.311804861111111,1,11.3
"Timmendorfer Strand","Deutschland",53.9981853,10.7799016,"Timmendorfer Strand, Deutschland",5.75,0.2,0.146929861111111,1,1.7
"Karlsbad","Tschechien",50.2306216,12.8701437,"Karlsbad, Tschechien",5.9,0.425,1.64034027777778,1,4.4
"Enschede","Niederlande",52.2203520784103,6.89276277399481,"Enschede, Niederlande",6.6,2.525,3.15754166666667,2,3.5
"Pilsen","Tschechien",49.738291083662,13.373815095209,"Pilsen, Tschechien",5.9,0.75,2.17961736111111,1,6.8
"Maastricht","Niederlande",50.8512438,5.6909768,"Maastricht, Niederlande",6.4,5.35,3.05062361111111,2,2.9
"Giethoorn","Niederlande",52.741105,6.077431,"Giethoorn, Niederlande",6.5,2.525,2.18421736111111,2,2.9
"Groningen","Niederlande",53.2194889849201,6.56569017951351,"Groningen, Niederlande",6.2,1.5,0.254302777777778,3,3.6
"Eindhoven","Niederlande",51.4380321789511,5.47601718115641,"Eindhoven, Niederlande",6.4,4.325,2.86803472222222,2,4.9
"Prag","Tschechien",50.0874654,14.4212535,"Prag, Tschechien",6.4,1.925,2.65963402777778,1,4.1
"Luxemburg","Luxemburg",49.6121816191827,6.12761269146448,"Luxemburg",6,3.925,4.025625,3,4.3
"Straßburg","Frankreich",48.584614,7.7507127,"Straßburg, Frankreich",4.55,4.35,1.68961458333333,2,11
"Amsterdam","Niederlande",52.3730796,4.8924534,"Amsterdam, Niederlande",6.55,3.9,2.79976041666667,2,1.2
"Dinant","Belgien",50.2591813,4.9130588,"Dinant, Belgien",6.175,5.5,3.44780555555556,2,3.5
"Rotterdam","Niederlande",51.9244424,4.47775,"Rotterdam, Niederlande",6.55,4.525,3.27315486111111,3,4.4
"Antwerpen","Belgien",51.2211097,4.3997081,"Antwerpen, Belgien",6.25,5.125,3.8512125,3,9.6
"Zandvoort","Niederlande",52.3719838,4.5302209,"Zandvoort, Niederlande",6.65,4.075,3.33299236111111,2,2.6
"Český Krumlov","Tschechien",48.8106526,14.3150586,"Český Krumlov, Tschechien",6.4,1.75,3.02261180555556,3,1
"Terschelling","Niederlande",53.3643463061866,5.21443497127834,"Terschelling, Niederlande",6.45,3.05,1.84778125,2,2
"Noordwijk","Niederlande",52.2410856,4.4461969,"Noordwijk, Niederlande",6.65,4.525,3.38249305555556,2,2.2
"Bergen aan Zee","Niederlande",52.6607662,4.6316645,"Bergen aan Zee, Niederlande",6.7,3.6,2.95467916666667,2,0.8
"Nancy","Frankreich",48.6896465492961,6.18236505173213,"Nancy, Frankreich",5.125,5.35,1.07714305555556,1,14.56
"Brüssel","Belgien",50.8465573,4.351697,"Brüssel, Belgien",5.9,5.475,3.96536527777778,3,10.1
"Texel","Niederlande",53.0543143461686,4.79876535287512,"Texel, Niederlande",6.6,3.1,2.24940486111111,2,1.2
"Scheveningen","Niederlande",52.1067449,4.2736937,"Scheveningen, Niederlande",6.4,4.575,3.33687291666667,2,4.7
"Fåborg","Dänemark",55.097087,10.2428246,"Fåborg, Dänemark",6.35,0.75,0.274943055555556,2,0.3
"Salzburg","Österreich",47.7981346,13.0464806,"Salzburg, Österreich",6.6,3.9,4.06859652777778,2,1.7
"Renesse","Niederlande",51.7311823,3.7719799,"Renesse, Niederlande",6.35,5.025,3.86495763888889,3,4.4
"Linz","Österreich",48.3059078,14.286198,"Linz, Österreich",6.9,2.775,4.61327152777778,2,1.1
"Zürich","Schweiz",47.3744489,8.5410422,"Zürich, Schweiz",5.775,3.55,3.21003819444444,1,5.75
"Basel","Schweiz",47.5589680548118,7.58875075727046,"Basel, Schweiz",4.525,5.675,2.37827777777778,1,9.8
"Innsbruck","Österreich",47.2654296,11.3927685,"Innsbruck, Österreich",6.05,4.55,3.28670694444444,2,9.1
"Domburg","Niederlande",51.5632141,3.4967277,"Domburg, Niederlande",6.35,5.275,3.95362847222222,3,5.8
"Breslau","Polen",51.1082644352883,17.0337679840311,"Breslau, Polen",6.65,3.825,2.67335763888889,3,0.4
