"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"06.05.2026",7.6,11.3,2.105825,0,0
"07.05.2026",8.8,11.8,10.5900388888889,0,0
"08.05.2026",9,13.9,14.1868138888889,0,0
"09.05.2026",9.4,16,13.8884861111111,0,0
"10.05.2026",9.4,19.1,13.8856416666667,0,0
"11.05.2026",8.4,19.8,13.3522305555556,0.6,0
"12.05.2026",6.8,19.6,10.6455861111111,33.3,0
"13.05.2026",6.6,10.6,10.7566583333333,3.2,0
"14.05.2026",7.4,12.1,13.6946638888889,1.6,0
"15.05.2026",5.9,11.5,13.5653583333333,0,6
"16.05.2026",7,11.9,15.7569777777778,0,3
