"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",7.78,15.31,8.5051825,6,17.6
"München","Deutschland :de:",8.1,14.83,9.30822805555556,8,3.6
"Hamburg","Deutschland :de:",7.92,14.79,8.59343194444445,4,3.8
"Köln","Deutschland :de:",8.14,15.04,9.95875861111111,5,4.65
"Dresden","Deutschland :de:",7.72,15.28,9.52901194444444,7,7.8
"Leipzig","Deutschland :de:",7.79,14.76,9.85543027777778,7,20.1
"Frankfurt am Main","Deutschland :de:",8.9,17.5,11.7927833333333,8,2.3
"Freiburg im Breisgau","Deutschland :de:",8.7,17.33,11.7410666666667,8,4.6
"Berchtesgaden","Deutschland :de:",6.74,13.98,8.05292777777778,5,10.6
"Garmisch-Partenkirchen","Deutschland :de:",6.2,13.88,8.86250194444444,4,17.8
"Binz (Rügen)","Deutschland :de:",7.54,10.47,7.88655055555556,7,27
"Heringsdorf (Usedom)","Deutschland :de:",7.3,11.23,7.30954944444444,5,22.9
"Westerland (Sylt)","Deutschland :de:",7.96,9.68,10.9029291666667,6,3.05
"Wernigerode (Harz)","Deutschland :de:",7.78,13.42,9.32198777777778,6,26.1
"Cochem (Mosel)","Deutschland :de:",7.96,15.24,9.20253972222222,4,7.58
"Kempten (Allgäu)","Deutschland :de:",7.39,13.95,8.76528277777778,6,9.9
"Nürnberg","Deutschland :de:",8.24,16.02,10.2706238888889,7,5.2
"Münster","Deutschland :de:",7.94,14.55,9.48679305555556,3,10.7
"Stuttgart","Deutschland :de:",8.46,16.2,10.1035,9,6.4
"Norderney","Deutschland :de:",8.12,10.46,11.0443547222222,8,0.3
"Erfurt","Deutschland :de:",7.75,14.48,9.13394416666667,7,14.8
"Bremen","Deutschland :de:",8.2,14.91,9.45289583333333,6,6.85
"Timmendorfer Strand","Deutschland :de:",7.35,12.64,7.95334638888889,4,10.16
"Karlsbad","Tschechien :cz:",7.9,14.49,10.1794391666667,7,5.9
"Enschede","Niederlande :nl:",8.08,14.4,9.60247916666667,4,5.8
"Pilsen","Tschechien :cz:",8.16,15.14,9.36121944444444,6,7.1
"Maastricht","Niederlande :nl:",8.22,15,10.2292897222222,6,3
"Giethoorn","Niederlande :nl:",8.16,13.62,9.78358,6,4.9
