"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Berlin","Deutschland :de:",9.2,21.3,9.04840555555555,1,0
"München","Deutschland :de:",9.2,18.4,11.2960861111111,1,0
"Hamburg","Deutschland :de:",7.6,19.9,8.59224166666667,0,2.56
"Köln","Deutschland :de:",8.8,18.5,11.6980305555556,0,0.1
"Dresden","Deutschland :de:",9.4,21.1,10.6490861111111,1,0
"Leipzig","Deutschland :de:",9.6,20.7,12.0145333333333,1,0
"Frankfurt am Main","Deutschland :de:",9.4,20.3,12.4111805555556,1,0
"Freiburg im Breisgau","Deutschland :de:",9.4,18.4,13.0519972222222,1,0
"Berchtesgaden","Deutschland :de:",9,16.4,12.1225027777778,1,0
"Garmisch-Partenkirchen","Deutschland :de:",9,17.4,10.5649055555556,1,0
"Binz (Rügen)","Deutschland :de:",7.6,12.1,2.14003888888889,1,0
"Heringsdorf (Usedom)","Deutschland :de:",7.8,14.7,3.16673888888889,1,0
"Westerland (Sylt)","Deutschland :de:",8.2,10.5,10.6674916666667,1,0
"Wernigerode (Harz)","Deutschland :de:",9.2,19.9,12.1877555555556,1,0
"Cochem (Mosel)","Deutschland :de:",9,19.6,12.2120861111111,1,0
"Kempten (Allgäu)","Deutschland :de:",9.2,16.7,13.0701555555556,1,0
"Nürnberg","Deutschland :de:",9.4,19.3,12.6169,1,0
"Münster","Deutschland :de:",8.4,19.1,9.70076944444444,0,0.8
"Stuttgart","Deutschland :de:",9.4,19.6,13.0007388888889,1,0
"Norderney","Deutschland :de:",7.6,11.5,8.24358888888889,0,1.2
"Erfurt","Deutschland :de:",9.6,20.2,13.3343416666667,1,0
"Bremen","Deutschland :de:",7.8,17.4,9.40970833333333,0,0.9
"Timmendorfer Strand","Deutschland :de:",8,17.6,9.69638888888889,0,0.75
"Karlsbad","Tschechien :cz:",9.4,18.8,12.0365583333333,1,0
"Enschede","Niederlande :nl:",7.4,17.9,9.34905277777778,0,3.9
"Pilsen","Tschechien :cz:",9.2,19.4,11.2055444444444,1,0
"Maastricht","Niederlande :nl:",8,16.5,11.3838166666667,0,2.1
"Giethoorn","Niederlande :nl:",6.4,13.9,1.599875,0,4.2
"Groningen","Niederlande :nl:",6.6,14.9,1.44430277777778,0,1.5
"Eindhoven","Niederlande :nl:",7.8,16,6.396225,0,1.8
"Prag","Tschechien :cz:",9.4,20.8,11.1772333333333,1,0
"Luxemburg","Luxemburg :lu:",8.4,16.4,12.0411694444444,0,0.9
"Straßburg","Frankreich :fr:",8.8,19.7,9.257725,1,0
"Amsterdam","Niederlande :nl:",6.2,12.6,2.97177222222222,0,3.3
