"Datum","Score","Höchst&shy;temperatur","Sonnen&shy;stunden","Niederschlags&shy;menge in mm","Regen&shy;stunden"
"04.04.2026",8,6.9,7.78675277777778,0,0
"05.04.2026",4.8,3.9,4.98506111111111,4.9,4
"06.04.2026",4.4,3.1,0.0543055555555556,0.13,4
"07.04.2026",7.2,6.8,3.04326388888889,0.1,0
"08.04.2026",8.6,3.5,13.8405166666667,0,0
"09.04.2026",8.6,3.2,14.1176527777778,0,0
"10.04.2026",8.2,3.8,14.032175,0,0
"11.04.2026",8.4,4.6,14.3288027777778,0,0
"12.04.2026",8.6,5.7,14.4337111111111,0,0
"13.04.2026",8.4,6.8,11.7447583333333,0,0
"14.04.2026",8.6,7.2,13.2302638888889,0,0
