"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Paris","Frankreich :fr:",6.1,9.85,2.03162638888889,0,4.4
"Norwich","England :gb-eng:",6.8,10.15,3.00884722222222,1,0.3
"Ipswich","England :gb-eng:",6.5,10.3,2.79518611111111,1,0.3
"Katowice","Polen :pl:",7.3,5.7,3.35033611111111,2,0
"Torri del Benaco","Italien :it:",7.6,9.6,4.80219444444444,1,0.2
"Genf","Schweiz :ch:",7.2,9.4,7.26817638888889,1,0.9
"Sirmione","Italien :it:",7.3,8.5,3.78919583333333,1,0.1
"Mailand","Italien :it:",7.2,8.1,3.7384625,2,0
"Danzig","Polen :pl:",7.3,7.85,3.36983055555556,2,0
"Maribor","Slowenien :si:",7.9,7.05,7.39275277777778,2,0
"Ljubljana","Slowenien :si:",7.6,8.5,7.39235277777778,2,0
"Annecy","Frankreich :fr:",7.2,10.75,7.34195555555556,1,0.8
"Venedig","Italien :it:",7.2,8.5,3.71255972222222,2,0
"Triest","Italien :it:",7.3,11.15,5.14898472222222,2,0
"Cambridge","England :gb-eng:",6.8,10.05,3.86000138888889,1,0.6
"Krakau","Polen :pl:",7.9,6.75,6.80154166666667,2,0
"Skagen","Dänemark :dk:",5.7,9.25,0,0,5.5
"London","England :gb-eng:",6.7,10.9,4.30484583333333,1,1.8
"Göteborg","Schweden :se:",5.5,7.7,0.577059722222222,0,7.7
"Brighton","England :gb-eng:",5.35,10.95,4.18586388888889,1,2.1
"Zakopane","Polen :pl:",7.9,5.15,6.96795694444444,2,0
"Lyon","Frankreich :fr:",7.5,10.85,7.20581111111111,0,1
"Bourges","Frankreich :fr:",6.2,10.5,3.40560555555556,0,2.3
"Rovinj","Kroatien :hr:",7.5,11.4,6.52750555555556,2,0
"Balaton","Ungarn :hu:",7.5,6.95,4.41093888888889,2,0
"Zagreb","Kroatien :hr:",8,9.55,6.88010138888889,2,0
"Deauville","Frankreich :fr:",5.7,11.15,3.23764722222222,0,3.4
"Warschau","Polen :pl:",7.3,5.7,3.05178194444444,2,0
"Hohe Tatra (Tatranská Lomnica)","Slowakei :sk:",7.2,3.45,4.08870694444444,1,0.6
"Pula","Kroatien :hr:",7.6,12.2,6.92170833333333,2,0
"Budapest","Ungarn :hu:",7.3,6.5,3.61902083333333,2,0
"Kristiansand","Norwegen :no:",3.7,9.05,0,0,18.2
"Oxford","England :gb-eng:",6.8,9.65,4.95101805555556,1,0.6
"Cinque Terre","Italien :it:",7.1,11.65,5.75545,1,1.1
"Isle of Wight","England :gb-eng:",4.1,11.25,5.25632916666667,0,0.3
"Le Mans","Frankreich :fr:",6.2,11.25,2.96995416666667,0,1.9
"Clermont-Ferrand","Frankreich :fr:",7.5,12.7,6.32367916666667,1,0.2
"York","England :gb-eng:",6.9,9.1,4.17122638888889,2,0
"Plitvicer Seen","Kroatien :hr:",7.1,7.95,5.785825,1,0.4
"Rimini","Italien :it:",8,9.6,7.77970416666667,2,0
"Viareggio","Italien :it:",7.6,13.4,7.34925138888889,1,0.8
"Birmingham","England :gb-eng:",6.8,9.05,5.51009027777778,1,0.9
"Florenz","Italien :it:",7.8,12.8,7.13930694444444,2,0
"Bournemouth","England :gb-eng:",5,11.1,5.96229027777778,0,0.6
"Sanremo","Italien :it:",8.2,13.3,7.74134583333333,2,0
"Monaco","Monaco :mc:",8.4,13.4,7.48505,2,0
"Bath","England :gb-eng:",5.9,11.25,3.20623055555556,0,12
"Klaipėda","Litauen :lt:",6.1,7.05,0.618225,0,2
"Visby (Gotland)","Schweden :se:",7,6.85,2.294175,2,0
"Nizza","Frankreich :fr:",8.4,13.4,7.48505,2,0
"Manchester","England :gb-eng:",5.4,9.25,4.81804861111111,0,0.6
"Newcastle upon Tyne","England :gb-eng:",7.3,8.75,4.17175833333333,2,0
"Zadar","Kroatien :hr:",6.7,13.2,6.13969166666667,1,0
"Cannes","Frankreich :fr:",8.2,13.2,6.99947777777778,2,0
"Saint Helier","Jersey :je:",2.95,11.7,5.70171805555556,0,0.9
"Avignon","Frankreich :fr:",7.6,11.9,4.28451388888889,2,0
"Saint-Malo","Frankreich :fr:",6.9,12.05,5.51675833333333,0,1
"Liverpool","England :gb-eng:",5.4,11.7,2.42220416666667,0,10.8
"Cardiff","Wales :gb-wls:",5.4,11.65,3.1863125,0,17.1
"Debrecen","Ungarn :hu:",6.4,5.15,0.440198611111111,1,2.5
"Windermere (Lake District)","England :gb-eng:",1.8,7.95,2.99918055555556,0,1.5
"Portoferraio (Elba)","Italien :it:",7.7,15.25,7.92534861111111,1,2.2
"Oslo","Norwegen :no:",5.3,7.05,0,0,3.5
"Marseille","Frankreich :fr:",8.1,13.95,6.0271875,2,0
"Montpellier","Frankreich :fr:",7.9,12.45,6.69585694444444,2,0
"Calvi","Frankreich :fr:",8.2,15.4,7.97319722222222,2,0
"Novi Sad","Serbien :rs:",7.6,10,4.449825,1,0.6
"Split","Kroatien :hr:",7.3,14.45,6.54598611111111,1,0.5
"Saint-Nazaire","Frankreich :fr:",3.7,12.55,5.44925555555556,0,2.3
"La Rochelle","Frankreich :fr:",4.95,12.75,3.95348888888889,0,1
"Plymouth","England :gb-eng:",3.9,10.9,5.29839861111111,0,1.2
"Stockholm","Schweden :se:",6.6,6.05,0,2,0
"Edinburgh","Schottland :gb-sct:",7,8.9,4.44688333333333,1,0.6
"Sarajevo","Bosnien-Herzegowina :ba:",7.8,11.2,7.76211805555556,2,0
"Douglas","Isle of Man :im:",4.6,10.85,2.87616527777778,0,15.9
"Belgrad","Serbien :rs:",8,9.7,5.744675,2,0
"Ajaccio","Frankreich :fr:",8.5,16.6,7.69869861111111,2,0
"Bergen","Norwegen :no:",1,9.1,0,0,24.7
"Mostar","Bosnien-Herzegowina :ba:",7,13.4,4.079725,2,0
"Uppsala","Schweden :se:",6.6,6,0,2,0
"Rom","Italien :it:",7.6,15.2,7.97633194444444,0,2.5
"Vilnius","Litauen :lt:",6.7,3.15,2.13204861111111,0,0.4
"Bordeaux","Frankreich :fr:",6.2,12.5,1.02093611111111,1,1.5
"Glasgow","Schottland :gb-sct:",5.3,11.15,2.54964166666667,0,10.8
"Saaremaa","Estland :ee:",6.2,7.2,0.616580555555556,0,1.2
"Riga","Lettland :lv:",6.8,4.4,2.94043611111111,1,0.7
"Brest","Frankreich :fr:",3.85,12.5,6.84369583333333,0,0.7
"St Ives","England :gb-eng:",2,12.05,3.559675,0,1.2
"Collioure","Frankreich :fr:",8.2,13.2,7.57313888888889,2,0
"Cadaqués","Spanien :es:",8.3,13.25,7.88212777777778,2,0
"Dubrovnik","Kroatien :hr:",7.8,14.2,7.8641,2,0
"Belfast","Nordirland :gb-nir:",5.6,10.2,2.77970277777778,0,12.6
"Dublin","Irland :ie:",5.4,11.35,2.98535,0,15
"Inverness","Schottland :gb-sct:",5.2,9.95,0,0,7.8
"Olbia","Italien :it:",8.7,17.05,8.22548888888889,2,0
"Andorra la Vella","Andorra :ad:",7.9,10.8,7.76758194444444,2,0
"Kotor","Montenegro :me:",7,14.75,7.95013611111111,1,0
"Sibiu","Rumänien :ro:",7.8,6.65,6.20552638888889,2,0
"Budva","Montenegro :me:",7.8,14.75,7.95013611111111,2,0
"Neapel","Italien :it:",7.3,15.15,5.58424305555556,0,4.9
"Lloret de Mar","Spanien :es:",8.4,15.35,7.99580138888889,2,0
"Geiranger","Norwegen :no:",5.9,7.3,0.0806569444444444,0,0.4
"Capri","Italien :it:",7,15.15,4.49868611111111,0,4
"Biarritz","Frankreich :fr:",7.3,15.1,5.51579027777778,1,1.7
"Bari","Italien :it:",8,15.45,8.07399722222222,1,2
"Turku","Finnland :fi:",6.1,6.35,0,1,0.6
"Barcelona","Spanien :es:",8.5,15.5,8.02601388888889,2,0
"San Sebastián","Spanien :es:",7.4,15.35,6.33392083333333,1,1.4
"Tallinn","Estland :ee:",6.3,5.15,0,1,0.2
"Cork","Irland :ie:",5.3,10.85,3.1123375,0,23.1
"Prizren","Kosovo :xk:",8.3,11.15,8.00546527777778,2,0
"Brașov","Rumänien :ro:",7.9,6.75,7.51308888888889,2,0
"Galway","Irland :ie:",2.7,10.95,0.0742680555555556,0,14.1
"Helsinki","Finnland :fi:",6,5.6,0,1,1
"Östersund","Schweden :se:",6,0.75,1.82109027777778,1,0.6
"Trondheim","Norwegen :no:",6.2,5.8,0.130006944444444,1,0.1
"Cagliari","Italien :it:",8.9,17.45,8.39039444444444,2,0
"Menorca","Spanien :es:",8.8,16.2,8.33133888888889,2,0
"Sofia","Bulgarien :bg:",8.2,9.6,7.94086944444444,2,0
"Porvoo","Finnland :fi:",6.1,4.8,0,1,0.2
"Ohrid","Nordmazedonien :mk:",8.3,11,8.16129722222222,2,0
"Berat","Albanien :al:",8.2,14.85,8.01559027777778,2,0
"Tampere","Finnland :fi:",5.9,3.95,0,1,0.6
"Bukarest","Rumänien :ro:",8.1,7.3,7.53137638888889,2,0
"Palma de Mallorca","Spanien :es:",8.8,16.65,8.38376527777778,2,0
"Gijon","Spanien :es:",7.2,14.5,5.51915277777778,1,1.5
"Tropea","Italien :it:",6.9,15.75,4.23338472222222,1,4.2
"Saranda","Albanien :al:",8.1,15.1,7.77381111111111,2,0
"Palermo","Italien :it:",7.7,17.95,5.57184722222222,0,2.3
"Plowdiw","Bulgarien :bg:",8.2,9.95,8.02948888888889,2,0
"Korfu","Griechenland :gr:",8,16.15,7.73972361111111,1,0.3
"Umeå","Schweden :se:",5.9,2.95,0.535952777777778,1,1.8
